content,score,polarity,subjectivity,sentiment
"How will people know if they want to decide to upgrade to pay for access to all of the workouts (required now to use at all, didn’t used to be) if there are no free workouts to use and test out first? Bring back a couple free workouts!",1,0.1375,0.48333333333333334,positive
I used to like this app but the free version is completely non functional. I can’t press one button. Can’t even subscribe if I wanted to lol. Hard pass until next update.,1,0.20166666666666666,0.4883333333333334,positive
I paid for a year membership and is unable to load workouts from iPhone to Apple Watch. Installed app and uninstalled app on both phone and watch but the workouts still won’t sync to my Apple Watch.,1,-0.5,0.5,negative
"Paid app looks legit, but the free app isn’t anything more than an advertisement for the paid app. Maybe someday, but need something to get started before taking on another monthly subscription. Deleted app.",1,0.45,0.65,positive
"I stumbled across this app and love it. With Covid 19 running rampant, I’ve been team less. This app is a great AI coach, lol!",5,0.5333333333333333,0.5291666666666666,positive
About as accurate as I’ve seen for any app in the water.,5,0.4000000000000001,0.6333333333333334,positive
Very disappointed. Just installed the app. Not any purchase was mention in preview. I was surprised not found any even simple option of workout to see how it’s working. Don’t want to buy in blind. Reinstalled.,1,-0.34375,0.7247023809523809,negative
This app is great for everyone even if you don't have premium,5,0.8,0.75,positive
Fluid app design and extremely easy to use. Must get,5,0.21666666666666667,0.4666666666666667,positive
"The app keeps freezing and don’t let me edit my workout, what I have to do since it doesn’t track kicks workout. It is very slow and I’m very upset",1,-0.09500000000000003,0.41000000000000003,negative
Have done a couple open water swims and app glitches and adds 200+ yards every time by picking up a GPS coordinate way away from my actual location.,2,0.0,0.3,neutral
Was great when I was able to build custom workouts for free. But with the latest update it’s behind the paywall and for $180 a year I’d rather just write my workouts on a sticky note,1,0.36000000000000004,0.7549999999999999,positive
I love MySwimPro. Love white board Wednesday. My strokes are getting better and I am getting faster!,5,0.40625,0.425,positive
If you want a free app for your Apple Watch that is a good tool for swimming expect to pay $99 a year for subscription. Otherwise the free features do not even compare to default Apple app.,2,0.5,0.7333333333333334,positive
"It’s a nice app but way overpriced. I’d wait until more developers hit the market and a free version will come out. I have a Fitbit versa and it’s still buggy, for a $100+ a year subscription I would expect a lot more out of the app.",1,0.5,0.7,positive
"The app looks great, but is there a way to import all past swims that have been synced with Strava. Past month? Past year?",3,0.012500000000000011,0.375,positive
App helped me learn to swim as an exercise. Highly recommend!!,5,0.25,0.5399999999999999,positive
"Nice features but completely overboard with sales pitches. Just about deleted in disgust, but I wanna see how it integrates with my Apple Watch and explore a bit  more…",1,0.175,0.575,positive
"I would like to check it out, but the app crashes whenever I try to signup. Wasn’t ever able to check it out.",2,0.5,0.625,positive
There’s always some sort of bug no matter what update happens…,2,0.0,0.0,neutral
"Hopeless when combined with the Fitbit.  Not intuitive at all.  Gets stuck and cannot be modified.  I’ve uninstalled it several times along with resetting the Fitbit.  No go.   
Waste of time.",2,-0.1,0.0,negative
This was a great app for making custom workouts for several years…until they decided they wanted $180 a year. Delete.,1,0.4,0.375,positive
I am trying to import my old training from Apple Watch but when I click on import all nothing happens. Please fix it!!,1,0.15625,0.2,positive
As a newbie I just wanted to learn how to swim better and improve my technique. Looks like this app is more suited towards the hardcore swimmers because most features like workout and coaching require a $10/mo subscription.,1,0.5,0.5,positive
"Apple Watch app not working - It won’t even open.

Update: app opens on watch. Going to try it out soon!",3,0.0,0.5,neutral
"I was all excited to start my custom workout, got in the pool, pressed start on my apple watch, and was off on my first lap out of 4 in my first set. I finished 4 laps and went to take my break with the left over time from the interval that I scheduled between the sets. I looked down and to my amazement, the app did NOT count any of my laps towards the first set! I twirled the crown to unlock the water 💧 lock, had to swipe right, tap the “next rep” button for it to account for a completed 1 rep (1 lap), then it auto-locks, I had to twirl the crown to unlock again, swipe left, tap the next rep button to account for the 2nd lap I had already completed, and repeated this process for each lap I had already finished. I had no idea that after each lap, I have to unlock the water-lock, swipe, and tap next AFTER EACH LAP! I was under the impression that it would track my strokes and distance to detect when each 50 meter was complete, and then automatically begin the next rep (lap) and so forth. Now, I’m brand new to this app, so I’m hoping I’ve done something wrong or am misunderstanding the set up of a custom workout. But I feel like people looking to purchase this app should know that you’ll need to interrupt your swimming each rep to tell the app you’ve completed a rep (lap) and are ready to begin the next rep (lap). That, and you should add in a few seconds to each interval to make time for your manual entrees, and turn off the auto water-lock so that your not wasting further time spinning the watch crown after each manual entry. I’m so bummed about this. I really wanted something fluid and on-track.

Update: so if you scroll down when creating a custom workout, select record splits and tell it how long you anticipate each lap to be and it’ll auto-advance to the next programmed rep/set/group/lap. The tracking of meters already swam is still not 100% accurate unfortunately, but with all the other features this app offers its okay in my opinion. What makes up for it is that the apple watch records the meters swam in the background and I’m able to know the true distance I’ve swam. Unfortunately, when you make a custom workout, whether you’ve completed the full workout or not, it gets logged in your activity as fully completed whether you’ve swam that full distance or not, lol 😂 this may be great for some people.",3,0.07766126516126517,0.37165867165867167,positive
"This app violates a basic tenant of design and then tries to charge an absurd premium. All I want is an app that can track my workouts. Not so hard, is it?",1,-0.22291666666666665,0.5166666666666666,negative
"I tried to log my workout in Custom Workout, but it just does not accept the distance, so I'm about to delete it.",1,0.0,0.0,neutral
Was billed $130 for a premium membership I never signed off on or agreed upon. Gonna clear this up with my bank but shame on the developers for creating an app that scams people in this way.,1,0.10000000000000002,0.3833333333333333,positive
No real functionality with out 30/m subscription. Disappointed.,1,-0.425,0.525,negative
It makes you think it’s free until it surprises you after you downloaded it with 127 dollars a month in order to continue. Don’t get this app it’s a waste of time.,1,0.1,0.4,positive
"The app should not be listed as free when it literally bombards you with paid subscriptions as soon as you touch any button. 
Deleted…",1,0.4,0.8,positive
"Every single workout I click on, either swim or dry land makes me pay for there subscription. It seams like a useful app but not for $120-$130 year and I can’t try any without signing up for the “free” 39 day trial.",1,0.14047619047619048,0.4035714285714286,positive
"Can’t speak to the content of the videos as I didn’t go past the paywall, but this app deleted my two months worth of log details without warning. Pretty worthless. I’d rather use pen and paper... AND IM A MILLENNIAL",1,-0.125,0.5625,negative
It doesn’t work well with my Apple Watch!!    The pressure push to get the menu doesn’t work.  Fix it then it’ll be a 5 star,2,0.0,0.0,neutral
Do you really expect people to pay for a subscription when your free app doesn’t work at all? Yet another YouTube’r trying to scam you. Buyer beware!,1,0.35,0.5,positive
This app was great until it quit working unless you paid for the upgrade.,1,0.8,0.75,positive
"Learn how the App Store works: offer free introductory resources. If they’re good enough, I and others will buy/upgrade. Don’t require people to pay in order to see the first thing.",1,0.3375,0.5583333333333333,positive
Encountered a lot of bugs and not many plan options,1,-0.25,0.5,negative
"I mostly do open water ocean swimming, I used this app 4 times and all four times and lost my swims. I will not pay hundred dollars a year for an app that doesn’t work!",1,0.0,0.5,neutral
This app worked at the beginning of the year and is now completely broken.,1,-0.4,0.4,negative
Virtually no free content. If you want to charge for the app just charge for the app. Don’t make it seem like there’s even bare bones functionality.,1,-0.07500000000000001,0.45,negative
I ask For The password reset many of times and I don’t get the email. I just tried to change it and nothing! HELP!,1,0.78125,0.5,positive
"I bought a 1 year membership and used it for the first time and didnt record my swim session, then i contact cuatomer support and was useless , hence i cancelled my year membership",1,-0.125,0.26666666666666666,negative
Great workouts and really motivating!,4,0.525,0.475,positive
This app used to be good before you had to pay hundreds of dollars to build a CUSTOM workout.,1,0.7,0.6000000000000001,positive
Nothing is available unless you purchase elite version of the app.,1,0.4,0.4,positive
Does not appear to give FREE workouts to non members. Also very bother some ads along with bother some emails.,1,0.30000000000000004,0.55,positive
Nothing worth while unless you pay. Unreasonably expensive and never ending.,1,-0.1,0.39999999999999997,negative
"It’s a free app, but you have to buy everything to be able to actually use the program. 😪👎🏼🤦‍♀️",1,0.3,0.5083333333333334,positive
App freezes after hitting end workout.  Attempts to restart watch don’t help; the workout is not logged.,1,0.0,0.0,neutral
Useful for recording race times,4,0.3,0.0,positive
"With the update to Apple Watch iOS 9, SwimPro is now more inaccurate than ever before! I’ll just be using the Apple app for lap swimming.",1,0.625,0.5,positive
The watch app on my Fitbit will not load anything. Please fix.,2,0.0,0.0,neutral
The app keeps crashing and is very expensive for such a bad app,1,-0.44999999999999996,0.6922222222222222,negative
In order to access any workouts you must become a member at $20 a month,1,0.0,0.0,neutral
The App Store advertises this app as having free workouts but it does not. You have to pay for everything. I was very disappointed.,1,-0.28750000000000003,0.8875000000000001,negative
WAYYYYY TOO EXPENSIVE. I am not paying 120 dollars a year for this app. Also you pretty much can’t do anything if you have the free version except look at the thumbnails of the workouts.,1,0.08750000000000001,0.675,positive
Lots of fun and tons of content. 5 stars!,5,0.375,0.2,positive
I love this app but it keeps sticking/freezing when I rev my workouts….please fix it,1,0.5,0.6,positive
Wont allow me to make my own workout sets UNLESS I PAY FOR A SUBSCRIPTION,2,0.6,1.0,positive
"I get only bun and no meat unless I signup for $9.99/month. I can see what’s offered, but there doesn’t seem to even any sample content. Useless.",1,-0.25,0.6,negative
"This app fails to actually track what I do in the pool with my wearOS watch. Not worth the money, given this app’s lack of tracking. Workouts are good though.",1,0.012499999999999983,0.275,positive
You have to pay for literally everything ugh 🙄,1,0.0,0.0,neutral
I just wanna be noticed,5,0.0,0.0,neutral
I never did manage to finish my swimming season in my Apple Watch 5. Disappointing,1,-0.6,0.7,negative
Do not use!  Free trial doesn’t even include work out plans.  I wasted 30 min trying to find them,1,0.1,0.4,positive
Waits until you enter your data and then forces you to subscribe to a $179 plan per year,1,0.0,0.0,neutral
I download the app and signed up for the free trial and none of the plans I selected worked.,1,0.4,0.8,positive
Off to a great start in pool and dry land. Love the app,5,0.41111111111111115,0.65,positive
"Former collegiate swimmer. I just need fresh workout ideas. Wasted my time with the download, not paying for workouts!",1,0.016666666666666663,0.16666666666666666,positive
"The app is prettier, but bring out more metrics already. Strokes per minute is a must",2,0.5,0.5,positive
Free version too limited. Premium Paid version too expensive.,1,-0.05714285714285713,0.5476190476190476,negative
I would like this app if it wound work.,1,0.0,0.0,neutral
Too much updates guys!!,2,0.3125,0.2,positive
Impossible to use,1,-0.6666666666666666,1.0,negative
I like using this app but cannot afford a subscription.,2,0.0,0.0,neutral
It is not accurate at all.,1,-0.20000000000000004,0.6333333333333334,negative
Don’t waste your time.,1,-0.2,0.0,negative
"Nice, nice and 1 more nice for your great job moving all workouts to paid area. Keep it up!",1,0.6599999999999999,0.85,positive
Don’t download unless you’re ready to pay $$,1,0.2,0.5,positive
Will not sync data.,1,0.0,0.0,neutral
The app always fails to count my first lap properly. Very frustrating,1,-0.25666666666666665,0.5444444444444444,negative
I’m taking it up with American Express ASAP. Super disappointed!!,1,-0.22222222222222224,0.47222222222222215,negative
I use the app with my Apple Watch and it's great for keeping track of my sets and times without having to worry about coming up with workouts or to keep track of laminated pages. There were issues with the app freezing and not tracking workouts properly but that seems to have been fixed with recent updates. My big complaint is still the price of the app. There are a very limited amount of free workouts and the rest is only unlocked with a subscription service of $20 a month or $100 for a year. Which seems like a bit much,4,0.11071428571428572,0.3785714285714286,positive
This app has nothing indicating that it is a subscription service. A very EXPENSIVE service.,1,-0.65,0.9099999999999999,negative
The keyboard will not get out of the way.,1,0.0,0.0,neutral
I dont like this version!!!all plans want pay money!!! The recipe was free,1,0.4,0.8,positive
Zero free workouts. Such a waste of a download.,1,0.06666666666666667,0.43333333333333335,positive
NOT FREE!!,1,-0.3125,0.8,negative
"PROS
1. It's great having the workout right on the Apple Watch. This is a HUGE plus and the reason I downloaded the app. 

2. Also like how you can customize the workouts in the app or create your own which is what I did.

OPPORTUNITIES 
1. The app is buggy from the watch. Tested it 2x before actually getting in the water with the app. Both time noticed it saved to my activity app twice. The second time, I let the app run for about a minute, it said I completed the full workout and approximately 300+ calories were burned. When I used the app in the pool that night, after completing my workout it posted as two different workouts with completely different avg times that were about 1:30 minutes off. Having been tracking myself with the Apple activity app since the watch came out, I went with the time closest to what I'd been doing.

2. I'm not sure the app locks the Watch in swim mode as the icon didn't show up. This is something I'll actively do with my next swim to see what happens.

3. Not in love with scrolling the crown to pause. This feels slower than the native two tap built into Apple activity.

4. While my avg was transferred to the Apple activity app, I don't have my splits. Guessing this is a paid feature? Kind of a bummer as this is native to Apple's activity app.

Will swim with this a few more times before deciding to keep or not. As of now, wouldn't purchase.",3,0.17955182072829134,0.5426237161531278,positive
"I absolutely love this app. I've been using it throughout the summer, and it's been helpful with planning sets when I'm working out in my own. Although the app requires monthly payments in order to access all sets/workouts, it also offers a week-long free trial, and I think the payments are worth the way it has helped me to develop my technique, speed, and distance. It even provides videos with commentary for the drills. I highly recommend MySwimPro for all swimmers, the novice and experienced alike. My only complaint is, when exporting workouts to pdf for printing, sometimes the longer workouts get cut off. I hope this bug will be fixed with later updates.",5,0.24181818181818188,0.4854545454545455,positive
"Before I started using MySwimPro I would just swim laps back and forth. I didn't see much improvement in my swimming. Coming from not much experience of how to train in swimming I'd normally have to pay $$ for a trainer/coach. MySwimPro allows me to pick workouts specifically targeting what stroke I want, what distance pool I'm swimming in, and how much time I have to swim. The best part is being able to track how much I'm swimming and the improvement I'm making.

MySwimPro is truly my swim coach. I can see it improving with each update, just as it helps me improve with each swim. Thank you MySwimPro.",5,0.26875,0.296875,positive
"I've tried a lot of apps for swimming, but most are rather like a log book. I like that MySwimPro makes good use of the iWatch (I have a Series 2) and sets log automatically. Best, however, is that I dont have to plan my swim sets. I can just chose one and start swimming. I'm still getting used to tweaking the rest periods between sets. 
I've recently upgraded to Premium and the developers have promised a few upgrades to come out soon. Last, but not least, the developers are very quick to respond and react to my issues/feedback.",5,0.32291666666666663,0.35833333333333334,positive
"LOVE THIS APP AND WHAT ITS DONE FOR OUR WORKOUTS.

My group has swam together for 4 years. Our age ranges from 42-52. Our swimming ability ranges from intermediate to expert. Some of us actively compete in triathlons, others just swim to stay in shape. This app has been responsible for bringing new life to our workouts. We love the variety of stroke work, distance, sprints. The videos have helped us understand proper technique and the ""log"" allows us to see what we have accomplished and helps us feel even better about what we do each day in the pool. The app keeps getting better. USE IT, you'll like it 😬",5,0.267003367003367,0.4893939393939394,positive
"Swimming with this is great. I really like how it records your swims and pausing is nice (you turn the crown a certain amount.) It counts your strokes and it does well with heart rate recording. You can load workouts which can be beneficial, but you have to pay for all the available workouts (not really a minus, just good business.)

One thing I wish the app had was Strava support. I'm a triathlete and I would really like to have a social app hub for all my activities. This is great for swimming, but the info just stays on their servers (and on Apple's Activity app, but I don't really count that.)",4,0.3816017316017316,0.4398268398268399,positive
"I use this app every time I swim laps. I have a life proof case so that my phone can be poolside and I can click through all the sets as I go. I like the edit button and use it to make changes depending on how I feel that fat - maybe deleting or adding a rep to the main set. I make up my own workouts too with the ""new"" workout button, but I prefer to use their workouts.  My only complaint would be that I wish there were better freestyle workouts- they are very ""pull"" heavy and can be tough on the shoulders. My favorites are the IM workouts because of the variety.",4,0.07934904601571269,0.569023569023569,positive
"So far, I am really impressed with the app.  You are able to pick from a number of different workouts, ranging from individual stroke work to sprint or distance training.  The workouts they provide are full workouts, including warm ups, pre sets, main sets and cool downs.  They're real deal workouts.

They also provide access to a articles and videos that have been really helpful.  Just a note, not all of the workouts are free.  There is a monthly subscription to get full access.",4,0.3243589743589744,0.5852564102564102,positive
"I started swimming a few years ago after my orthopedist recommend that I give up running. I had no idea how to structure personalized workouts until I found myswimpro. The workout library is great and easy to use, and the metrics help me keep track of my progress over time. With a new structured workout routine, I noticed that I started to build more muscle and cut down on my waste line. I also just upgraded to premium and I can say it's totally worth it! Best swimming app on the market!!",5,0.29879349046015713,0.36964085297418625,positive
"The app has crashed a few times on me, but overall I've concluded that you can't find a better app to log swims. I've recommended it to all my teammates. Logging swims is very simple (however, I'm not sure if the calorie tracker is entirely accurate--it seems a bit high). I also love how dedicated the app's creators are. I receive occasional emails from them with practical swimming tips, and they regularly update the app with improvements.
Overall, I highly recommend this app.",5,0.0725,0.37167480667480673,positive
"Our entire family uses this app whenever we can't swim with our team. There's something for everyone at every level, and you can emphasize any stroke (or IM) in your workout. It's easy to print out your workout, and it gives you the total distance and time it'll take. The sets make sense and the send-offs are perfect for each level. It's intuitive to use and fast. LOVE this app!",5,0.3763888888888889,0.7347222222222222,positive
"In the last May update, when the watch touches the water the screen goes back to the clock app and MySwimPro does not record the distance. If you can eventually make it stay on the screen, there is no way to end and log your workout; the time keeps going and it says ""Ending workout..."" until you delete the app and reinstall it.",5,0.0,0.03333333333333333,neutral
"When I first downloaded the app, it was very helpful and was easy to use. When I updated the app to its latest version, I experienced multiple issues when logging my workouts. For instance, when entering the intervals, it will always go back to one minute. If you wish to edit the set you just entered, when you tap on it, the app crashes- not saving anything. I love using this app as it tracks my swimming but, the update has made it stressful and annoying.",3,0.20925925925925928,0.5296296296296297,positive
"As a former college swimmer this app has helped me stay in shape and even prepare for season while I was still swimming. I love that I can track my progress, pick from a variety of sets, and customize my workouts to my ability.  The videos are helpful, especially for those just getting into swimming.  The new update is great with more set options. Definitely recommend!",5,0.27662337662337666,0.5435064935064935,positive
"But I do wish there was a place to put the desired workout time. As in approximately 30 minutes, 60 minutes, etc. The ability to add/remove parts of the workout help with this, but still wish there was a button to hit so the app can give me a good workout for the amount of time I have.",4,0.14999999999999997,0.6000000000000001,positive
"I swim once a week. I'm a pool scrub, 800m and I'm toast. Working on getting better and looking for an app to help. This does with some videos and other training sundries. Unfortunately 80% of the app is behind a subscribe monthly wall which is far outside my appetite.

Also some bugs in editing swims. No matter what I edit. It saves the default program unless it is custom from the ground up. 

Good stats screen and glad to see something enter the arena but the pricing model will eventually push me away.",3,0.09687499999999999,0.653125,positive
"I was able to get my times to sync from USMS, but the page to view top times doesn't load correctly. 9/10 times it gets frozen or something and doesn't display any events or corresponding times. It also seems a little tedious to enter workout info. I don't want to keep track of every set, just the overall distance and strokes used. Please fix the bugs and make the interface easier to use!",3,0.0625,0.525,positive
"I just started back swimming laps and using my new Apple Watch. I like the features of my swim pro, it does show the different strokes. I usually swim 200 yd sets. 200 free, 200 back then 200 breast. How do I get the app to register the different strokes. If I swim without stopping at the end of a set, the app reports free. I have tried to pause between sets, then the app stops and doesn't register the next set. The app has even gone inactive and not recorded the session.",3,0.07626262626262627,0.3893939393939394,positive
I'm a lifeguard and at my job we are required to swim a lot. I  try to swim more so I can increase my strokes and to stay fit. This is a great app! However I wish there was a way to upload our own workouts so that I wouldn't have to pay for majority of them.  But it's a nice overall.,4,0.5166666666666667,0.6083333333333333,positive
"I have been using this app for a couple of weeks now and I have had very positive results with it. 

Easy to use, and with very helpful mini tutorials for strokes and techniques that help achieve proper form and overall ability to achieve a professional workout. 

Highly recommend.",5,0.16982683982683983,0.3689177489177489,positive
"I have high hopes for this app.  Would love to see the option to input my 100yd base interval.  The selection of beginner, intermediate, advanced seems too broad a bucket and I have no way of knowing if the workout intervals are designed for lots of rest or if I should manually drop the times.  Having heart rate data is great, but would like to see that used to help coach the appropriate workouts and intervals.  Thanks!",3,0.2340625,0.5628125,positive
"If I could rate the app for the watch part probably a solid 3.5 stars 4 when you factory in the possibilities under future updates. But the phone part of the app is just off NO METRICS for anything really if you use a garmin swim watch 920xt or better or anything like that you will be disappointed to not find any of your stoke count, swolf report, or even pace per individual interval... glad I could unsubscribe immediately.",2,0.06428571428571428,0.43928571428571433,positive
"I love this app! I use it if practice ever gets canceled. I'll write down the set, take it to the pool, and when I get back I log my swim! Maybe in the next update, there could be a feature where you can save the workout and edit the times you have to make. Great app, 5 stars!",5,0.2938888888888889,0.3277777777777778,positive
"Videos! Downloadable workouts! Stroke differentiation and auto-pause. Sure looks good and promises a lot. The problem is you can't actually start workouts from your Watch. Will hang indefinitely waiting for you to open one on your phone, which it won't recognize. Plus, the website is not optimized for mobile at all.

For 9.99, this app should be flawless. For the obscene subscription price of 9.99 a MONTH, having any issues at all is an insult.",1,0.44000000000000006,0.6177777777777778,positive
I am a swimmer who was looking for an app that would help me improve and track all aspects of my performance and MySwimPro really delivered. It provides challenging workouts and I already can feel my stroke improving. I would recommend MySwimPro to anyone looking to improve their swimming.,5,0.35,0.6,positive
I did my first workout but where is my data?  Also it took about ten laps for it to start recording my laps accurately.  I have gone online to try to figure out how to sync the iwatch with the app on the iPhone - nice looking blog site but does not share anything about using the iwatch or the app.  The app on the iwatch was short on instructions so i had no idea how to end the workout or save it.,2,0.25,0.4533333333333333,positive
Every single day I use this app it grows on me. Tracking workouts/stats/progress is very rewarding. Having followers helps drive accountability. Follow others to see what workouts your friends are doing. Double bonus with the large library of custom workouts.,5,0.19821428571428573,0.4107142857142857,positive
"Was having problems with the app crashing, but that is fixed in most recent version of the app. Overall, I like the workouts and have seen improvements to my times using this app for training. 

Developers are pretty responsive and open to feedback. 

I still see issues with mismatches in the distance reported by the app (say 2000 yards) vs the distance that is reported in Apple's activity app (1750 yards) for the same workout. It seems like the activity app doesn't count drills?

I'd love to see the app get smarter about rest time. If I always finish a set well below the suggested time then it should adjust.",3,0.16875,0.39687500000000003,positive
"I downloaded the app registered with an email all that jazz. Decided I should test this out. Followed all the steps on the Apple Watch and in the end not one stroke of one lap was recorded! Then I check my email to make sure I registered and then went to the website to write a comment, maybe I did something wrong. And the email won't send from the website. To say I'm disappointed is the understatement of the week. Hope they reach out.",1,-0.25,0.8462962962962962,negative
It looks like all the pieces are here to benefit from integration with the Apple Watch series 2 but yet falls way short. Could only sink watch and app 1 x and couldn't even get work outs on the watch. Please fix the series 2 watch and app interface. Also the monthly cost is high in my opinion less than $5.00 a month is a more appropriate price point if everything worked (IMO).  Please fix and you will have a new customer.,1,0.1613852813852814,0.48017316017316014,positive
"This app works great! I have checked it out, and everything is flawless! The amount of opportunities are endless (and for free, too)! I think it's so cool how you can get customized workouts, down to the very last detail. Thank you for making this app!",5,0.3670634920634921,0.617936507936508,positive
"I got injured and couldn't run for several months. This app helped me get through weeks of cross training with lots of different workouts, goals and new drills. I like having an exact plan to follow. Thanks for videos and definitions.",5,0.09772727272727273,0.25075757575757573,positive
"It doesn't track your distance when you are kicking and doesn't account for long streamlines, so the distances end up off when you're done with a set, sometimes by quite a bit. My workouts are typically about 1,000 yards longer than the app indicates. 

It's okay and it probably does the most it can for what it is able, but I was expecting more.",2,0.2972222222222222,0.5041666666666667,positive
"It freezes on my apple watch about twice in a 2 hour swim session. The mobile app also crashed multiple times when I would try to create workouts. Also, there's no way to create workouts for later, so you would have to create your workout right before you swim.",3,0.09523809523809523,0.17857142857142858,positive
"Once I figured out that I needed to manually allow the app to access data obtained from the watch, it worked great. Might want to make that component more straightforward.",4,0.5583333333333333,0.5416666666666666,positive
"I would much rather use a specialized app like this over native Watch (ser. 2) swim tracker.  But i don't have time in a.m. to mess with a crashing app, and i don't want to risk paying for premium with no improvement in stability. What's going on?  The reviewers are killing you, so let us know that you see the problem and know how to fix it.",2,0.012500000000000011,0.1875,positive
This app is awesome for those who like to train by themselves or  for those who need help creating swimming workouts! I'm a triathlete and needed some help creating a training set!,5,1.0,1.0,positive
"I do love this app, I use it for every time I go swimming, but after I recently updated it, it deleted all of my recent swims.  It only saved all of the ones 30 weeks old or older.  It's a little aggravating because of all the work I've put in, but I'll continue to use it regardless…",3,0.08273809523809524,0.4476190476190477,positive
"Super app, it’s full of helpful information, tips and recommendations. I have just started to use it and already got first results. I improved my swimming speed by using the right technique.",5,0.3047619047619048,0.5214285714285715,positive
This app is sweet. The best part is I can get individualized training based on my goals not just a generic set of workouts. Still experimenting with the options but video instructions are great as well. Thx!,5,0.5875,0.425,positive
This app has changed the way I train. I used to be mediocre but this app helped me improve to levels I didn't think were possible.,5,-0.25,1.0,negative
I began swimming after stress injuries from running. This breaks down the workouts and gives great structure to my swims. Highly recommend for anyone looking to get more out of their pool time.,5,0.32611111111111113,0.5197222222222222,positive
"I'm a super novice, so this app was a godsend helping me walk through what to do and get an actual workout from my swimming instead of flopping about! Very easy",5,0.2988888888888889,0.5888888888888889,positive
"I have used the app on the apple watch series 2 for open water swims twice. Both times the app was very accurate and gave me calories and average heart rate which was great. But once the workout is done, the only place I can find stats is in the activity app on the watch/phone - no stats added to the swim pro app on my phone or watch. It's as if I never swam.",1,0.23400000000000004,0.6946666666666668,positive
This app is revolutionary! I love my FitBit and this app is basically the equivalent of it for swimmers! It's really easy to use and it will only get better I'm sure. Totally worth the download!!,5,0.4211805555555556,0.6537037037037038,positive
No review yet. Hope to get one soon. Just curious .. I have the series 2 Apple Watch. Am I able to actually exercise while swimming and take my Apple Watch with me while doing this ?,4,0.13333333333333333,0.5750000000000001,positive
"Before the update and all the premium(we need to gouge money from folks) this was a fantastic app. It would still be one of it were a one time pay app, but to lock up all the variety and hold it hostage is crap. Guess I will be heading back to the web and creating my own once again.",2,0.04999999999999999,0.675,positive
"I wanted to find a swimming activity tracker with a few more features than the built-in Apple version in the watch. This is the second such alternative app that I tried, but its distance tracker is stuck at 0m and it doesn't pause or restart the chronometer automatically, making it the worst of the bunch so far. I have no idea how it got the ""best app"" distinction.",1,0.05714285714285715,0.4857142857142857,positive
I use this app with my Apple Watch every time I swim now. It works great and is a useful tool in keeping track of workout while swimming. Keep up good work!,5,0.6583333333333333,0.45,positive
I appreciate the commitment to make improvements which make this increases are use help for my swimming.,5,0.0,0.0,neutral
Great for recreational use!! The simplicity of the app makes it easy enough for anyone to use and benefit from.,5,0.4777777777777778,0.6944444444444445,positive
"This is a great app for beginners who don't know how to structure a workout. I like the fact that it breaks down your workout in a circle graphic.

It also tells you approximate calories burned.

You can choose from the many workouts in a specific area you want to work (sprint, distance) or create your own personalized workout.

Excellent app, keep it up myswimpro!",5,0.29305555555555557,0.5829861111111112,positive
So simple and easy to use. Videos are very informational and sets are challenging. Definitely recommend for everyone.,5,0.22666666666666666,0.5980952380952381,positive
I've been always intimidate by the pool and swim training. This app helps me feel like confident when approaching the swim lanes with purpose and knowing what to do.,5,0.25,0.4166666666666667,positive
Please add a category for a swimmer with strong skills but low cardio that is trying to get back into the sport. Thanks!,4,0.17083333333333334,0.3083333333333333,positive
"This app has allowed me not only to track my workouts, but progress as a swimmer",5,0.0,1.0,neutral
"I have used this for 4 months and it is horrible.
It does not track your first 25/50. Ever
It has now started doubling my distance if I pause. Upon restarting - doubles.
If you swim between 25 and 50 get ready to click 250 times to change. Yup. Standing on deck click click click click. You get it.
I'm done. Checking out a new one.",1,-0.10340909090909092,0.5719696969696969,negative
"I have tried six or seven upgrades over the last two months, and they all either crash, freeze, or do not work on the Applewatch, Apple iPhone and iPad. The developer has been very responsive and always returns emails, but the program just does not work unfortunately.",1,-0.09999999999999999,0.45555555555555555,negative
"Used it once before the last two updates and now it won't even open on my watch. Was hoping the most recent update would fix it, but alas, it did not. :(",2,-0.10833333333333334,0.5527777777777777,negative
"I like the look and ease of using the app, but I want to export the workouts and print them off it does not allow me to go back to the previous screen. Very frustrating.",3,-0.2288888888888889,0.3888888888888889,negative
This is an amazing app with cool features. It has great workouts and is an easy way to keep track our your practices.,5,0.5458333333333334,0.7833333333333333,positive
This app is great for beginner through advanced swimmers looking for a great swim workout. Plus the company is responsive and looking for new ways to add to the app!,5,0.5426136363636364,0.6386363636363637,positive
"You have to pay in order to get any of the workouts. It's free to log your own, but I was looking to get new ideas to mix up my workouts. $100 a year or $15 a month is a bit much. But if you have the money...go for it.",2,0.33409090909090905,0.6136363636363636,positive
"The latest version does not accurately track distance.  After trying a half dozen times, I have given up on this app. The Apple Watch activity tracker is far more accurate in a simultaneous comparison.  Such a shame that the App of the year for Watch is no longer functional.",1,0.1619047619047619,0.6190476190476192,positive
The strange issue I experience is that every swim is always logged twice in my health data.,4,-0.05,0.15,negative
Low rating for this version only. Otherwise great app to track swims.,4,0.26666666666666666,0.6833333333333332,positive
"The practices provided on the app are nowhere close to the level of training we do on a daily basis. My team practices around 11,000 yards a day, for 4+ hours total. Also,  a dryland section would be nice,",3,0.19999999999999998,0.5833333333333334,positive
