review,rating,title,polarity,subjectivity,sentiment,feature,similarity score
Found that it didn’t work most of the time.  What’s the point!,1,Wanted to love this app,0.625,0.5,positive,discover and create smart workouts,0.99057096
Found that it didn’t work most of the time.  What’s the point!,1,Wanted to love this app,0.625,0.5,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.3175591
Found that it didn’t work most of the time.  What’s the point!,1,Wanted to love this app,0.625,0.5,positive,connect with other swimmers,0.99963546
Found that it didn’t work most of the time.  What’s the point!,1,Wanted to love this app,0.625,0.5,positive,compete with swimmers,0.99858207
Found that it didn’t work most of the time.  What’s the point!,1,Wanted to love this app,0.625,0.5,positive,view performace over time,0.3632908
Only works with Apple or Samsung watches. Doesn’t work with Garmin.,1,Didn’t work with Garmin device.,0.0,1.0,neutral,track your swims and achieve your goals,0.22445478
Only works with Apple or Samsung watches. Doesn’t work with Garmin.,1,Didn’t work with Garmin device.,0.0,1.0,neutral,discover and create smart workouts,0.9763391
Only works with Apple or Samsung watches. Doesn’t work with Garmin.,1,Didn’t work with Garmin device.,0.0,1.0,neutral,analyze every part of your swim(distance time pace SWOLF strokes),0.24024689
Only works with Apple or Samsung watches. Doesn’t work with Garmin.,1,Didn’t work with Garmin device.,0.0,1.0,neutral,connect with other swimmers,0.9942235
Only works with Apple or Samsung watches. Doesn’t work with Garmin.,1,Didn’t work with Garmin device.,0.0,1.0,neutral,compete with swimmers,0.99106306
Only works with Apple or Samsung watches. Doesn’t work with Garmin.,1,Didn’t work with Garmin device.,0.0,1.0,neutral,view performace over time,0.28716275
it’s work well even if the pool size is not standard lap.,5,good swimming app,0.0,0.0,neutral,track your swims and achieve your goals,0.99482524
it’s work well even if the pool size is not standard lap.,5,good swimming app,0.0,0.0,neutral,discover and create smart workouts,0.5193814
it’s work well even if the pool size is not standard lap.,5,good swimming app,0.0,0.0,neutral,analyze every part of your swim(distance time pace SWOLF strokes),0.9963437
it’s work well even if the pool size is not standard lap.,5,good swimming app,0.0,0.0,neutral,connect with other swimmers,0.4220424
it’s work well even if the pool size is not standard lap.,5,good swimming app,0.0,0.0,neutral,compete with swimmers,0.44569743
it’s work well even if the pool size is not standard lap.,5,good swimming app,0.0,0.0,neutral,view performace over time,0.99931943
Does not show up on my watch.,1,Useless,0.0,0.0,neutral,track your swims and achieve your goals,0.968863
Does not show up on my watch.,1,Useless,0.0,0.0,neutral,discover and create smart workouts,0.6400398
Does not show up on my watch.,1,Useless,0.0,0.0,neutral,analyze every part of your swim(distance time pace SWOLF strokes),0.9727553
Does not show up on my watch.,1,Useless,0.0,0.0,neutral,connect with other swimmers,0.5514657
Does not show up on my watch.,1,Useless,0.0,0.0,neutral,compete with swimmers,0.5731759
Does not show up on my watch.,1,Useless,0.0,0.0,neutral,view performace over time,0.9828775
The app is so full of bugs it wouldn’t even download to use once. What a waste.,1,Don’t bother.,0.0749999999999999,0.275,positive,track your swims and achieve your goals,0.15655528
The app is so full of bugs it wouldn’t even download to use once. What a waste.,1,Don’t bother.,0.0749999999999999,0.275,positive,discover and create smart workouts,0.95905536
The app is so full of bugs it wouldn’t even download to use once. What a waste.,1,Don’t bother.,0.0749999999999999,0.275,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.1725704
The app is so full of bugs it wouldn’t even download to use once. What a waste.,1,Don’t bother.,0.0749999999999999,0.275,positive,connect with other swimmers,0.9844259
The app is so full of bugs it wouldn’t even download to use once. What a waste.,1,Don’t bother.,0.0749999999999999,0.275,positive,compete with swimmers,0.9794712
The app is so full of bugs it wouldn’t even download to use once. What a waste.,1,Don’t bother.,0.0749999999999999,0.275,positive,view performace over time,0.22026093
Be nice if it could be turned off or stopped when I’m done swimming,1,Stupid,0.6,1.0,positive,track your swims and achieve your goals,0.99839395
Be nice if it could be turned off or stopped when I’m done swimming,1,Stupid,0.6,1.0,positive,discover and create smart workouts,0.37802985
Be nice if it could be turned off or stopped when I’m done swimming,1,Stupid,0.6,1.0,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.9973426
Be nice if it could be turned off or stopped when I’m done swimming,1,Stupid,0.6,1.0,positive,connect with other swimmers,0.27369958
Be nice if it could be turned off or stopped when I’m done swimming,1,Stupid,0.6,1.0,positive,compete with swimmers,0.29885593
Be nice if it could be turned off or stopped when I’m done swimming,1,Stupid,0.6,1.0,positive,view performace over time,0.99262035
"Only tracked 475 out of 800 meters interval. And the swim wasn’t saved as a workout, so it doesn’t show uo in the Activity app.",1,Inaccurate,0.0,1.0,neutral,track your swims and achieve your goals,0.9968546
"Only tracked 475 out of 800 meters interval. And the swim wasn’t saved as a workout, so it doesn’t show uo in the Activity app.",1,Inaccurate,0.0,1.0,neutral,discover and create smart workouts,0.3569633
"Only tracked 475 out of 800 meters interval. And the swim wasn’t saved as a workout, so it doesn’t show uo in the Activity app.",1,Inaccurate,0.0,1.0,neutral,analyze every part of your swim(distance time pace SWOLF strokes),0.99543643
"Only tracked 475 out of 800 meters interval. And the swim wasn’t saved as a workout, so it doesn’t show uo in the Activity app.",1,Inaccurate,0.0,1.0,neutral,connect with other swimmers,0.2518439
"Only tracked 475 out of 800 meters interval. And the swim wasn’t saved as a workout, so it doesn’t show uo in the Activity app.",1,Inaccurate,0.0,1.0,neutral,compete with swimmers,0.27716407
"Only tracked 475 out of 800 meters interval. And the swim wasn’t saved as a workout, so it doesn’t show uo in the Activity app.",1,Inaccurate,0.0,1.0,neutral,view performace over time,0.989619
I would love to use this with my Garmin watch and sync with training peaks.,1,How about Garmin,0.5,0.6,positive,track your swims and achieve your goals,0.9981523
I would love to use this with my Garmin watch and sync with training peaks.,1,How about Garmin,0.5,0.6,positive,discover and create smart workouts,0.37421694
I would love to use this with my Garmin watch and sync with training peaks.,1,How about Garmin,0.5,0.6,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.99703425
I would love to use this with my Garmin watch and sync with training peaks.,1,How about Garmin,0.5,0.6,positive,connect with other swimmers,0.26973933
I would love to use this with my Garmin watch and sync with training peaks.,1,How about Garmin,0.5,0.6,positive,compete with swimmers,0.2949264
I would love to use this with my Garmin watch and sync with training peaks.,1,How about Garmin,0.5,0.6,positive,view performace over time,0.9921129
The app doesn’t do anything.,1,Useless app,0.0,0.0,neutral,track your swims and achieve your goals,0.9997608
The app doesn’t do anything.,1,Useless app,0.0,0.0,neutral,discover and create smart workouts,0.44951487
The app doesn’t do anything.,1,Useless app,0.0,0.0,neutral,analyze every part of your swim(distance time pace SWOLF strokes),0.9999841
The app doesn’t do anything.,1,Useless app,0.0,0.0,neutral,connect with other swimmers,0.34833312
The app doesn’t do anything.,1,Useless app,0.0,0.0,neutral,compete with swimmers,0.37282202
The app doesn’t do anything.,1,Useless app,0.0,0.0,neutral,view performace over time,0.99907535
Set up on Apple Watch. Swam 1700 yards in 25 yard pool and app recorded 350 yards swum.,1,Totally off,0.0,0.0,neutral,track your swims and achieve your goals,0.15662055
Set up on Apple Watch. Swam 1700 yards in 25 yard pool and app recorded 350 yards swum.,1,Totally off,0.0,0.0,neutral,discover and create smart workouts,0.9590741
Set up on Apple Watch. Swam 1700 yards in 25 yard pool and app recorded 350 yards swum.,1,Totally off,0.0,0.0,neutral,analyze every part of your swim(distance time pace SWOLF strokes),0.17263548
Set up on Apple Watch. Swam 1700 yards in 25 yard pool and app recorded 350 yards swum.,1,Totally off,0.0,0.0,neutral,connect with other swimmers,0.9844375
Set up on Apple Watch. Swam 1700 yards in 25 yard pool and app recorded 350 yards swum.,1,Totally off,0.0,0.0,neutral,compete with swimmers,0.97948456
Set up on Apple Watch. Swam 1700 yards in 25 yard pool and app recorded 350 yards swum.,1,Totally off,0.0,0.0,neutral,view performace over time,0.2203254
"THIS APP IS SO GOOD AND LITERALLY CHANGED MY LIFE 

DOWNLOAD NOW!!!",5,SUCH A GOOD APP,1.0,0.6000000000000001,positive,track your swims and achieve your goals,0.16746248
"THIS APP IS SO GOOD AND LITERALLY CHANGED MY LIFE 

DOWNLOAD NOW!!!",5,SUCH A GOOD APP,1.0,0.6000000000000001,positive,discover and create smart workouts,0.9621272
"THIS APP IS SO GOOD AND LITERALLY CHANGED MY LIFE 

DOWNLOAD NOW!!!",5,SUCH A GOOD APP,1.0,0.6000000000000001,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.1834471
"THIS APP IS SO GOOD AND LITERALLY CHANGED MY LIFE 

DOWNLOAD NOW!!!",5,SUCH A GOOD APP,1.0,0.6000000000000001,positive,connect with other swimmers,0.98630893
"THIS APP IS SO GOOD AND LITERALLY CHANGED MY LIFE 

DOWNLOAD NOW!!!",5,SUCH A GOOD APP,1.0,0.6000000000000001,positive,compete with swimmers,0.98163956
"THIS APP IS SO GOOD AND LITERALLY CHANGED MY LIFE 

DOWNLOAD NOW!!!",5,SUCH A GOOD APP,1.0,0.6000000000000001,positive,view performace over time,0.2310291
blah,1,Blah,0.0,0.0,neutral,track your swims and achieve your goals,0.43509683
blah,1,Blah,0.0,0.0,neutral,discover and create smart workouts,0.9999832
blah,1,Blah,0.0,0.0,neutral,analyze every part of your swim(distance time pace SWOLF strokes),0.44965807
blah,1,Blah,0.0,0.0,neutral,connect with other swimmers,0.99325347
blah,1,Blah,0.0,0.0,neutral,compete with swimmers,0.9959555
blah,1,Blah,0.0,0.0,neutral,view performace over time,0.49255735
"I have Apple’s new Series 2 watch. 

The positive: uses force touch to stop workout, which gets around the issue of the not very responsive wet touch screen you need to use to stop a workout in the native Apple pool swim app. The summary of the swim is good in that it attempts to breaks down a workout into swim time and rest time (but did not do so accurately).

The negatives: This app did not accurately detect stroke type. Listed everything as free. For example, I swam a continuous 400 yard warmup, mixing in different strokes. It listed everything freestyle and invented resting stops, many after a single 25 yard length, where I swam continuously.  The rest of my workout consisted of 100 yard and 200 yard free sets.  Again the app invented rest stops after many 25 yard lengths, invented a set of 225 yards. No heart beat monitor. No calorie estimate. (not really necessary but since the data is there it'd be good to incorporate). Hopefully the app will be improved, I like the concept.",2,Needs much improvement,0.2085407647907647,0.5543650793650793,positive,track your swims and achieve your goals,0.113115504
"I have Apple’s new Series 2 watch. 

The positive: uses force touch to stop workout, which gets around the issue of the not very responsive wet touch screen you need to use to stop a workout in the native Apple pool swim app. The summary of the swim is good in that it attempts to breaks down a workout into swim time and rest time (but did not do so accurately).

The negatives: This app did not accurately detect stroke type. Listed everything as free. For example, I swam a continuous 400 yard warmup, mixing in different strokes. It listed everything freestyle and invented resting stops, many after a single 25 yard length, where I swam continuously.  The rest of my workout consisted of 100 yard and 200 yard free sets.  Again the app invented rest stops after many 25 yard lengths, invented a set of 225 yards. No heart beat monitor. No calorie estimate. (not really necessary but since the data is there it'd be good to incorporate). Hopefully the app will be improved, I like the concept.",2,Needs much improvement,0.2085407647907647,0.5543650793650793,positive,discover and create smart workouts,0.9457203
"I have Apple’s new Series 2 watch. 

The positive: uses force touch to stop workout, which gets around the issue of the not very responsive wet touch screen you need to use to stop a workout in the native Apple pool swim app. The summary of the swim is good in that it attempts to breaks down a workout into swim time and rest time (but did not do so accurately).

The negatives: This app did not accurately detect stroke type. Listed everything as free. For example, I swam a continuous 400 yard warmup, mixing in different strokes. It listed everything freestyle and invented resting stops, many after a single 25 yard length, where I swam continuously.  The rest of my workout consisted of 100 yard and 200 yard free sets.  Again the app invented rest stops after many 25 yard lengths, invented a set of 225 yards. No heart beat monitor. No calorie estimate. (not really necessary but since the data is there it'd be good to incorporate). Hopefully the app will be improved, I like the concept.",2,Needs much improvement,0.2085407647907647,0.5543650793650793,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.12923235
"I have Apple’s new Series 2 watch. 

The positive: uses force touch to stop workout, which gets around the issue of the not very responsive wet touch screen you need to use to stop a workout in the native Apple pool swim app. The summary of the swim is good in that it attempts to breaks down a workout into swim time and rest time (but did not do so accurately).

The negatives: This app did not accurately detect stroke type. Listed everything as free. For example, I swam a continuous 400 yard warmup, mixing in different strokes. It listed everything freestyle and invented resting stops, many after a single 25 yard length, where I swam continuously.  The rest of my workout consisted of 100 yard and 200 yard free sets.  Again the app invented rest stops after many 25 yard lengths, invented a set of 225 yards. No heart beat monitor. No calorie estimate. (not really necessary but since the data is there it'd be good to incorporate). Hopefully the app will be improved, I like the concept.",2,Needs much improvement,0.2085407647907647,0.5543650793650793,positive,connect with other swimmers,0.9757746
"I have Apple’s new Series 2 watch. 

The positive: uses force touch to stop workout, which gets around the issue of the not very responsive wet touch screen you need to use to stop a workout in the native Apple pool swim app. The summary of the swim is good in that it attempts to breaks down a workout into swim time and rest time (but did not do so accurately).

The negatives: This app did not accurately detect stroke type. Listed everything as free. For example, I swam a continuous 400 yard warmup, mixing in different strokes. It listed everything freestyle and invented resting stops, many after a single 25 yard length, where I swam continuously.  The rest of my workout consisted of 100 yard and 200 yard free sets.  Again the app invented rest stops after many 25 yard lengths, invented a set of 225 yards. No heart beat monitor. No calorie estimate. (not really necessary but since the data is there it'd be good to incorporate). Hopefully the app will be improved, I like the concept.",2,Needs much improvement,0.2085407647907647,0.5543650793650793,positive,compete with swimmers,0.9696946
"I have Apple’s new Series 2 watch. 

The positive: uses force touch to stop workout, which gets around the issue of the not very responsive wet touch screen you need to use to stop a workout in the native Apple pool swim app. The summary of the swim is good in that it attempts to breaks down a workout into swim time and rest time (but did not do so accurately).

The negatives: This app did not accurately detect stroke type. Listed everything as free. For example, I swam a continuous 400 yard warmup, mixing in different strokes. It listed everything freestyle and invented resting stops, many after a single 25 yard length, where I swam continuously.  The rest of my workout consisted of 100 yard and 200 yard free sets.  Again the app invented rest stops after many 25 yard lengths, invented a set of 225 yards. No heart beat monitor. No calorie estimate. (not really necessary but since the data is there it'd be good to incorporate). Hopefully the app will be improved, I like the concept.",2,Needs much improvement,0.2085407647907647,0.5543650793650793,positive,view performace over time,0.1772959
"At first I was disappointed that the app didn't count my breaststroke or kick sets, but the more I use it, I see that it's algorithm is learning my strokes and adapting its analysis. All my breaststroke is now counted accurately and is starting to sometimes give me credit for kick sets. 

Even if it never quite gets the kicks counted, the ability to sense the difference between swimming and resting and the stats (some of which you can access immediately) put this app head and shoulders above the others I've tried on the Apple Watch.",4,Works well with Apple Watch,0.0666666666666666,0.4027777777777778,positive,track your swims and achieve your goals,0.20324725
"At first I was disappointed that the app didn't count my breaststroke or kick sets, but the more I use it, I see that it's algorithm is learning my strokes and adapting its analysis. All my breaststroke is now counted accurately and is starting to sometimes give me credit for kick sets. 

Even if it never quite gets the kicks counted, the ability to sense the difference between swimming and resting and the stats (some of which you can access immediately) put this app head and shoulders above the others I've tried on the Apple Watch.",4,Works well with Apple Watch,0.0666666666666666,0.4027777777777778,positive,discover and create smart workouts,0.9714147
"At first I was disappointed that the app didn't count my breaststroke or kick sets, but the more I use it, I see that it's algorithm is learning my strokes and adapting its analysis. All my breaststroke is now counted accurately and is starting to sometimes give me credit for kick sets. 

Even if it never quite gets the kicks counted, the ability to sense the difference between swimming and resting and the stats (some of which you can access immediately) put this app head and shoulders above the others I've tried on the Apple Watch.",4,Works well with Apple Watch,0.0666666666666666,0.4027777777777778,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.21911752
"At first I was disappointed that the app didn't count my breaststroke or kick sets, but the more I use it, I see that it's algorithm is learning my strokes and adapting its analysis. All my breaststroke is now counted accurately and is starting to sometimes give me credit for kick sets. 

Even if it never quite gets the kicks counted, the ability to sense the difference between swimming and resting and the stats (some of which you can access immediately) put this app head and shoulders above the others I've tried on the Apple Watch.",4,Works well with Apple Watch,0.0666666666666666,0.4027777777777778,positive,connect with other swimmers,0.9916592
"At first I was disappointed that the app didn't count my breaststroke or kick sets, but the more I use it, I see that it's algorithm is learning my strokes and adapting its analysis. All my breaststroke is now counted accurately and is starting to sometimes give me credit for kick sets. 

Even if it never quite gets the kicks counted, the ability to sense the difference between swimming and resting and the stats (some of which you can access immediately) put this app head and shoulders above the others I've tried on the Apple Watch.",4,Works well with Apple Watch,0.0666666666666666,0.4027777777777778,positive,compete with swimmers,0.9879337
"At first I was disappointed that the app didn't count my breaststroke or kick sets, but the more I use it, I see that it's algorithm is learning my strokes and adapting its analysis. All my breaststroke is now counted accurately and is starting to sometimes give me credit for kick sets. 

Even if it never quite gets the kicks counted, the ability to sense the difference between swimming and resting and the stats (some of which you can access immediately) put this app head and shoulders above the others I've tried on the Apple Watch.",4,Works well with Apple Watch,0.0666666666666666,0.4027777777777778,positive,view performace over time,0.26630086
"Still a little buggy. I uninstalled, then reinstalled after the app crashed when I still had 20 laps to complete. It may have been the Apple Watch because the Apple logo appeared and I couldn't bring up any apps. I thought maybe the watch was downloading an IOS update or something. Whatever. It's just very frustrating. I lost all of today's data. Maybe my resistance gloves got in the way and pressed the stem. Other than that, I like this app. Some issues with lap count and stroke recognition though. Not a big deal for a casual swimmer like me.",5,Swim,-0.2054166666666667,0.5402777777777777,negative,track your swims and achieve your goals,0.12698598
"Still a little buggy. I uninstalled, then reinstalled after the app crashed when I still had 20 laps to complete. It may have been the Apple Watch because the Apple logo appeared and I couldn't bring up any apps. I thought maybe the watch was downloading an IOS update or something. Whatever. It's just very frustrating. I lost all of today's data. Maybe my resistance gloves got in the way and pressed the stem. Other than that, I like this app. Some issues with lap count and stroke recognition though. Not a big deal for a casual swimmer like me.",5,Swim,-0.2054166666666667,0.5402777777777777,negative,discover and create smart workouts,0.95016843
"Still a little buggy. I uninstalled, then reinstalled after the app crashed when I still had 20 laps to complete. It may have been the Apple Watch because the Apple logo appeared and I couldn't bring up any apps. I thought maybe the watch was downloading an IOS update or something. Whatever. It's just very frustrating. I lost all of today's data. Maybe my resistance gloves got in the way and pressed the stem. Other than that, I like this app. Some issues with lap count and stroke recognition though. Not a big deal for a casual swimmer like me.",5,Swim,-0.2054166666666667,0.5402777777777777,negative,analyze every part of your swim(distance time pace SWOLF strokes),0.14307377
"Still a little buggy. I uninstalled, then reinstalled after the app crashed when I still had 20 laps to complete. It may have been the Apple Watch because the Apple logo appeared and I couldn't bring up any apps. I thought maybe the watch was downloading an IOS update or something. Whatever. It's just very frustrating. I lost all of today's data. Maybe my resistance gloves got in the way and pressed the stem. Other than that, I like this app. Some issues with lap count and stroke recognition though. Not a big deal for a casual swimmer like me.",5,Swim,-0.2054166666666667,0.5402777777777777,negative,connect with other swimmers,0.978736
"Still a little buggy. I uninstalled, then reinstalled after the app crashed when I still had 20 laps to complete. It may have been the Apple Watch because the Apple logo appeared and I couldn't bring up any apps. I thought maybe the watch was downloading an IOS update or something. Whatever. It's just very frustrating. I lost all of today's data. Maybe my resistance gloves got in the way and pressed the stem. Other than that, I like this app. Some issues with lap count and stroke recognition though. Not a big deal for a casual swimmer like me.",5,Swim,-0.2054166666666667,0.5402777777777777,negative,compete with swimmers,0.97301346
"Still a little buggy. I uninstalled, then reinstalled after the app crashed when I still had 20 laps to complete. It may have been the Apple Watch because the Apple logo appeared and I couldn't bring up any apps. I thought maybe the watch was downloading an IOS update or something. Whatever. It's just very frustrating. I lost all of today's data. Maybe my resistance gloves got in the way and pressed the stem. Other than that, I like this app. Some issues with lap count and stroke recognition though. Not a big deal for a casual swimmer like me.",5,Swim,-0.2054166666666667,0.5402777777777777,negative,view performace over time,0.19102845
"This app seems to have promise, but for this swimmer of quite modest abilities, it is not yet ready to replace my Garmin swim watch.

1. Accuracy. On a swim of 1300 yards, it came up 75 yards short. My Garmin has rarely missed, and then it was usually because I did something unusual like stop to adjust my goggles mid-lap.

2. Missing features. The app has no equivalent of the Garmin Drill Mode, which lets you record activities such as using a kick board and flippers. So it couldn't record several hundred yards of my workout.

3. Not optimized for interval swimming. It could figure out when I was swimming or stopped, and (usually) how long I had swum for each interval and its duration. But it did NOT give either elapsed time since the start of the last interval, or the start of the last rest period, both of which are available on the Garmin. These should be basic features of any swim  watch software.

I will watch for software updates before trying again.",3,E for effort,0.03,0.3805555555555556,positive,track your swims and achieve your goals,0.99358183
"This app seems to have promise, but for this swimmer of quite modest abilities, it is not yet ready to replace my Garmin swim watch.

1. Accuracy. On a swim of 1300 yards, it came up 75 yards short. My Garmin has rarely missed, and then it was usually because I did something unusual like stop to adjust my goggles mid-lap.

2. Missing features. The app has no equivalent of the Garmin Drill Mode, which lets you record activities such as using a kick board and flippers. So it couldn't record several hundred yards of my workout.

3. Not optimized for interval swimming. It could figure out when I was swimming or stopped, and (usually) how long I had swum for each interval and its duration. But it did NOT give either elapsed time since the start of the last interval, or the start of the last rest period, both of which are available on the Garmin. These should be basic features of any swim  watch software.

I will watch for software updates before trying again.",3,E for effort,0.03,0.3805555555555556,positive,discover and create smart workouts,0.3249816
"This app seems to have promise, but for this swimmer of quite modest abilities, it is not yet ready to replace my Garmin swim watch.

1. Accuracy. On a swim of 1300 yards, it came up 75 yards short. My Garmin has rarely missed, and then it was usually because I did something unusual like stop to adjust my goggles mid-lap.

2. Missing features. The app has no equivalent of the Garmin Drill Mode, which lets you record activities such as using a kick board and flippers. So it couldn't record several hundred yards of my workout.

3. Not optimized for interval swimming. It could figure out when I was swimming or stopped, and (usually) how long I had swum for each interval and its duration. But it did NOT give either elapsed time since the start of the last interval, or the start of the last rest period, both of which are available on the Garmin. These should be basic features of any swim  watch software.

I will watch for software updates before trying again.",3,E for effort,0.03,0.3805555555555556,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.99161434
"This app seems to have promise, but for this swimmer of quite modest abilities, it is not yet ready to replace my Garmin swim watch.

1. Accuracy. On a swim of 1300 yards, it came up 75 yards short. My Garmin has rarely missed, and then it was usually because I did something unusual like stop to adjust my goggles mid-lap.

2. Missing features. The app has no equivalent of the Garmin Drill Mode, which lets you record activities such as using a kick board and flippers. So it couldn't record several hundred yards of my workout.

3. Not optimized for interval swimming. It could figure out when I was swimming or stopped, and (usually) how long I had swum for each interval and its duration. But it did NOT give either elapsed time since the start of the last interval, or the start of the last rest period, both of which are available on the Garmin. These should be basic features of any swim  watch software.

I will watch for software updates before trying again.",3,E for effort,0.03,0.3805555555555556,positive,connect with other swimmers,0.2187784
"This app seems to have promise, but for this swimmer of quite modest abilities, it is not yet ready to replace my Garmin swim watch.

1. Accuracy. On a swim of 1300 yards, it came up 75 yards short. My Garmin has rarely missed, and then it was usually because I did something unusual like stop to adjust my goggles mid-lap.

2. Missing features. The app has no equivalent of the Garmin Drill Mode, which lets you record activities such as using a kick board and flippers. So it couldn't record several hundred yards of my workout.

3. Not optimized for interval swimming. It could figure out when I was swimming or stopped, and (usually) how long I had swum for each interval and its duration. But it did NOT give either elapsed time since the start of the last interval, or the start of the last rest period, both of which are available on the Garmin. These should be basic features of any swim  watch software.

I will watch for software updates before trying again.",3,E for effort,0.03,0.3805555555555556,positive,compete with swimmers,0.24432017
"This app seems to have promise, but for this swimmer of quite modest abilities, it is not yet ready to replace my Garmin swim watch.

1. Accuracy. On a swim of 1300 yards, it came up 75 yards short. My Garmin has rarely missed, and then it was usually because I did something unusual like stop to adjust my goggles mid-lap.

2. Missing features. The app has no equivalent of the Garmin Drill Mode, which lets you record activities such as using a kick board and flippers. So it couldn't record several hundred yards of my workout.

3. Not optimized for interval swimming. It could figure out when I was swimming or stopped, and (usually) how long I had swum for each interval and its duration. But it did NOT give either elapsed time since the start of the last interval, or the start of the last rest period, both of which are available on the Garmin. These should be basic features of any swim  watch software.

I will watch for software updates before trying again.",3,E for effort,0.03,0.3805555555555556,positive,view performace over time,0.9841576
"I have just started using this new app for my swim routines and I can say that this is one of the better swim apps out there so far. I love being able to track my workouts and comparing lap times with my friends and other people who are using this app with ease. Not only that, just from using the app today, I found a few new local pools in my area that I didn't know even existed before! Now that the new Apple Watch is waterproof, this is my go-to swim app to use with it.",5,Best swim app I've used so far!,0.153099173553719,0.5057851239669421,positive,track your swims and achieve your goals,0.99358183
"I have just started using this new app for my swim routines and I can say that this is one of the better swim apps out there so far. I love being able to track my workouts and comparing lap times with my friends and other people who are using this app with ease. Not only that, just from using the app today, I found a few new local pools in my area that I didn't know even existed before! Now that the new Apple Watch is waterproof, this is my go-to swim app to use with it.",5,Best swim app I've used so far!,0.153099173553719,0.5057851239669421,positive,discover and create smart workouts,0.3249816
"I have just started using this new app for my swim routines and I can say that this is one of the better swim apps out there so far. I love being able to track my workouts and comparing lap times with my friends and other people who are using this app with ease. Not only that, just from using the app today, I found a few new local pools in my area that I didn't know even existed before! Now that the new Apple Watch is waterproof, this is my go-to swim app to use with it.",5,Best swim app I've used so far!,0.153099173553719,0.5057851239669421,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.99161434
"I have just started using this new app for my swim routines and I can say that this is one of the better swim apps out there so far. I love being able to track my workouts and comparing lap times with my friends and other people who are using this app with ease. Not only that, just from using the app today, I found a few new local pools in my area that I didn't know even existed before! Now that the new Apple Watch is waterproof, this is my go-to swim app to use with it.",5,Best swim app I've used so far!,0.153099173553719,0.5057851239669421,positive,connect with other swimmers,0.2187784
"I have just started using this new app for my swim routines and I can say that this is one of the better swim apps out there so far. I love being able to track my workouts and comparing lap times with my friends and other people who are using this app with ease. Not only that, just from using the app today, I found a few new local pools in my area that I didn't know even existed before! Now that the new Apple Watch is waterproof, this is my go-to swim app to use with it.",5,Best swim app I've used so far!,0.153099173553719,0.5057851239669421,positive,compete with swimmers,0.24432017
"I have just started using this new app for my swim routines and I can say that this is one of the better swim apps out there so far. I love being able to track my workouts and comparing lap times with my friends and other people who are using this app with ease. Not only that, just from using the app today, I found a few new local pools in my area that I didn't know even existed before! Now that the new Apple Watch is waterproof, this is my go-to swim app to use with it.",5,Best swim app I've used so far!,0.153099173553719,0.5057851239669421,positive,view performace over time,0.9841576
"Bought a new waterproof Apple Watch last week, been shopping for best swim app. My master swim mates recommended this app to me. Absolutely love it!!  Love the fact that this app not only can track my daily swim workout, but also allow me to connect with other swimmers.  The best feature is that I can locate the pool close by using this app. This is huge for me since I need to travel a lot because of work, this make my life much easier as I want to keep swimming every day.",5,Best swim app for Apple Watch so far,0.3538739669421487,0.4360192837465565,positive,track your swims and achieve your goals,0.33997518
"Bought a new waterproof Apple Watch last week, been shopping for best swim app. My master swim mates recommended this app to me. Absolutely love it!!  Love the fact that this app not only can track my daily swim workout, but also allow me to connect with other swimmers.  The best feature is that I can locate the pool close by using this app. This is huge for me since I need to travel a lot because of work, this make my life much easier as I want to keep swimming every day.",5,Best swim app for Apple Watch so far,0.3538739669421487,0.4360192837465565,positive,discover and create smart workouts,0.9952545
"Bought a new waterproof Apple Watch last week, been shopping for best swim app. My master swim mates recommended this app to me. Absolutely love it!!  Love the fact that this app not only can track my daily swim workout, but also allow me to connect with other swimmers.  The best feature is that I can locate the pool close by using this app. This is huge for me since I need to travel a lot because of work, this make my life much easier as I want to keep swimming every day.",5,Best swim app for Apple Watch so far,0.3538739669421487,0.4360192837465565,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.35519922
"Bought a new waterproof Apple Watch last week, been shopping for best swim app. My master swim mates recommended this app to me. Absolutely love it!!  Love the fact that this app not only can track my daily swim workout, but also allow me to connect with other swimmers.  The best feature is that I can locate the pool close by using this app. This is huge for me since I need to travel a lot because of work, this make my life much easier as I want to keep swimming every day.",5,Best swim app for Apple Watch so far,0.3538739669421487,0.4360192837465565,positive,connect with other swimmers,0.9999159
"Bought a new waterproof Apple Watch last week, been shopping for best swim app. My master swim mates recommended this app to me. Absolutely love it!!  Love the fact that this app not only can track my daily swim workout, but also allow me to connect with other swimmers.  The best feature is that I can locate the pool close by using this app. This is huge for me since I need to travel a lot because of work, this make my life much easier as I want to keep swimming every day.",5,Best swim app for Apple Watch so far,0.3538739669421487,0.4360192837465565,positive,compete with swimmers,0.9999117
