,feature,review,similarity score
3486,Compete in monthly swim challenges,"Let’s be honest, for many of us, our best competitive swimming years are behind us. Whether you’re a beginner, returning to the pool after taking years off, or in a master’s swim program - no doubt you need accountability, coaching, motivation and structure. Not only does this platform come with great pre-built swim plans and ability to build customized libraries - you get coaching through blogs and videos from swim experts. And if that weren’t enough, it connects you with a truly global swim community with some really awesome and humble people encouraging each other everyday. Using the watch in the water keeps you going and pushes you - better than your old coach yelling from the side of the pool! The stats and visuals are phenomenal. I’m amazed at how far I have progressed just following the pre-built plans. I have one paid app on my phone - it’s this one. But I don’t think of this as an app - because it isn’t. It is a complete support platform for people who swim. PS: tech will have issues from time to time - it’s the responsiveness of the team that matters. I’ve never had a tech issue that didn’t get resolved fully and ASAP.",0.84450096
3487,Compete in monthly swim challenges,"First and foremost SwimPro is a great app with features that are helpful and motivating for a dedicated swimmer. I like being able to account for kick and drill sets during practice on the app. The “workout of the day” feature is easy to use, but only after reading the instructions. It is not “on the go” intuitive. The app has lap counting glitches. First, it lags behind counting laps by 25-50 yards. It usually catches up. However, I got lulled into trusting SwimPro to accurately tally the yards in my workout and today it got stuck at 2100 yards no matter how much more I swam (3750 yds). The app integrates easily to Strava and the Apple health apps. However, it can result in double counts of calories burned on calorie counter apps. I use MyNetDiary.  The glitches can make one frustrated, but overall the app is headed in the right direction.",0.53555405
3488,Compete in monthly swim challenges,"I use this app with my Apple watch 3. It automatically tracks all my lap swimming including what stroke I am doing. You have to input the kick sets yourself, but that is easily done. Seems to be very accurate, maybe off by 25 yards once in a while in a 3000 to 4000 yard workout. That’s not a big deal for me. 
My workouts automatically get uploaded to Strava. Call me vain, but that gets me to work out even harder!
I’ve used MySwimPro for open water three times. It definitely tracks the yardage and route. I thought there was a problem with it uploading my swim, but that’s only because my watch was in airplane mode. The Apple Watch goes into airplane mode when you switch your phone into that mode. But the watch doesn’t come out unless you take it out of airplane mode on the watch itself. This is totally unrelated to the MySwimPro app. 
Definitely sign up for emails; the weekly how-to and technique videos are really well done and helpful. 
All in all I highly recommend this app,  definitely better than just the Apple Watch software.",0.5538387
3489,Compete in monthly swim challenges,"High School was a long time ago for me, but I loved the swim team! My daughter has been swimming for high school too and I’ve always loved watching her! So when a gym with a pool opened up close by I signed up before they finished building it. The first month was killer, but I got my old strokes back and can now survive a good long 2,000 yard swim comfortably. For Christmas my wife got me an Apple Watch 4. To my amazement and delight, the basic watch can keep track of my distance AND my strokes! To my more amazement and delight I came across MySwimPro which works seamlessly with my watch! I’ve done a few workouts and through MySwimPro I’ve realized things have drastically changed since 1987! It’s like learning to swim all over again and I love it! Since I’ve started using MySwimPro I am within 5 seconds of my fastest 50 free in high school! Can’t wait to beat it and my school IM and Breaststroke records as well! And this is at age 50! Here’s to swimming and my personal MySwimPro coach! One of the best investments I’ve ever made for myself! You’ll love it too!!",0.56697255
3490,Compete in monthly swim challenges,"I’ve been using MSP for about 4 months, swimming 3 times per week usually.   The training plans are excellent.  Having the workouts loaded on my Apple Watch so the watch can keep track of intervals is really helpful.   Using the app has helped my swimming a lot.  That said, I’ve encountered a few bugs.  There have been issues with dynamic interval times that I’ve entered being overwritten.  Other users have experienced the same.  When this occurs it messes up the workout on my watch. I’ve been in touch with support but the issue still hasn’t been resolved after about a month.  I’ve also had issues loading training plan workouts onto my watch if I modify them.  It takes several tries for the modifications to show up on the watch for some reason.  Some of the workouts have links to videos that only work intermittently.   I still use the app every time I swim and I still find it helpful, but sometimes it can be frustrating to get it working properly.",0.817568
3491,Compete in monthly swim challenges,"I am a 55 year old former college swimmer who had been out of the water for over 30 years.  I was too intimidated to try Masters in my seriously out of shape body.  I found this app by searching the App Store.  I loved the workouts and that I could set my skill level.  I loved the technique/drill videos as I had forgotten a lot of those.  
I quickly went premium.  I got up the nerve to join Masters only to have the coordinator move away several months later.  So there is no Masters program near me now.  Not to worry, because I have the app!  I stick mainly to the Workout of the Day but there are workouts for each stroke and an IM workout and kicking workouts.  
I took my phone in a ziplock bag to the pool deck and followed the workout that way.  Last Christmas I bought the Apple Watch and I now can look at my wrist and follow the workout.  It’s a win, win, win!!!!",0.64884764
3492,Compete in monthly swim challenges,"I love this app and have used it to set and log my swim workouts for the past few months since purchasing my first Apple Watch.  BUT, I was caught off guard this past Saturday when I went for my morning swim.  I selected my desired workout (one I programmed myself), and started swimming, the app did not appear to be logging any information other than showing a timer that was counting up.  Found out later that the developer pushed out an update to the app after my last swim and it apparently made my copy of the app go wonky.  I uninstalled the app from my watch and the phone, then reinstalled it both places and it seems to be working now.  But it made for a very frustrating swim workout that Saturday morning. Guess it shows how much I rely on it for my workouts.",0.5481462
3493,Compete in monthly swim challenges,"It’s like I’m learning how to swim again. I’m a mom so I hardly ever get time to myself, but the pool is a great way to exercise and have that time while my boys play in the backyard! 

I grew up swimming every day, I’ve always been faster and more advanced swimmer than most people, even as a child. Since having kids, my core and my swim time is awful, of course. I can barely hold my breath like I used to! My lungs and muscles and core are not used to it anymore. So I’m really putting this app to work and trying to focus on one goal at a time to master. I’m loving it. 

I can’t wait to see what goals I hit from now til winter! And I love that you can use GPS for free open water swim or put in how long your pool is. I also can’t wait to do this at the beach!",0.84450096
3494,Compete in monthly swim challenges,"I am at 67 a new swimmer . I cannot begin to explain the benefit that this app and the outstanding customer support has bestowed to me. I started out needing to rest after 25 meters . Going to the pool to swim was a source of anxiety and I went because I knew it was in my best interest. Enter My Swim Pro and I became mesmerized by the enthusiasm of Fares the founder . I wanted to become a swimmer . With the aid of Charles the “smartwatch whisperer “ suddenly I had a coach and a plan . I am know a swimmer , not a great swimmer but with the aid of this program suddenly I am treated and feel like an athlete in training . You want to just swim go ahead and enjoy but if you want to improve and become engaged in a fun healthy sport ? Stop wasting your time sign up and join all of us at MySeimPro community . Go ahead , I dare you !",0.84450096
3495,Compete in monthly swim challenges,"I just recently renewed my paid subscription. It has been worth every penny.

I have loved to swim my entire life, however, as an adult I would often find myself getting bored / burnt out / unchallenged, picking it up here and there when I felt like it.

I bought this app last year and have done at least 3 swims a week - a consistency I haven't managed since I swam competitively in my teens. I just completed the 12 Week Open Water training plan, and I hope to do the IMx plan soon. The daily workouts are also fun.

This app has a huge library of drill videos and often posts about how to improve in different areas and / or strokes. But most importantly, it keeps swimming interesting and challenging, whether you are a beginner or advanced. It has really renewed my love for the sport, and I've gone from doing boring 1000 yard workouts to 3500 yard workouts over the past year. 

Customer service is EXCELLENT - though I've never actually had a problem with it bug-wise. After buying the app, the creator took the time to speak to me and get feedback on how to improve it. 

Highly recommend spending the cash on the paid version of this. It's the best app on my phone!",0.5891166
3496,Compete in monthly swim challenges,"I want to commend this app and all of the people behind it. I use this app more than anything on my phone. The workouts are challenging and the compatibility to my watch is unparalleled. I am working on the 10k training program and I am loving the workouts. 

My only criticism is in the apps interpretation of my speed. For some interval sets the pace is a bit too ambitious for me. It’s a petty criticism since I can go into the workout to adjust the time. I use the Hal Higden running app and find that the apps ability to adjust suggested paces based on previous workouts to be a really great addition.  Again, MySwimPro is worth every penny. It’s a great app and you can tell the people behind it are passionate and ambitious about swimming and this app!",0.84450096
3497,Compete in monthly swim challenges,"UPDATE:

I have been using this app for maybe 4 months or so, and I love it even more now than when I first started with it!!

App developer VERY responsive, and they release positive app updates frequently without ruining the app. Just keeps getting better and better, and for REAL!

The premium subscription is SO worth it - you get a LOT for your money.

The community on Facebook is great as well - VERY positive, VERY encouraging to other swimmers, REGARDLESS of ability. 

Love this app, and it should be app of THE YEAR, not just the day!!!

I have completely immersed myself into ALL of the swim tracking apps - lots of time doing it - and this BY FAR is the best, by a mile - SO psyched about it. 

All of the other apps just try to track a workout, but this app has an INCREDIBLE library of pre-made workouts (app subscription required), and it is AMAZING, and has taken my swimming to a completely different level!

I have hired swim coaches in the past, and this app blows them all away. Very intuitive, accurate, and a very vibrant community, AND, IT WORKS!!!!

The customer support from the developer is unbelievable - seriously good!!

I use an Apple Watch Series 3 for reference.",0.84450096
3498,Compete in monthly swim challenges,"I’ve waited a year to write this review. MSP was decent initially in the pool, but not open water swims. The team has thoughtfully and methodically improved the open water performance over the last year. The most recent update finally gets rid of the data anomalies - jagged lines - and inaccurate readings (was about 20% high on distance). I believe the distance now reads about 10% low, based on the garmin device that my swim partner uses that is quite accurate. I’ll give this app 5 stars when that gets fixed and when it can automatically detect pauses/breaks in open water swimming (now it pops up a dialog asking if I’ve stopped swimming or am doing drills, which doesn’t account for taking a break).",0.53555405
3499,Compete in monthly swim challenges,"This is THE app if you’re looking for something ton seamlessly track your swims and sync with your wearable tech. The swim workouts are varied enough there’s something for everyone. You can customize all the workouts, change the interval times, set number, order of the workout, anything and everything. That’s a great feature because sometimes I don’t have as much time as I need for some of the workouts. Problem solved. 

I recently had an issue with my account and the customer service was on point. I got an immediate response and my issue was resolved with that one response. Keep up the great work, MySwimPro!",0.84450096
3500,Compete in monthly swim challenges,"I’m really impressed with the app. I downloaded it in January, when I returned to the pool after 20 years off, following a running injury. Pools in the area were closed March-July, but I’ve been back for about a month, and I still love the app. You can create your own workout if you want, but there are also hundreds already written workouts to choose from. I send a workout to my Apple Watch and then jump in and swim. The watch communicates with my phone and I get “credit” from Strava for the workout. Even after 50+ workouts, I’m never bored. I’ve used the app for general strength building, too, through the dry land exercises. It’s expensive, but very worth it!",0.5449385
3501,Compete in monthly swim challenges,"While the app itself is amazing between the video demos, training options, workouts, and tracking available, the customer service is what has made me come and place this review. I love that I can use my Apple Watch and transfer the data to my app. I knew it had transferred and saw it there the night prior. The next morning it was gone.  I sent an email, and within hours had received feedback, and was assisted in trying to retrieve the data. Sometimes it is out of our hands, but the fact that they were responsive and there to help not knowing whether I was going to get my data back or not was HUGE to me!",0.5624234
3502,Compete in monthly swim challenges,"This app is amazing and the customer service is awesome! I had been a swimmer growing up and always had access to a coach. But after becoming an adult, I no longer had a coach and I stopped swimming. Every time I tried again to get back in the pool, I never knew what to swim, and it I wasn’t making any progress. I was hesitant at first to use an app to swim, but After starting MySwimPro I can never go back to just swimming. I’ve lost more weight than I thought I could, I’m swimming faster now than when I was a kid and I feel like I’m apart of a community. This app really changed my life for the better.",0.9187862
3503,Compete in monthly swim challenges,"I really do like this app. I love that it gives analytics on distance per stroke. I wear an Apple
Watch and use the app for my own work outs and open water swims. I am also not able to see well without my glasses. I like that I can make out most of the options in this app on my watch without them.  My only Dislike is that it does not recognize a kick set when you are only in pool swim mode. So I always have to Go in and manually add those as part of my workout. I also wish it would stop on a pause automatically as it is not easy to pause mid workout of time is your goal. Other than that I like the app and will keep using it. I’m happy to have a swim app.",0.94464725
3504,Compete in monthly swim challenges,"Live the app! The best part I enjoy are all the videos and how exercises are explained throughly. There are lots of exercises in workouts and videos to explain before activities, and you can change during workouts. 

I have only been using the app about 2 months, and have become a much better swimmer, and I am 65 years old. And, my swimming began seriously about 4 months ago.

My only recommendation would be to just add a free swim to add as a workout. An example, swim freestyle for whatever distance time allows without stopping, and to be able to add notes or tools used during the swim.",0.84450096
3505,Compete in monthly swim challenges,"I am in my late 50s, was a swimmer in HS and college and really came back to the sport because I needed low impact on my knees. I have loved this app for almost 3 yrs. 
I applaud MSP with developing the Dryland exercises but not until the Low Impact Training Plan did I get engaged in a routine. I love that I can control the timing as well as having Fares right there demonstrating and doing the exercise with me. What a way to keep us motivated and not feeling like we are losing out on our memberships!  I hope you will keep these plans available once we are back in the swim. 
Go MSP Team!",0.84450096
3506,Compete in monthly swim challenges,"I totally recommend this app to people learning to get better at swimming or get good workouts in the pool. However, I want to ask the developers if they could add more videos to most (those that aren’t easy described) workouts and reps. For example, it asks me to do a “heel tag breaststroke kick”, or a “flow kick.” Like, what is that? Could you add more description or a small video? If more clarification could be made on each, I would totally make this a 5/5. But please get the app, its great. Just wanted to ask the developers to improve this small part.",0.84450096
3507,Compete in monthly swim challenges,"This isn’t really a critique it’s more me asking if a feature could be added. I’m currently training my surfing and I need an app that can train my paddling and record distances, etc.. There are surf apps for tracking but those are mostly for surfing not training the paddling endurance. I was wondering if paddling could be added to the type since I’m sure it could be tracked as if it was free styling. Everything about the app would work with it, I’m planning on testing it out with free style stroke and see if it works well. 

Thank you.",0.84450096
3508,Compete in monthly swim challenges,Getting back in the water after being out for two years because of surgery and Covid. Right now I am using the app as a structured way to stay focused and not get overwhelmed from the thousands of yards to train. So far it has really helped in slowly getting back into the groove of everything. Utilizing The Apple Watch has been a great way to see and track heart rate during the work out as well as yardage and the intervals to stay focused on what’s in front of me and not what’s to come.,0.84450096
3509,Compete in monthly swim challenges,"I began training and racing in triathlons last year. Previously I had been a college rugby player with very very little swimming experience. Using the MySwim app has helped me so much. The main thing has been the ease and convenience that comes with using it on my apple watch. Prior to using the app on my watch I was struggling to improve on my swim, all I had was a Nixon surf watch that I used as a stop watch. Now I can measure my length speed, work in drills, and reps all on the watch app, then I can go look up stats on the mobile app. I love this app and will continue to use it in the future.",0.8686419
3510,Compete in monthly swim challenges,"When I first download the app they had an update, and none of the tutorials videos works. Upon contacting customer support they were more than helpful and provided working links to all the video within a timely manner. In addition, you can download all the swim workout as a pdf and print it out. However, It a bit of a bum but understandable that the garmin sync for easy workout transfer doesn’t work. However I was surprised they even offered the feature they also have it for Fitbit and Apple Watch.",0.84450096
3511,Compete in monthly swim challenges,I have been using My Swim Pro for about two months and I am truly amazed at the ability of the app to create bespoke training plans for me.   Time seems to fly by now in the pool.  My technique and fitness are very clearly improving and I am enjoying the global MSP community tremendously.   I have contacted the support team with questions twice and had immediate responses and quick solutions.  This is such an incredible deal for what truly feels like one on one coaching and support.  Thank you SO much My Swim Pro!,0.84450096
3512,Compete in monthly swim challenges,"I’ve been using the app for over two years and love the app, the coaching, and the people behind the app. I have dropped significant time across all strokes and with that confidence I’ve been competing over the last couple of years. It’s a coach on my watch. 

The latest innovation around test sets will push you to your limits and i love it! It pushes me way outside of my comfort zone and gives me motivation to improve. 

No matter what level of swimmer you are, this app can help you!",0.85010874
3513,Compete in monthly swim challenges,"My sister and I have taken up swimming in our 40’s after many years of running injuries. We grew up in Florida so we could swim before we could walk but never swam on a team.  We initially joined a Adult Summer swim league and had a blast!! We wanted to continue through the fall and winter and build up our endurance, strength and work on technique. The app makes this so easy as it has the workouts already planned for us we just bring our phone to the pool in the waterproof case and voila.",0.5442944
3514,Compete in monthly swim challenges,"This is one of the few applications that totally enhance your workouts, and that I cannot live without. I was not great at creating my own workouts, and after swimming competitively in high school, was missing the structure that a coach would provide in a season. This app’s workout structure is varied, purposeful, and expertly crafted - couldn’t ask for better. Also, in general, one of the best UI/UX designs in a fitness app I’ve ever used. If you swim or previously swam competitively in high school/college, get this app.",0.5520037
3515,Compete in monthly swim challenges,"It took a bit to get this app dialed in on my Apple watch - but now that I’ve done that,  I’ll never be witout this app!!!  I love MySwimPro!

I’ve programmed in my workout, my watch vibrates (“swim now” prompt), I swim my 50m interval, touch the wall and wait for the next prompt.   No need to look at the watch…just wait for the next prompt and go (interval training).

I’m 65, heart attack and lung issues; but now I’m in the pool, regaining my health through swimming and MySwimpro is leading the way!  Thank you MySwimPro…you truly are a lifesaver.",0.53555405
3516,Compete in monthly swim challenges,"Having some problems with the app recording my pool sets, I reached out to Myswimpro and Charlie Brown replied. We were able to set up a WebCam meeting where Charlie successfully diagnosed the problems, walked me through the fix and everything works now as it should. I highly recommend the app and Charlie was both professional, friendly and very helpful. I would highly recommend this product and the company. Great product and great customer service, five stars.",0.84450096
3517,Compete in monthly swim challenges,So far I like the app. There are a few issues I have with it. One is that you have to have the membership to do any of the dry land workouts. Another is all the ads for the membership (most apps do that and I get why but it is still bothersome). I will definitely use this app but am disappointed that I have to look for land workouts elsewhere when it seemed like I was going to have both land and water workouts in the same place.,0.84450096
3518,Compete in monthly swim challenges,"Not only is this the best fitness app I’ve used, it might be one of the best apps I’ve ever used period. I’ve gone from swimming with no plan or intent to doing structured workouts and have improved immensely in only a couple weeks. The Apple Watch app can be a little tricky to get the hang of at first but once you get the hang of it, it works flawlessly. I love the short videos they provide on technique as well. Highly recommend if you’re serious about improving your swimming!",0.84450096
3519,Compete in monthly swim challenges,"I had just started swimming again after not swimming for years and had recently became a lifeguard (again). I wanted to swim faster than my coworkers but just general fitness in general, so I took it upon myself for one of their annual sales for a year. Did it. I even had problems with the dry land part of the app syncing to my watch, CS (customer support) was more than happy to help with everything. All of you working on this app are awesome and thank you!",0.8499186
3520,Compete in monthly swim challenges,"As the title suggests, in theory, this would be an awesome app. However, I can’t tell you how many times this program raised my stress levels before I even started a workout.

I’m working with the “Couch to 1K” training program and more often than not, it incorrectly selects the wrong “next workout in the plan.” Also, often times a workout comes up and when I start it, it immediately ends. With the integration with Strava, I have all these workouts of 0s which of course, I waste time deleting. Similarly wasted time deleting them from the Activity app.

Also, even though my workout preferences are set to meters, my workouts show up in yards. So instead of an 800 m workout, it gets synced with Strava as 754m.

Then there’s the cost. $160 a year is a lot for such a big-ridden program.",0.84450096
3521,Compete in monthly swim challenges,"This is a fantastic app idea that I want to work so badly.  Unfortunately, the number of technical issues keep it from being entirely useful.

The app fails to properly transfer data between the watch and the phone so workouts are lost.

Occasionally, the premium subscription is lost and you have to navigate through a deep menu hierarchy to restore your purchase.

The app doesn’t accurately record lap times.

I have to remember to open a workout on my phone and then open the app on my watch to load a workout, if I do this in the wrong order then I can’t get to the workout I want to do.

For the longest time, it recorded double workouts, but that seems to be fixed now.

Again, it’s just too many technical issues to be something I can strongly recommend.",0.84450096
3522,Compete in monthly swim challenges,My improvements within 4 weeks are hard to believe.  My freestyle is consistently faster by 6% with 100 yards.  And now I swim 250 yards with ease.  I think the improvements are result of having the MySwimPro App on Apple Watch to provide structural training.  And learning about rotation by following a few different drills.  The Apps on iPhone and Apple Watch are both very well done and stable.  The paid subscription is well worth it.,0.5716688
3523,Compete in monthly swim challenges,I will say that this app finally got me back to swimming after 4 years of not being able to get back in the pool. I can’t get into a swim team because of reasons so I had the worst time in making workouts for me. This app is worth its money! The way it is structured helps me ADHD brain to finally commit on doing something. My overall life has just become better because if it. I can’t thank you guys enough!,0.84450096
3524,Compete in monthly swim challenges,"As a former competitive swimmer getting back in the pool after 30 years, the workouts have been perfect in helping me get back up to speed. While I’ve got a long way to go, I’m not floundering around at the pool swimming junk yardage and made up sets. I’m looking forward to getting into the intermediate and advanced workouts. Plus there are multiple workouts for free, back, breast, IM, kick and sprint - really nothing short of hiring a coach to watch you. Highly recommend!",0.84450096
3525,Compete in monthly swim challenges,"****update*****. Administrator fixed the problem within 24 hours of my post. It’s a great app and now syncs with strava automatically.  *****update*****

****original post*****. App is good for recording swimming. I got it only so I could sync data to strava. Been trying for hours to get my workouts to sync. I give up. The accounts are linked, but ok upload. Deleted and reinstalled 3 times. Nothing. So I just manually input the data that this app records.  Oh well.",0.84450096
3526,Compete in monthly swim challenges,"With Master Swim sessions at my pool suspended, My Swim Pro has been a great help at improving the quality and focus of my workouts in the pool.  

The daily workouts keep things fresh for me  and It’s great to have the option of tweaking them to fit my needs in the APP.  I also love how MSP tracks and records my entire workout -so cool!!!

When Master Swim sessions come back to my pool I can tell you that MY Swim Pro will be with me for every stroke and kick.",0.84450096
3527,Compete in monthly swim challenges,I really like the ability to write my own workouts with intervals and rest times.  The cool thing is it buzzes when I need to go on the next ‘rep’.  I’m also counting challenged and sometimes forget where I am in a 400 or 500 - a quick glance can confirm where I am on that rep.  I appreciate that I have the option to sign up for a monthly subscription but am not required to to use the basic functionality of the app.  Great development and execution!,0.84450096
3528,Compete in monthly swim challenges,"I have really given this app a try for at least 3 months.  They fixed the issue of the Apple Watch not responding to the pressure to pause resume etc; but now 50% of the time the workout does not log;  although the workout appears  in the Health app of the iPhone, (and the data comes from the My Swim Pro) but it does not appear in the My Swim Pro app. I wish they could get it to work properly and consistently. Well $75 down the drain.",0.559429
3529,Compete in monthly swim challenges,"I downloaded this app for my Fitbit verse two. When it was installed, I was trying to figure it out; when I set it all up, I chose a workout, then I went on my Fitbit, and then I tap load work out. It said,” connect to phone, error with the connection. ” but so far, I wouldn't grade this app for a lousy star rating. I think it needs to be connected to pads and iPhones. Even I am connected to the wifi; it does it too.",0.84450096
3530,Compete in monthly swim challenges,I was a seasonal competitive swimmer but during the off-season I didn’t have any coaching. This app helped me improve my swimming in the same way a coach would. It gives detailed workouts hat are made for each individual and allows people to start from any fitness level and teach their goals at their own pace. I highly recommend to everyone who’s looking to get into the pool and be productive. No matter the skill level,0.84450096
3531,Compete in monthly swim challenges,"I was worried after my second back surgery that not only was my cycling race career over, but that my working out to stay healthy might be in peril, too. Thankfully, I got back in the water after a near 20 year hiatus. MySwimPro was a fundamentally significant part of my return not just to the pool and swimming, but even a bit of racing here and there. 5 medals in 5 races at my first Masters Nationals gave me the jolt to keep swimming and keep working. But, I always remember to swim happy!!",0.53555405
3532,Compete in monthly swim challenges,"I turned 45 in the middle of the weight loss program and this app has, no joke, changed my life haven’t really lost weight but I lost inches and have improved my cardio 5 fold and am now adding running and sprinting.  Most importantly this program combined with using the “expandalung” device has eliminated my asthma in a month and I’m not even finished the program, crazy.",0.54615635
3533,Compete in monthly swim challenges,"Been loving the app for months, without issue but....In the last few weeks the pause function in the workout stopped working. I updated to the newest version and the problem was resolved until midway through a workout. I just tried it again and the swim workout cannot be stopped, paused, or otherwise interrupted during a workout. It’s very frustrating.",0.54699916
3534,Compete in monthly swim challenges,"I have been using this app to train in the pool. My laps, strokes, time has been accurately uploaded to this app and Strava. I am also able to load the workouts. I currently have the Apple Watch 4 LTE and I’m sure it will work fine with the GPS only version. The app also automatically turns on the water lock on the phone and still lets you look at the screen when raising and looking at your wrist.",0.85107523
3535,Compete in monthly swim challenges,Have been using MySwimPro for a few weeks now and I’m really enjoying how it keeps my workouts fresh and sequences them to push me to improve. I especially love the interval tracking and haptic feedback on the Apple Watch—it takes all the set thinking out of the picture and allows me to just focus on swimming hard :),0.85151076
3536,Compete in monthly swim challenges,This app really helped me keep track of my swim workouts when my swim team season ended I was trying to keep swimming an hour everyday but I wouldn’t have time to right down a workout and I was so used to my coaches making the workout that without them it was hard but this app really helped me keep track of what I was doing 10/10 recommend,0.8506336
3537,Compete in monthly swim challenges,I’ve been a competitive swimmer for three years i’m 16 now and my club is on a month long break. i was looking for ways to not only stay in shape but get better while away at the same time taking a break from swim. these are the perfect workouts to work on whatever you might struggle with. a complete guide showing you what to do and when do it it’s amazing.,0.8498811
3538,Compete in monthly swim challenges,"The perfect training tool! With this app on my watch, I actually show up to the pool and get a tough workout in. I swam my whole life and played water polo in college. After college I struggled with swimming on my own, it’s just so boring! MySwimPro definitely helps with keeping me accountable. Perfect training for masters swimming and polo. Love tracking everything too, cause “numbers don’t lie!”",0.5514084
3539,Compete in monthly swim challenges,"As a former high school swimmer, I’ve been looking for a swim app that would not only record my stats but assist me with endurance, speed, and technique while physically in the pool. I can’t tell you how ecstatic I was after my first swim with this app. Total game changer !!! I can finally brag to my husband about all my metrics and geek out on all the analytics and swim plans!!! It’s like having your own personal coach on your wrist. Thank you!!!",0.8502388
3540,Compete in monthly swim challenges,Have always been a swimmer. Needed some structure now that I live in an area without master swimming teams etc. Have been using this app for two years and appreciate it every time I complete a work out. Am not connected to a watch / device at this point and that is a little limiting at times.  Using Form goggles and only wish the two were connected.,0.8505214
3541,Compete in monthly swim challenges,"I have been using this app for almost 3 months and just finished one of their training plans. It’s been a great experience both in and out of the pool as the team really listens to and welcomes feedback. 

It has a great swimming glossary built into the app to help clarify any terms you might not know. In addition to that it’s easy to use and saves you having to memorize or write down your routines.",0.84450096
3542,Compete in monthly swim challenges,"Freaking LOVE this app! I wish it was easier to filter the workouts by things like equipment or add dynamic adjustments to intervals when you miss some, but those are really minor gripes. I love not having to write my own workouts but being able to customize the premade ones if I want to. This app has made lap swimming so much more fun!",0.63012755
3543,Compete in monthly swim challenges,"I love this app, it makes swimming fun and I look forward to using it every day. The only reason I am not giving it 5 stars is because it does not keep track of my lap times very well which in turn messes up the swolf score, my best times and lap splits, etc. That being said, I have tried the available swim apps and this is still the best swim app out there!",0.8559579
3544,Compete in monthly swim challenges,I love this app! As a swimmer this app is super user friendly and simple. I don’t have the premium version but the free routines they have are still good quality. I also love that you can make your own personal workout and track it. The only thing I wish for is more free routines. But besides that I love everything about this app.,0.85153055
3545,Compete in monthly swim challenges,"As a swimmer there are many things you need to know, watch, learn, practice and count. Having a coach was something that helped but had limitations especially if you change countries and travel. Since I started with MySwimPro I felt the best professional coach I can ask for is back with me always whenever I need it.",0.8513579
3546,Compete in monthly swim challenges,MySwimPro sets the ‘gold standard’.   I’ve hesitated to write a review until I really put this app thru it’s paces. It has been almost 4 years  since I started using MySwimPro.   Communication with there team is excellent.  The diversity of workouts is endless and there are training plans for every need from the beginner to the triathlete or masters swimmer.,0.8516637
3547,Compete in monthly swim challenges,"I encountered some issues that stopped the app from working at one point.  Thankfully, installing the most recent version fixed them.

The app makes it reasonably easy to write up and execute your own workouts.  Times recorded are not very accurate, but that may be more a function of the Apple watch than the app - each swim may be off by several seconds.",0.54832554
3548,Compete in monthly swim challenges,"I switched from Apple Watch app because I’m looking to get more accurate info on my work out. I’m having trouble to connect to Facebook to connect with people, it keeps on kicking me back out. Now on my Facebook page it shows I have the app connected and it gave me my work out notification. But I’m not able to connect on MySwimPro. I didn’t upgrade, is that why it’s not working?? Please help.",0.84450096
3549,Compete in monthly swim challenges,"I was in the process of completing one of the training plans when I took a 6 week break for vacation. I needed to restart the program and no matter what I did on the app, I wasn’t able to go back to the first set of workouts. I emailed support through the app and received instantaneous responses fixing the issue in a matter of moments. Love this app!!!",0.5508705
3550,Compete in monthly swim challenges,I have been using the app a few months and have actually switched to an annual subscription due to the value I gained from it. It is the next best thing to having a live coach and their customer service is the best I have seen from any app developer. Definitely a smart investment for any level swimmer.,0.85074955
3551,Compete in monthly swim challenges,"As a swim coach, I love that this app keeps me on track. I was frustrated with my Apple Watch that never counted my kicking laps and couldn’t get drill tracking correct either. This records all that I do. It also forces me to do the sets at the correct training paces. I highly recommend it for anyone unable to join a team.",0.9646347
3552,Compete in monthly swim challenges,"When using Garmin watch, it does not record distance for kick sets and distance is off on other intervals occasionally.  Also, it does not recognize your rest time for each interval, pace per 100 recorded in Strava includes rest, which is inconsistent with my previous workouts so makes progress monitoring challenging.",0.5492899
3553,Compete in monthly swim challenges,Cool app nice to help keep track of my pacing and stuff. But I find it odd you have to load the workout on the app first and get it to sync before you can start. So I have to bring my phone with me to the pool to get it to work. Don’t like that since it could get ruined if it falls in the pool or something. Otherwise cool app. Please find a way to make it work without having to utilize the phone . Thanks,0.84450096
3554,Compete in monthly swim challenges,I loved my swim pro until this last update. Yesterday I updated and can no longer see the set on my screen. It looks too high and I can only see the interval. Also every time I swim or start a new set the water lock goes on.  I do not like the lock on. I am spending way too much time on the watch now. Any suggestions?,0.5600966
3555,Compete in monthly swim challenges,"The main thing I like about this app is it it tells you what your moving pace in the pool was, not just whatever interval you went on. i’m not sure how accurate it is in open water but I don’t use it for that very much. Still worth five stars",0.85419744
3556,Compete in monthly swim challenges,"I usually don’t leave reviews but really wanted to support the guys building MySwimPro. My swimming has taken off since I started using the app on my Watch. The workouts are great and very motivational. I don’t have the time to attend a club, but having a training plan and guidance through the workout has proved very valuable. Thank you!",0.85114324
3557,Compete in monthly swim challenges,"Fantastic app, total game changer. Gives new meaning to your swimming especially in conjunction with an Apple Watch. I bought one just for this reason. It is that good.

Can't wait to see where this is going in the future, in particular with respect to even more personalization and community!",0.5983262
3558,Compete in monthly swim challenges,I was very excited to see the new Apple Watch / swim app counted strokes because I have an endless pool so length of pool or gps are of no value.  I was very disappointed when the stroke count turned out to be length of pool/time and not actual strokes it seems if you can count steps you should be able to count strokes with latest and greatest Apple Watch,0.63258064
