,feature,review,similarity score
375,analyze your metrics,"The app just works, syncing the swim from my goggles and uploading to Strava seamlessly. I couldn't ask for more. Update: They removed the ""premium membership expired"" messages from the goggle firmware in their latest update, so I'm reinstating a 5-star review for listening to user feedback.",0.9887902
376,analyze your metrics,Love these goggles and app! Have been using them for 2 years and it has made a huge difference in my training as well as motivation.,0.1987595
377,analyze your metrics,"Everything is working fine. The goggles are really good and the App is also very straightforward and easy to use. One feature that would be great to see is to have the option to sync your own structured workouts from other platforms like TrainingPeaks, and do them on the goggles! I'm sure that would be a feature many swimmers and Triathletes would love to see since many Athletes follow a personalised Plan. Thank you for the great Product. I'm Looking forward to seeing more features.",0.17477559
378,analyze your metrics,Simple for looking to swim and monitor efficiency. Haven't tried workouts from them yet.,0.22438003
379,analyze your metrics,"I love the goggles and the app! Spectacular! But why does the app need an internet connection to refresh the results? It should be done locally via Bluetooth. (In the same context, I didn't appreciate receiving a marketing email saying ""now that you've used the goggles a couple of times""... How do you know that? Who else has access to my data and where did I consent to that?) Could we also expect some further integrations in the future? (e.g. Google Fit?)",0.16320553
380,analyze your metrics,Really great app and goggles. I wish it could time out the display until I get close to a turn so I don't have to always see the numbers when zen and speeding through the water! UPDATED: Thank you for the reply. Leaving the question because it shows how easy this was to do once I found this customization area and how awesome this makes the device! Thank you for making a great product!!!,0.4062879
381,analyze your metrics,Nice clean ans simple app interface. So far I had 4 sessions and I love it. It is very helpful to see running clock vs specific metrics in goggles. Would be nice to have ability to change metrics in the pool. So far I learned how to set metrics on the phone and synch before a pool session.,0.98833674
382,analyze your metrics,"I originally purchased a pair 12/2019. Despite some early issues the goggles performed flawlessly afterwards. They are a major motivator to swim regularly and stimulate me to better my times. While competitive swimmers are probably all familiar with Form's goggles, I highly recommend them for casual swimmers like me who, at 60, is staying healthy by taking swimming up again after 45 years. Fantastic service, great product.",0.17321697
383,analyze your metrics,"In general, it works well. Keeps track of workout and is easy to read. My one gripe is the way the workout builder is set up. You can't do repeat intervals, only rest intervals. You can't set rest times below 10 seconds, so no 25s w/ 5s rest. They've limited the interval distances available. You can't do 225s or 350s if you wanted. Most annoyingly, you can't do a 1650 even though that is the short course yard competition equivalent of the 1500m.",0.9865921
384,analyze your metrics,"Amazing goggles and app, definitely helped me improve my swim times by a lot. Also, since they are kinda pricey (well worth) they are expensive enough to be an extra incentive to swim, cause besides swimming these goggles wont be used anywhere else! Def try em out if you like to swim and want to improve your timing!",0.9883461
385,analyze your metrics,"Game changer!!! This is amazing! As a lifelong competitive swimmer I wish I had found this 20 years ago. It gives your pace per lap, you have a pace clock in your vision. It is easy to operate, easy to see and the actual goggle itself is watertight and comfortable. I absolutely love it!",0.17973885
386,analyze your metrics,"I rated a 5. However, the ""swim screen"" should really have a stopwatch counter that resets each turn (even for 25m). Without the polar heart rate monitor, there is little I find useful to display on that ""swim screen"" that couldn't already be displayed on the ""turn screen""",0.98903006
387,analyze your metrics,Loving these goggles. I use them for both open water and training with my club. If using for open water I suggest pairing with a garmin watch to get more tracking details but the pool information logged and tracked is amazing. It pushes me harder and keeps my stroke count and pace consistent when I need it.,0.98836195
388,analyze your metrics,"Form are the best tech for swimming. This is the most complete app for swimming I believe.. love it. Very easy to use, very clean design and a lot of metrics.. almost every thing you.can immagine is there...",0.9896719
389,analyze your metrics,Far more accurate than I would have thought Great for knowing what I need to hold to make interval with rest,0.99172467
390,analyze your metrics,I love being able to concentrate on my swim stroke rather than keeping count of my laps. I have found it to be very accurate and like being able to sync it to my phone and review all my swims.,0.98995936
391,analyze your metrics,"Been using this app with the goggles for several months now and it's amazing! I have trouble keeping count of my laps, so having a device that helps keep track as well as give me my pace, makes all the difference.",0.18502672
392,analyze your metrics,"Works great with the swim goggles! The redesign is excellent. Make sure you enable gps/location services before pairing though, because the app doesn't prompt you.",0.991693
393,analyze your metrics,Ive had this for a week so far. Ive had zero issues. Im really enjoying my goggles and all the data they collect. The app is easy to navigate and there is a lot of info to look through.,0.18311004
394,analyze your metrics,The Form App is exceptional! Easy to use and incredible partner for these great goggles,0.82599556
395,analyze your metrics,Easy to learn and use. Useful information. Not overly complicated.,0.99461615
396,analyze your metrics,overall very user- friendly. however witnessed one glitch in my few days of using.,0.99229634
397,analyze your metrics,I was not sure what to expect but Form is fantastic! The data is very clear and easy to interpret. When I realised that it synchronized with Strava and Garmin Connect I was 100% sold,0.98940027
398,analyze your metrics,Easy to get set up and way more data available than I realized there would be. Love swimming with these googles and the app makes it super easy to sync and read results.,0.19018187
399,analyze your metrics,"Out of the box, 2 hours later and still can't get past the Bio page. However, the company DID respond to my cry for help and worked on their end to fix the problem. I did not have to troubleshoot with them or get on a call. Thanks for helping me so quickly.",0.98865145
400,analyze your metrics,"Great app & product, only thing i'd add is a real time lap timer. Right now theres only an overall timer, and timer for the lap you just completed, but seeing it in real time would be very beneficial.",0.98930997
401,analyze your metrics,Great app. Super happy. How to make it better : Need to drill down within an interval to view each lap. Need to correct the app if style mislabeled. Need to tell the app if I'm using hand or foot palms,0.9890349
402,analyze your metrics,It's a great app. Very intuitive and stable. I only wish I can zoom in into the timeline and see particular time periods more granular,0.9985736
403,analyze your metrics,"I dont know what I was doing this long without my FORM goggles. They're great. Splits,stoke count type total.meters swam. Wow all swimmers from beginnrs to world class should have a pair. Thanks for the great product. Norther Alberta Canada.",0.20408982
404,analyze your metrics,I was so excited to finally get my pair! Having the ability to check my pace distance during my swim is absolutely amazing! (Especially during an open water swim) I am very much looking forward to see what else FORM has planned 🤗,0.989054
405,analyze your metrics,It's great to just concentrate on technique and listen to my music and not count laps. Hopefully can save some money and get heart rate monitor.,0.29979336
406,analyze your metrics,Work like a charm and sync with the goggle seamlessly. Swim results presented in a well organized form. Love it!,0.19971523
407,analyze your metrics,Amazing! One of the best ways to know how much your doing and the calorie you have lost and with the split times after every length.,0.19665317
408,analyze your metrics,Initially I had trouble getting the app to sync with Strava but the developer was quite responsive and fixed it relatively quickly.,0.99222237
409,analyze your metrics,Great app to go along with my Form goggles. Bluetooth setup was so easy and everything is working flawlessly. Kudos to the team!,0.99154276
410,analyze your metrics,"Great app, easy to use with great custom options. I am really enjoying the goggles I think they are going to be a great tool in improving my performance.",0.9913711
411,analyze your metrics,"Incredible. It helped me design a swimfit program for myself that reversed my pre-diabetic state, and lost 20kg (sorry only metric 🤣) as a result. My swims are now relaxing and pure joy knowing exactly how many calories im burning. Ps, and Form, THANKS FOR THE SWIM CAPS 🇨🇦💗",0.17627884
412,analyze your metrics,The greatest advantage is seeing the swimming stats and heart rates during swimmining. Pace and heart-rate measurements are more accurate than most other devices.,0.19832917
413,analyze your metrics,"Excellent app that accurately keeps track of my distance, strokes, and intensity.",0.2149395
414,analyze your metrics,The goggles are amazing. The app is pretty see less in terms of integration with the goggles. No complaints here.,0.9914122
415,analyze your metrics,Form goggles really move you to the next level. Clear precise instructions. They have thought of everything.,0.21870357
416,analyze your metrics,"I have over 260 swim miles on my goggles. They remind me when I ""lose focus"" during a longer swim and start slowing down. In an open water swim along a beach, I can swim a 'half mile' turn around and swim a 'half mile' back, walk out of the ocean and my towel is right there. I don't swim without my FORM goggles.",0.9865921
417,analyze your metrics,A very neat piece of technology for swimming. Looking forward to the open water update.,0.9922982
418,analyze your metrics,"Obviously this app is only useful if you have the goggles, which are great! If you don't have the goggles then it would be of zero value",0.20154586
419,analyze your metrics,A great companion app,0.35345885
420,analyze your metrics,What an amazing piece of equipment designed to improve your swimming. Once you use it you'll never want to train with out it,0.9904275
421,analyze your metrics,Formswim goggles are the best way of monitoring my swim training. The live heart rate helps me pace. Custom workouts boost my motivation.,0.19427781
422,analyze your metrics,Great app. I like the format of a workout analysis screen. Even before got the goggles preferred analysis of Garmin swim data in this app compared to Garmin app.,0.19134198
423,analyze your metrics,It would be cool to be able to compare your performance on the same workout over time. Or just analyze your progress over time.,0.9909086
424,analyze your metrics,"Amazing stats, goals and shows areas to improve. 100 % recommended!",0.99401003
425,analyze your metrics,This is a great app paired with the goggles. I definitely pushed myself harder w/ the pair.,0.24173708
426,analyze your metrics,"Great insight to the details, however the real win is the dynamic feedback whilst swimming, happy dayz!!",0.20225614
427,analyze your metrics,Great analysis of my swims and the goggles are just brilliant. I feel like a swimming borg lol.,0.45674878
428,analyze your metrics,Excellent information. Very easy to use. Logical setup.,0.9974623
429,analyze your metrics,"After only a few days of using the goggles and the app, I am loving the amount of data that I'm getting. Now I just need to speed up.",0.9901537
430,analyze your metrics,I enjoy swimming more because I can focus on listening to books to pass the time instead of trying to remember my lap number,0.99031836
431,analyze your metrics,A great training tool. Finally feedback during the swim.,0.9960666
432,analyze your metrics,"I am impressed how well it keeps the laps count in the pool. I'm still new to it, I'll update this review later on.",0.9939562
433,analyze your metrics,Works perfectly and has all the apropiate data with pretty cool visualizations.,0.21887232
434,analyze your metrics,"Essential for data nerds!! Easy to use and the workouts make my ""swimming"" make sense",0.5995511
435,analyze your metrics,Accurate on lengths and time. Interesting to see the breakdowns as well,0.2638501
436,analyze your metrics,Amazing experience between the goggle and the app. Very highly recommended!,0.99442595
437,analyze your metrics,Great app sync does take a couple of tries before it takes though.,0.5954396
438,analyze your metrics,"Fantastic training aid ... coach, mentor, educator, judge, jury & hangman!! Fantastic tool to have in the toolbox.",0.19794269
439,analyze your metrics,"I gave 5 star just to keep the team motivated for the start, and I am just testing the app without the googles yet. I wanna switch from my Polar watch to this google, but where is the HeartRate zone/graph section...? I wanna buy this with HR only.",0.98901385
440,analyze your metrics,Great. Like to monitor rest time between repetitions.,0.94697416
441,analyze your metrics,It's a great swim tool and great for doing solo workouts.,0.22784214
442,analyze your metrics,"Love love love. I refuse to swim without my Form Swim Goggles. Workouts and stats, oh my!",0.9933701
443,analyze your metrics,Great...had an issue connecting Garmin opened a ticket got it fixed in no time!,0.24430461
444,analyze your metrics,It would be great to personalize the length of the pool in the next update because my condo pool is less than 25 metres.,0.9929509
445,analyze your metrics,"Clear vision, easy to follow cues, great training plans",0.9971673
446,analyze your metrics,Great Sports Tech. Waiting for the Open Water capability.,0.99524695
447,analyze your metrics,"Excellent goggles, what a great device. I would highly recommend.",0.9942372
448,analyze your metrics,unable to update the new googles first but it works after many trials and it is very good,0.21128817
449,analyze your metrics,"What a great product, changed my swimming completely!",0.9979513
450,analyze your metrics,"Works really well with the form goggles, which are great",0.24481927
451,analyze your metrics,"Amazing Google !! Definitely a must have for swimming lovers for training, weightloss you name it !",0.9927427
452,analyze your metrics,It helps identify my weaknesses and strengths in order to make intelligent decisions about my training,0.9919507
453,analyze your metrics,Great app with lots of workouts to choose from,0.23606676
454,analyze your metrics,Amazing swim now that I have these goggles. I just recieved about a week ago been in pool everyday. Looking forward to tomorrow swim.,0.99061096
455,analyze your metrics,Great app as stand alone or in addition to Garmin Connect,0.995829
456,analyze your metrics,This is best device ever...information is power...all right here...I am very pleased,0.9941499
457,analyze your metrics,Excellent representation of swim sets,0.9999859
458,analyze your metrics,Excellent and fabulous app support,0.26639464
459,analyze your metrics,I only wish for Galaxy watch support.,0.99719477
460,analyze your metrics,Nice statistics and information,0.9993724
461,analyze your metrics,I look forward to being able to create custom workouts.,0.99565226
462,analyze your metrics,Works as it should everyday. It's excellent 👌,0.23436244
463,analyze your metrics,By far the best fitness app ever.,0.9976443
464,analyze your metrics,It's a great device and a quality app,0.24049506
465,analyze your metrics,I love it!! The googles and app are a game changer!!,0.23356166
466,analyze your metrics,These goggles are a game changer. I love 💘 them.,0.99673456
467,analyze your metrics,The googles are great for indoor swimming.,0.9468468
468,analyze your metrics,Great product. Great app,0.2876433
469,analyze your metrics,Excellent improve my swimming,0.99702567
470,analyze your metrics,Easy to use. Accurate.,0.9999758
471,analyze your metrics,Best swimming app. Hands down.,0.99885285
472,analyze your metrics,A must have tool for swimmers everywhere.,0.25202534
473,analyze your metrics,Awesome! Love this new toy.,0.27192274
474,analyze your metrics,Great support great product,0.28072974
475,analyze your metrics,best goggles and app ever,0.9998496
476,analyze your metrics,If Apple ever made swimming goggles would be like this.,0.9956737
477,analyze your metrics,Game. Changer. A coach in your eye.,0.99745977
478,analyze your metrics,Best ever I really enjoy it,0.9978373
479,analyze your metrics,"Love my goggles, now swimming is fun",0.999677
480,analyze your metrics,This app has changed my swim.,0.93779314
481,analyze your metrics,It's absolutely amazing,0.8363872
482,analyze your metrics,Great for talking to LS,0.99999857
483,analyze your metrics,Would you like to give me a free pair of goggles? ;););),0.21479079
484,analyze your metrics,Expensive but worth it.,0.9991949
485,analyze your metrics,It's a great app,0.29544088
486,analyze your metrics,Awesome swimming partner,0.999499
487,analyze your metrics,Love the goggles,0.54251444
488,analyze your metrics,Great,0.5305502
489,analyze your metrics,Love it!,0.3825837
490,analyze your metrics,Excellent,0.5162273
491,analyze your metrics,Awesome,0.92444533
492,analyze your metrics,Excellent,0.5162826
493,analyze your metrics,Awesome technology,0.9969581
494,analyze your metrics,Awesome possum 🏊 👓,0.9993784
495,analyze your metrics,Amazing,0.9871416
496,analyze your metrics,Fitness swimmer,0.6912468
497,analyze your metrics,Saya mimpi Mengintai tirai kamar Amira Kota Kinabalu Pantai Jerudong Specialist Centre,0.20353308
498,connect with the community,"I like sport gadgets, but usually 9 out of 10 times my enthusiasm ends in great disappointment. However, the Form swim goggles have by far exceeded my expectations - they simply work. All the features advertised work better than expected and the app is a solid companion of the goggles. If you want to focus on your swim and forget counting laps or looking up for your time, the Form swim goggles are the best solution. They are also for me personally one of the best fitting goggles I’ve ever used, but that might be different for others people. I am really grateful for the team having developed these goggles. I wish more people knew about them. They are now also sold in Europe, but I was able to order them from the US.
P. S. : last week I tried out the new open water feature after a firmware update. I connected my Form goggle with my Apple Watch series 4 and went for a first swim. Once again, it all worked as announced. Just as a suggestion, I really wish that the developers could use Apple Watch’s inbuilt compass to show the direction of my swim on the display too. It’s my only future feature request!",0.9810441
499,connect with the community,"My biggest question was if I was going to be able to read the data without my glasses and can tell you No problem as the data is easy to read and very clear in my vision. 

I have recently started running Triathlon events and was struggling with the swimming portion. I have been looking into Form goggles for a while and decided to purchase them as I do all my swimming in open water. My first impression is they were very easy to set up and connect to my Garmin 745 watch. After several swims I can already see they are helping me swim farther by knowing the distance I have covered as well as time length and pace of my swim. I set a goal of distance and/or time I want to swim and now I know when I have completed my goal. 

Another benefit to me is the fact that in open water lake swimming I can’t see the bottom so it was like swimming in the dark whenever face was in the water and now I focus on the data which is very easy to read.",0.9810441
500,connect with the community,"This has been a game changer in how I swim. First, the app is great and is the required companion for the Form goggles. The goggles are amazing and after almost half a year of reliable swim tracking in the mornings and at night, I love these goggles and the app. They are fast, reliable, the screen is clear underwater and gets out of the way. Most importantly it lets me enjoy my swims without counting in my head and lets me have the data to know how I am performing and set timing goals to improve. I don’t know how it knows my stroke type, but again these goggles and the app are magic and I highly recommend them both!",0.9810441
501,connect with the community,"This and bone conduction headphones have me swimming 2-3 times a week. The workout planner is awesome - it keeps it interesting. 

My feature request to the developer - please allow setting a critical swim pace, and allowing the workout builder to set intensity based on that, so that in the pre set instructions it can give a time per lap to shoot for. Or even allowing custom notes where I could enter that. 

Thanks for a game changing product!",0.20453678
502,connect with the community,"I love the product and app. Everything is done very well and I can’t imagine my life without the googles. Some reviews claim that this product should be for serious swimmers. I am a terrible form, overweight guy trying to lose 100 pounds and this app and googles have already made a big difference and I’m swimming longer. So thankful for this product. It is for everyone!",0.20532563
503,connect with the community,"I love these goggles so much, but when it comes to charging them the goggles won’t charge well. I’ll put them on the charger and the red light comes on. I’ve tried to fix this issue by rearranging the way the charger connects to the goggles, but the light stays red except for some spots that are green. The problem with this is that the goggles are never guaranteed to be charged when I leave them with a green light. I understand that the goggles are new and still working through updates and I really appreciate what this company has done for swimming!",0.9810441
504,connect with the community,I don’t understand their pricing but right now I don’t care because I like this app and my goggles so much. It was always so annoying to me to have to remember my labs. How to stop and click a clicker or write something down.  No more. I just swim. I just got the polar optical sensor I haven’t quite figured out how to connect it but when I do I may write more,0.9810441
505,connect with the community,"After admiring them for awhile, I’m very grateful to have been gifted a pair of Form goggles by my teammate. I’m fascinated by all the metrics available upon synching and am very happy with the very user friendly interface!  I really look forward to learning more about my swims afterwards as well as seeing the real time info available as I swim!!!",0.21023041
506,connect with the community,I love the idea behind this as it records your laps and swims and just the rest timer itself is awesome just to keep you on schedule with your workout.  What I really wish for is a current lap timer during your swim.  I have the settings to have it turned off mid lap then just flash split times after the turn.  But seeing the time of the current lap I feel would be a big motivator and helpful to keep you on pace,0.9810441
507,connect with the community,If a user can estimate their DPS (distance per stroke) in the settings it would be possible to calculate distance swam in open water setting without GPS since Form already calculates stroke rate. Understanding that this is all estimated... it is a motivation tool for a swimmer.  Swimming with a watch is annoying and I will never do it. That is why I bought Form. Would be cool to see an estimated distance so I don’t have to do the math myself.,0.9810441
508,connect with the community,"I bought the goggles for the real-time telemetry.  The true potential was the workouts.  I stay engaged and improving without boredom.  I use a plentiful variety of structured workouts that use drills, equipment and just plain fun to pour on the power!  My times are improving too.",0.9836033
509,connect with the community,"Form is the best in swimming metrics. The display quality and comfort of the googles are uniquely awesome, as well as the app! The only missing feature to be able set a certain distance to reach for the ability to count down and show the remaining distance. This is a base for a long distance swimmer.",0.98389256
510,connect with the community,These goggles are fantastic and the app is the perfect complement. It lets me dig into my swim data to track my performance improvement. The app is well laid out and intuitive and allows you to share workout data among friends.,0.21386601
511,connect with the community,"These puppies are amazing! The AR display helps me track my laps and splits and times and distance and calories. WHILE I swim! It’s amazing and I love them. Plus, their customer service is excellent. 10/10 thank you FORM! Legiiiiiit.",0.9847583
512,connect with the community,The app is good: responsive and user friendly.  It’s great to see all the stats in one place as well as all of my workouts. Video tutorials of the drills are also very helpful,0.98563796
513,connect with the community,"I was a bit skeptical about these goggles and did not believe the hype, then I tried them. Wow, what a remarkable change to my training and focus. I love them.",0.9846883
514,connect with the community,I am enjoying the glasses and app.  Joining is too expensive considering I had to buy the goggles and already pay for pool time. Will hold on that for now,0.98510206
515,connect with the community,"Please let me have more stats on real time like I can choose for turn and rest.

Thanks!",0.9886458
516,connect with the community,Cannot wait to monitor my heartbeat live. Thank you Form Team.,0.24983262
517,connect with the community,Form goggles are awesome.  Takes your swimming to a whole other level! And their customer service is top notch.,0.9873142
518,connect with the community,"Love the new graphs in the app, and excited to try out some of the new dashboard options",0.24945119
519,connect with the community,"So cool to get a quick in depth review of a swim. Broken down by stoke, stroke count, and interval!!!
Not to mention the exact rest interval, without ever looking at the clock!!!!",0.9845334
520,connect with the community,Going to have to share this with our other alumni swimmers. Great product! App is cool too.,0.23340477
521,connect with the community,This app is an unexpectedly amazing bonus to using the FORM Swim Goggles.  It feels like Strava for swimmers.  Nice work to all the developers who put this together.  👌,0.98647606
522,connect with the community,Never could keep track of laps and stats. These goggles help me know where I am at and keeps me motivated.,0.2469008
523,connect with the community,Paired easily with my goggles.  Syncs fairly quickly.  The data is rich and useful.  Helps round a pretty damned strong training experience with the form goggles,0.98567134
524,connect with the community,These goggles are great motivation to get to the pool and get fit.  Great value. Great support.   Changed swimming for this 67 year old.,0.22833078
525,connect with the community,"In a pair with Sony Waterproof headphones the googles motivates me to do more swim laps. 
Headphones keeps me entertained, and the googles tells me where I am at.",0.21874663
526,connect with the community,Great tool for anyone who is interested in quantifying their performance and efficiency.  Goggles are comfortable to wear and easy to use,0.98738676
527,connect with the community,Need to be able to export data excel or a graphing widget to analyze long term trends,0.9871337
528,connect with the community,Heads up display while swimming revolutionizes and revitalized swim practice.,0.990965
529,connect with the community,These are great goggles!  I use them for pool swims and endless pool.  The pulse accessory works well.  I wish they’d partner with endless pool.,0.9860685
530,connect with the community,Make make your Coaches redundant.,0.9955609
531,connect with the community,"I love the Goggles, but then they forced me to write a review losing good will.",0.6462655
532,connect with the community,Every penny!,0.3963996
533,connect with the community,The best gift ever!!!!,0.99821407
534,connect with the community,Love my new goggles.,0.9841011
535,connect with the community,Love this technology!,0.35633218
536,connect with the community,Pog u,0.99974537
537,connect with the community,"I was excited when I first saw the Form goggles. However since seven months out of the year I do my training in open water I didn’t purchase them. I knew it would only be a matter of time before the open water functionality would be introduced. 

My husband recently gave me a pair for my birthday, and I love them! The open water functionality of the goggles by themselves is very basic. To get more detailed metrics you’ll need to pair it with another device (Garmin, Polar, etc.). I don’t own any other devices because I don’t compete much and I’m not a triathlete. However, to be able to see my elapsed time and stroke pace in the lake in real time is AWESOME! I look forward to future enhancements in the open water setting. 

I’ve also used them in a pool and they absolutely deliver! Where I swim there are no pace clocks, just a little Walmart wall clock. Again, since I don’t own other devices, I’ve gotten used to winging it a bit. These goggles have made a big difference! I love that my timer is always right in front of me (although I have to admit...apparently I’ve been slacking a bit without that accountability). I have it set for stroke pace and lap counter. I’ve been working on keeping a particular cadence depending on distance. The lap counter is extremely helpful for long sets (500-1500 stretches) because my mind wanders. Sometimes I lose count and I can hear my old coach’s mantra: “If unsure, do more.” So I’d do an extra 100 to make up for my daydreaming. No more extra distance with my Form goggles (take that, coach!). 

Finally, I love the feedback on my efficiency (or not...I have WORK to do). It’s one thing to have a good turnover but if you’re just windmilling down the lane it’s no good. This has given me great insight into where I need work. 

I would recommend these goggles to anyone as another valuable tool in their training toolbox. I’m very pleased with them so far. Now if they can just figure out how to stream HBO for those long swims....🤣",0.9810441
538,connect with the community,"Great app, great goggles!",0.3331173
539,connect with the community,"This is a great product and app. As someone who still wants to swim daily but doesn't have time for a team, this is the next best thing to having a coach standing next to you in the pool (just without all the yelling). I'm amazed with the goggles motion awareness and accuracy (my watches will often +/- a leangth randomly). My only suggestion would be to have personalized workout programs available much like other swimming apps. Looking forward to the next (slimmer) version of the goggles!",0.1937844
540,connect with the community,"Update: The so continues to improve. The import from TP is excellent. Upgrading to 5* Suggestion: Link up with Magic 5 and get them to produce compatible eye cups/seals. Would be awesome. So far so good. Used the goggles and app for a week. It's been very good. Will come back and give an update after I have used it longer. Could be improved if workouts were CSS based, but I guess I'll get over that small issue.",0.20373857
541,connect with the community,"The app just works, syncing the swim from my goggles and uploading to Strava seamlessly. I couldn't ask for more. Update: They removed the ""premium membership expired"" messages from the goggle firmware in their latest update, so I'm reinstating a 5-star review for listening to user feedback.",0.98367286
542,connect with the community,Love these goggles and app! Have been using them for 2 years and it has made a huge difference in my training as well as motivation.,0.22911786
543,connect with the community,"Everything is working fine. The goggles are really good and the App is also very straightforward and easy to use. One feature that would be great to see is to have the option to sync your own structured workouts from other platforms like TrainingPeaks, and do them on the goggles! I'm sure that would be a feature many swimmers and Triathletes would love to see since many Athletes follow a personalised Plan. Thank you for the great Product. I'm Looking forward to seeing more features.",0.20528722
544,connect with the community,Simple for looking to swim and monitor efficiency. Haven't tried workouts from them yet.,0.25455365
545,connect with the community,"I love the goggles and the app! Spectacular! But why does the app need an internet connection to refresh the results? It should be done locally via Bluetooth. (In the same context, I didn't appreciate receiving a marketing email saying ""now that you've used the goggles a couple of times""... How do you know that? Who else has access to my data and where did I consent to that?) Could we also expect some further integrations in the future? (e.g. Google Fit?)",0.1937844
546,connect with the community,Really great app and goggles. I wish it could time out the display until I get close to a turn so I don't have to always see the numbers when zen and speeding through the water! UPDATED: Thank you for the reply. Leaving the question because it shows how easy this was to do once I found this customization area and how awesome this makes the device! Thank you for making a great product!!!,0.4344857
547,connect with the community,Nice clean ans simple app interface. So far I had 4 sessions and I love it. It is very helpful to see running clock vs specific metrics in goggles. Would be nice to have ability to change metrics in the pool. So far I learned how to set metrics on the phone and synch before a pool session.,0.9831272
548,connect with the community,"I originally purchased a pair 12/2019. Despite some early issues the goggles performed flawlessly afterwards. They are a major motivator to swim regularly and stimulate me to better my times. While competitive swimmers are probably all familiar with Form's goggles, I highly recommend them for casual swimmers like me who, at 60, is staying healthy by taking swimming up again after 45 years. Fantastic service, great product.",0.20373791
549,connect with the community,"In general, it works well. Keeps track of workout and is easy to read. My one gripe is the way the workout builder is set up. You can't do repeat intervals, only rest intervals. You can't set rest times below 10 seconds, so no 25s w/ 5s rest. They've limited the interval distances available. You can't do 225s or 350s if you wanted. Most annoyingly, you can't do a 1650 even though that is the short course yard competition equivalent of the 1500m.",0.9810441
550,connect with the community,"Amazing goggles and app, definitely helped me improve my swim times by a lot. Also, since they are kinda pricey (well worth) they are expensive enough to be an extra incentive to swim, cause besides swimming these goggles wont be used anywhere else! Def try em out if you like to swim and want to improve your timing!",0.9831385
551,connect with the community,"Game changer!!! This is amazing! As a lifelong competitive swimmer I wish I had found this 20 years ago. It gives your pace per lap, you have a pace clock in your vision. It is easy to operate, easy to see and the actual goggle itself is watertight and comfortable. I absolutely love it!",0.2102203
552,connect with the community,"I rated a 5. However, the ""swim screen"" should really have a stopwatch counter that resets each turn (even for 25m). Without the polar heart rate monitor, there is little I find useful to display on that ""swim screen"" that couldn't already be displayed on the ""turn screen""",0.98396224
553,connect with the community,Loving these goggles. I use them for both open water and training with my club. If using for open water I suggest pairing with a garmin watch to get more tracking details but the pool information logged and tracked is amazing. It pushes me harder and keeps my stroke count and pace consistent when I need it.,0.9831575
554,connect with the community,"Form are the best tech for swimming. This is the most complete app for swimming I believe.. love it. Very easy to use, very clean design and a lot of metrics.. almost every thing you.can immagine is there...",0.98473936
555,connect with the community,Far more accurate than I would have thought Great for knowing what I need to hold to make interval with rest,0.9872563
556,connect with the community,I love being able to concentrate on my swim stroke rather than keeping count of my laps. I have found it to be very accurate and like being able to sync it to my phone and review all my swims.,0.98508877
557,connect with the community,"Been using this app with the goggles for several months now and it's amazing! I have trouble keeping count of my laps, so having a device that helps keep track as well as give me my pace, makes all the difference.",0.21547514
558,connect with the community,"Works great with the swim goggles! The redesign is excellent. Make sure you enable gps/location services before pairing though, because the app doesn't prompt you.",0.98721707
559,connect with the community,Ive had this for a week so far. Ive had zero issues. Im really enjoying my goggles and all the data they collect. The app is easy to navigate and there is a lot of info to look through.,0.21357055
560,connect with the community,The Form App is exceptional! Easy to use and incredible partner for these great goggles,0.8431125
561,connect with the community,Easy to learn and use. Useful information. Not overly complicated.,0.99091566
562,connect with the community,overall very user- friendly. however witnessed one glitch in my few days of using.,0.9879673
563,connect with the community,I was not sure what to expect but Form is fantastic! The data is very clear and easy to interpret. When I realised that it synchronized with Strava and Garmin Connect I was 100% sold,0.98441
564,connect with the community,Easy to get set up and way more data available than I realized there would be. Love swimming with these googles and the app makes it super easy to sync and read results.,0.22059721
565,connect with the community,"Out of the box, 2 hours later and still can't get past the Bio page. However, the company DID respond to my cry for help and worked on their end to fix the problem. I did not have to troubleshoot with them or get on a call. Thanks for helping me so quickly.",0.9835057
566,connect with the community,"Great app & product, only thing i'd add is a real time lap timer. Right now theres only an overall timer, and timer for the lap you just completed, but seeing it in real time would be very beneficial.",0.9843006
567,connect with the community,Great app. Super happy. How to make it better : Need to drill down within an interval to view each lap. Need to correct the app if style mislabeled. Need to tell the app if I'm using hand or foot palms,0.9839681
568,connect with the community,It's a great app. Very intuitive and stable. I only wish I can zoom in into the timeline and see particular time periods more granular,0.9964322
569,connect with the community,"I dont know what I was doing this long without my FORM goggles. They're great. Splits,stoke count type total.meters swam. Wow all swimmers from beginnrs to world class should have a pair. Thanks for the great product. Norther Alberta Canada.",0.23441154
570,connect with the community,I was so excited to finally get my pair! Having the ability to check my pace distance during my swim is absolutely amazing! (Especially during an open water swim) I am very much looking forward to see what else FORM has planned 🤗,0.9839912
571,connect with the community,It's great to just concentrate on technique and listen to my music and not count laps. Hopefully can save some money and get heart rate monitor.,0.32929364
572,connect with the community,Work like a charm and sync with the goggle seamlessly. Swim results presented in a well organized form. Love it!,0.23006707
573,connect with the community,Amazing! One of the best ways to know how much your doing and the calorie you have lost and with the split times after every length.,0.22702575
574,connect with the community,Initially I had trouble getting the app to sync with Strava but the developer was quite responsive and fixed it relatively quickly.,0.9878751
