,review,rating,title
154,Can’t begins to describe how well-designed and intuitive this app is. MSP is a strong platform - the best out there and I’ve tried ‘em all. Lots of digital tools to support your training and growth. Excellent customer service if you ever need it.,5,Elegant and Effective
155,"Initially impressed by how slick this app looks and the ability to create your own work-outs, until I discovered it has very limited functionality (e.g. see lap analytics, split times and pace, and most of the workouts) unless you pay the $180/yr subscription fee to unlock those features. I guess I’ll stick to my free Swim . Com app which has most of the same features.",2,Slick app but not at this price
156,I am a former competitive swimmer who wasn’t pushing myself hard enough in the pool. This app provides excellent workouts and training programs that are challenging and satisfying. I love that it adjusts to MHz skill level. It syncs well with my Garmin watch. I have only great things to say about this app.,5,Love this app!
157,"I am a great user of this app but I had to uninstall it from my new Apple Watch (series 5), tried few times and it was unresponsive even after unlocking the waterproof mode. I am Waiting for a fix to enjoy the daily WOD again",5,Love this app but iwatch app needs fixing
158,"MySwimPro is the best of all the swim apps, but it's now priced so expensively. I get there are a lot of dedicated swimmers who use the app and many of the features are geared toward them, but what about the casual, beginner swimming, or couch to 3000m swimmer? I'd rather pay for a set training regime because I don't need or use the whole catalog of workouts. There isn't a decent equivalent to the couch to 5k apps they have for running.",2,Not priced for the casual swimmer
159,"I’m a beginning swimmer and hoped to find some direction with the free trial before deciding if both swimming and this app are for me. But you have to subscribe for the free trial. That model really bothers me as it puts the burden on the user to cancel, rather than just locking the user out after 30 days. I won’t play that game. Oh well. App deleted.",3,Free Trial requires subscription
160,Has good features and workouts but if your walls are decent it will not track your distance correctly. From there it’s far to cumbersome to return to the app and correct the distance.,4,Needs improvement
161,"Fantastic swim (and now dry land) programmes, generally very easy to use. Swim programmes are varied and you feel and see the results quickly. The dry land ones are like having a PT! 
Also, they’re very approachable, and fix any issues super quickly. Highly recommend.",5,Fantastic
162,"I uninstalled last year because it stopped recording without warning. Decided to give it another try. It was really sweet for 2 workouts, and now it’s back to not recording again.",5,Stops recording randomly
163,"Let’s finish the hassle to find a coach.. 
The Science is here behind this app..
All you need to know about your progression in swimming like: laps, heart rate, stroke per lap, swolf score, meters, calories, etc..
This app will help you achieve your goals in no time.",5,Progression in no time
164,"Never could I believe that at my age I would be a good swimmer and enjoy it. And doing 1500
Yards every other day. Thank you MySwimPro.

Still going strong and enjoying my swimming. Getting strong I am getting better. I’m seventy two years feel like 60 or better. Thanks MySwimPro.",5,Beyond me.
165,"I downloaded the app to track my swimming, didn’t know it’d cost a monthly fee around $20. Had I known that I wouldn’t have downloaded the app. I feel like it should’ve been in the app description so I’d know not to download it. 

On top of that I have to get their stupid spam every few weeks. I tried to unsubscribe but I still get it and I never asked for it.",3,Hell no
166,"I had high hopes for this app , but i was very disappointed. I signed up for a trial period, the app doesn’t work well with my watch and doesn’t deliver as promised so I cancelled the premium membership before trial expired. They charged my card regardless. There’s no way to get on touch with support , although I tried several times . They keep trying to charge my card every 2 days. I would love to hear back from MySwimPro and have this issue sorted out .",1,Keeps trying to charge
167,"I really like the app, however after the first few times of it working perfectly, I am no longer able to end my workout.  It doesn’t crash like other reviews said, but it is still frustrating.  I now manually enter the workout on my iPhone.  It was better when I didn’t have to do that.",3,Used to work great!
168,"I loved this app. Then it broke a couple of weeks ago.

But as of today, this latest update is AMAZING! 

Thanks for adding the visual refresh and fixing the buttons bugs. Really. This is great!",5,Holy smokes with the latest update!
169,"I had a problem syndicate workouts with my Fitbit Ionic. I contacted Fares via WhatsApp and reached out to me directly And assigned one of his team to call me, in Poland no less. My problem was solved and Fares demonstrated that the art of customer service is not lost.",5,The Art of Customer Service is Not Lost
170,"Loved the app until about two weeks ago. Now, all you can do is look at multiple offers to subscribe. It’s now so laggy I can’t even see previous swims, any given swim split times, or my accomplishments. It just stops responding. 

When it works right it’s “*****” (five stars). 

PLEASE FIX IT!",3,Used to be excellent
171,"When skipping intervals (for example the interval is 5mins but you finished in 4 and want to get to the next set), the app has a tendency to either freeze on the timer or just end the workout and not save any of your workout. DO NOT USE THIS APP UNTIL ITS FIXED. It has been going on the past month including my workout this morning after their latest update two days ago.",1,Bug will dump your workouts
172,"Quite a few good features but unless you are swimming nearly every day there’s almost no way to take advantage of most of them. If you decide to quit, good luck trying to cancel your subscription. The manage subscription function on both the app and the website won’t let you login no matter what browser you use.",2,App overpromises; cancellation is difficult
173,"This app used to be wonderful- it would let you track workouts through time, record your PRs, etc. If you wanted, you could pay for workout suggestions and coaching. Now you must pay an absurd fee for everything- even logging your own workouts. A monthly subscription costs as much as my pool fee- and that’s just to track workouts!",1,This app costs as much per month as my pool fee
174,"Needs tons of bug fixes.  Not sure why anybody would pay or join, when you can’t change any of your workouts.  It only sets the workouts by some computer program, nothing the swimmer may want.  You can’t save any changes, very frustrating.",2,Sometimes works less than half the time
175,"I’ve been using the MSP app about a month and love it. Workouts are easy to follow and have helped improve my swim.  I also have had quick response when asking questions or needing advice.  Overall, great app.",5,Great App and support
176,"Used to be able to write my own workouts and save up to 5 at a time. Now it won’t even let me write my own workouts without paying a high amount. 

If you want the coaching and the workouts, then this app can be great. However, I have workouts from my coach and used the app to write my workouts and keep me on pace. Now that I can no longer do this, I have no use for this app.",1,Bad update
177,I love the app but have to print out workouts to use with my garmin because when I use the watch to train it adds hundreds of yards to my swim. The workouts are great but hope the bug gets fixed.,5,Love the app
178,"I spent over 10 minutes filling out all of the information just to come to the screen where you have to actually make a purchase. That is horrible practice for any company that is on the App Store. It should be way more obvious.  

Shame on you and your company. I was really looking forward to this app but I’m not even going to bother. I will find something else.

Boooooooo 👎🏼👎🏼👎🏼",1,Hidden fees!!!
179,"I downloaded this app so that I could find a good swim set for a few beginner swimmers to swim in order to prepare for being at sea for a week. I was instantly disappointed to find that the only way to use both the pre-made sets and the monthly plans was to pay $180 bucks a year to use the apps premium function, which is outrageous for the quality of the product you get. Very disappointed!",1,Awful App!  Not what is advertised!
180,This thing is like being on dial up in 2001. I love it but I hate how it stalls and is so slow when I add my own workouts in. I updated and have all the new features but it’s still so friggin slow when I save my workout or tap on share. iPhone 8 Plus user.,4,Love the app... BUT
181,Great App. I synch it up with my Apple Watch and it delivers my workout set by set. There is always a workout of the day (WOD) and if that does not work for you there are plenty of others to choose from. Upgraded to Elite after a month of using the free App. Worth every penny!,4,Best swimming app
182,"I thought there would be short videos and information for all levels of swimmers. Instead, there’s videos that you can’t watch unless you have a subscription, and short articles that take you to their website. This app is useless unless you pay to upgrade it by subscription.",1,Nothing available
183,"Way too expensive. The free version is so limited it nearly worthless. Need a $5 one time purchase version with ability to create more than 5 workouts. I found the training plans did not fit my pace so I had to modify all of them, eliminating the time savings of not having to enter it myself. 

Also, it seems to monitor my yards accurately in a 25 yard pool but is way off in a 50m pool (as much as 500 yards in a 2,000m workout)",1,$100 per year!
184,"I have accessibility issues, and swimming is one place where I don’t feel handicapped. This app changed that for the worst. If you have problems with small movements or joint issues in your hands, I advise choosing another app. I couldn’t shut it off when my swim was done. Even after drying off and physically taking the watch off, I had to remove the app from my phone to turn stop my workout!",1,Not Accessible!
185,I enjoy learning all the new techniques to swim longer and stronger. I am a long time swimmer but have gotten away from it for years. Enjoy the community here within the swim pro app.,5,Swimmer
186,It seems like a really good app for either open water workouts or pool workouts but whenever I tried to find a workout that was right for me it was locked and told me I had to upgrade. I would be OK with paying $5 a month but the subscription was $12 a month!!! Personally I thought it was not worth it and there are plenty of cheaper alternatives.,1,Expensive
187,"I downloaded this app as a never before swimmer to see how it worked. I am familiar with auto renew for apps. However, this app auto renews without “warning your free trial is up” alert that I have always gotten with other apps.   I had planned to pay for a month once the period was up to see if
I found the app useful. However, the app auto renewed for a full year, and my requests to auto renew at a monthly rate was denied.",1,Beware of auto renew.
188,"When you pause the workout on the Apple Watch, it won’t resume no matter what buttons I try. I have to end my workout and restart, which makes it difficult to accurately track",4,Great app; One problem
189,"Yes, the app is expensive, but it has tremendous value for those that struggle to stay motivated with workouts. I like the variety in swimming and dry land workouts as I work to stay healthy.",5,Worth it!
190,"I really like the new format. The workouts are great and I like how you can adjust distances, times, number of reps, and save the workouts. It is much more functional.",5,New Format
191,"Great app, except you have to pay for all the workouts and whenever I go to the community page it bugs out and sends me to the home page",4,Good app
192,Integrated well with Strava on Apple Watch 4. It’s the only solution I could find for that purpose. Also recorded very accurately and the staff were helpful as I tried to configure things.,5,Works with Strava and Apple Watch 4
193,Not sure how I lived without MSP. I feel like I have my own personal coach. Workouts are great and engaging. Videos are helpful for someone like me. Love my swim log!!! Highly recommend to all my fishy friends.,5,No more guessing how long a lap takes :)
194,"This app is really helpful, whether I want a structured workout or just want it to log my swim in the pool. The information it provides after a swim is really great.",5,So helpful!
195,"The actual app is good enough, but as of now, it looks like the technique videos aren’t loading on iOS. This is a shame, because those instructional videos are the primary reason I bought a membership. Hope this gets fixed soon before I cancel the free trial.",2,Needs an update
196,I have tried many trackers and swim focused plans. This is the best by far to keep you disciplined and help follow very well thought out work out plans .,5,The best app to get you to the next level
197,"So inconvenient when you want to be accurate on your activity tracker, when I saved the workout to upload it to my Apple Watch, automatically recorded as if already done it, and I didn’t! Now my activity for the day recorded the workout without swimming! The worst part is that I can’t erase it ones it’s done.",2,Register in iWatch activity without workout
198,"Pretty good at tracking my workouts, however I get tons of notifications for workouts that are completed by people I don’t know and I don’t follow. There doesn’t seem to be a way to turn those notifications off.",3,Problem with notifications.
199,"I used this to basically relearn to swim as an adult and it’s turned me into a consistent lap swimmer. I can’t recommend it enough, especially now they dry and wet programs are integrated.",5,It’s great
200,Love this app.  Worth the money. I download workouts to my Garmin and do whatever it says. Improved my fitness and helped me when doctors told me to swim more and run less.,5,Makes swimming fun and challenging
201,"I like the app very much. I was having trouble opening the app on my Apple Watch. I  emailed the support team and received a quick response and a fix. 
Thank you!!!",5,Excellent support!! Excellent app!!!
202,Loved using the app to track practices and it showed my progress throughout the season! Every swimmer should have this app,5,Definitely Recommend
203,It was alright until this update.  It has crashed 3 times in 2 days in the middle of my workouts.  It’s frustrating when you are 75% done with your workout and it stops and erases your progress.  I think I’ll just go back to doing it old school.  At least laminated paper doesn’t crash.,1,Keeps crashing
204,"I understand subscribing for personalized and updated content, but now My Swim Pro won’t even let you create your OWN workout without paying $30 per month. I’d be willing to buy the base level app (manually create and log workouts). The free version isn’t even as good the native Workouts app for Apple Watch!",1,Demands Subscription for Anything Useful
205,Hi swim pro I really like swim pro because I love swimming and I have been swimming since I was 1 years of old and so me day I want to work with dolphins and swim with them           Sincerely Rebekah,5,Why I like swim pro
206,It is rare to see an app where tech support responds to users directly. The latest updates are awesome and super user friendly.,5,Terrific support
207,There’s simply nothing like it. I started using it early 2020 and it is truly a powerful tool for swimmers. Allows me to follow a plan with real time motivation and accountability. Real fun and well done.,5,The best swimming app in the market
208,"I use this app to help me count my calories, distance and my exercise as I swim! It helps me when other apps cannot!",5,I use this app for…
209,"The entire app is a subscription you have to pay for. Dont you guys think you should have a hand full of workouts that are free so the user can determine if they like it or not?

I cant give the app a chance and i’m obviously not paying $20 for something I dont know if I want. I genuinely don’t get how this became so famous",2,I don’t get it...
210,"This app did not work well.  I have an iphone 7+ and tried using it this morning.  After my swim, i saved my workout on my watch only because my phone was not nearby.  Two hours later, i cant find the workout, nor can i upload it to the app on my phone.  This app is not so refined, nor is it intuitive.  Hopefully a developer comes up with abetter one.",1,Doesnt work
211,I really like what this app has the possibility of doing but unfortunately it’s not there yet. Still has problems stopping app on Apple Watch and doesn’t accurately calculate distance in open swims. Really difficult to stop app and close so information is sent to exercise app.,3,Open swim!
212,Loved the stats and the workouts available but has anyone else had an issue of the app not being able to close? When I was done swimming I went to hit finish and it wouldn’t let me. Ended up closing it out but it would keep reopening. Had to delete it eventually just so the app would stop.,2,Seemed alright
213,All it does is provide an ad for the subscription services the offer. Click on anything within the app and you get an ad to upgrade to Pro. The worst kind of app there is. Extremely annoying and there is no option to turn it off. Yet it’s the only swim tracker that the Apple Watch supports.,1,Terrible App
214,"MySwimPro has helped me gain a significant insight into my swimming! A great swim tracking app that can be used by all swimmers. Using this app, I got great workouts daily to improve my speed in all four strokes!",5,The best app for swimmers!
215,"You no longer get basic stats like heart rate without paying a hefty subscription. Might be worth paying for if you’re a competitive swimmer but if you’re just using it to exercise, to lose weight, it’s just too much. I already have subscription fatigue. This is just too much.",1,Basic features need subscription
216,"I’d try it again but 15$ a month!?
Hopefully, Apple will further develop their own app.",5,Was initially excited but crashed far too often
217,So I have been using this terrible app for the past year. It is basically worthless. I used to pretend that the logged swims were accurate because I was so ready to support this app.  After a year of completely inaccurate results  with no improvement I’ve decided that this review was necessary.  I’m very critical because I am software rengineer and I wold be ashamed to release such a piece of garbage.,1,Worst app ever
218,Unless you pay for the subscription which I can’t afford as it’s way to pricy you can’t do anything in the app. There are claims you get 5 workouts but every workout is locked it’s a huge scam. I don’t care how helpful it could be putting everything behind a paywall despite what is promised in the free use of the app is a scam.,1,Not useful
219,"The app is a pretty good coach, but in terms of tracking swimming when paired with a Fitbit Versa and an iPhone 8.... it’s garbage.

Don’t bother.

Even tried the advanced “up-sell”, still nothing.
———-
Update: Based on Reading over reviews, it seems like this company is more interested in appearing helpful than actually making a product that functions properly.

Do you know how much money and employees they must dedicate to troubleshoooting? Have you ever seen another review where the developer has tried so hard (with robot responses) to seem like they care.

It all makes sense.

Garbage app that should be removed from the APP store!",1,Does not work
220,"I’ve updated my review, the developers worked to figure out what was causing the iWatch app to crash during my swim, and suggested a temp fix I could use until the update js published.  Great team, functional app, likes this.",4,Great idea
221,Great swim workouts and great tracking. MySwimPro would be outstanding if it included a web-based interface that allowed users to use all of its features on a larger format.,4,"Love all of it, but ..."
222,"I really want to like it but the constant pop ups about buying a $170 annual subscription are a nuisance. 

In addition the program is slow to respond and the screen freezes up.",2,Has potential || too many bugs
223,"This guy videos are great and it seems like the app has a lot to offer, but the free version has nothing of it! 

Nothing at all! There’s a free trail but that’s not good enough as you have to add your credit card info…

The yearly price is very overpriced, there should be a single payment that unlocks the app not a subscription!! Ripp off!",1,Nothing good in free version
224,"If your subscription expires, all data you paid for previous period is also hidden immediately. 
So, even no history for you if do not continue to pay.",2,Data taken away
225,"Does not load work-outs. Repeated crashes (despite of the app being deleted and then reinstalled). I definitely would NOT recommend this app, and more importantly I would not pay a cent for this piece of garbage! Anyone who makes the mistake of buying this scam app exposes themselves to being ripped off like I was.",1,Worthless App
226,This is a great app- as a long distance open water swimmer the workout and dry land have been instrumental in directing and planning my workouts. Very worthwhile.,5,Awesome App
227,Workouts won’t load. Sent an email they were able to add it for me. I was grinding for two weeks really enjoying it. Now I open up the app to find it added a different program and erased all the numbers and times I’ve added. 🤷🏽‍♂️ found a different workout app with no bugs  save your self the headache,1,Workouts don’t load
228,"I am a 10 year old swimmer and Im not too sure about how to use it but just seeing a swimming app brightens up my day,(I also have a swim meet on March 13 so good luck to me).",5,Awesome
229,"Since the most recent update the heart rate data from my workouts no longer syncs to strava. Please fix, thanks. Otherwise great app!",4,Strava sync messed up in recent update
230,They’ve been trying to charge my card for two weeks now after I’ve cancelled everything and contacted them to ask them to stop running the card. I have no current subscriptions but they don’t seem to care. They just want money.,1,Money hungry
231,"It’s an amazing app, I started using this app 3 weeks ago and every time I open it I feel so motivated",5,Highly recommended
232,"Not only it measured laps in my watch while I wasn't even moving (!), it completely drained my Apple Watch faster then anything I ever saw, and now my watch won't even start (green snake of death)!

I hope this app will be removed from the App Store till those problems that can really harm your watch be fixed!",1,I hope I never saw this app or installed it
233,I like having my workout on my watch,5,Fantastic for swim tracking
234,If everything did not cost something then this app would probably be awesome. But unless you pay you don’t have access to anything. I’ve been a swimmer for who knows how long and I would rather just watch a video on line than get this.,2,Too pricy
235,I love the app but would really like to see a taper function that can be utilized for competitions.,5,Needs one more thing
236,Still using and loving the app! Love the updates and new features. Thank you guys for the best swim app ever!,5,Update
237,App has great potential only if you’re willing to pay $30 per month.  I’m not planning on being an Olympian so I find it hard to justify. I’ll use the $30 to buy 7-8 gallons of gas each month.,2,Just enough to lure you
238,I love this app. I use it primarily to log my time & distance each morning. I gives me fun milestones as I go greater distances.,5,Great swim tracker
239,"I subscribed for a full year at their outrageous rate, but found the app nearly featureless for my open water swimming. As I look around the app, nothing here justifies a $4.99/week price. Zilch! Absurd pricing.

Once I found the swim dot com app I loaded that on to my Apple Watch and never looked backz",1,Not worth it at a third the cost
240,Best swim app hands down. Most detailed and most immediate support for any level.,5,Look no more
241,"The app is a great concept, but it is extremely buggy and will often delete parts of sets I have made. The subscription is great, but is extremely expensive and you would get more out of a masters or club team. Don’t waste your money.",2,Not worth it
242,"It won’t open with my Apple Watch.  When i tried to set up an account on my watch , it kept telling me to enter a valid email.  Uh- that was a valid email.  Not worth the hassle. It even tells you open up your app to use with the watch... ya speak work either.  I’ll find something else.",1,Too many issues
243,"If you have the motivation to sweat and take action, this app helps you take action smartly.",5,Consistency and Commitment
244,"I have been waiting for you to add Garmin support. Unfortunately, it is not logging my work out very well. I do enjoy the videos, and the workouts, but for the app to add real value that has to properly capture my swimming.",2,"Thank you for the Garmin support, but it doesn’t work very well"
245,Almost all workouts require a subscription.  29/month or 179/year.  Everything free is tracking and the community. I didn’t click through on the community link so I don’t know how far in you go without a subscription.,1,Useless without subscription
246,Using the app for almost 2 years. Really enjoy seeing my improvement  on a daily basis,5,Great app
247,"This app allows you to download it for free but everything I’ve checked out is a paid feature. 

It looks legit, and if I paid for it, I’m sure I’d improve, but at least give something for free, and no not a 7 day trial that will charge me at the end(I know a can cancel right when I start the trail to not pay).",1,Not free whatsoever.
248,"The app itself is great, I love how easy it is to make programs, however when I try to load a program on my Fitbit Versa it says “connection error” I have tried uninstalling the app, but nothing seems to work regardless of what I’m doing.",2,Can’t get it to work on my Fitbit versa
249,I subscribed for a year on the website and in the app I still have an ad asking me to subscribe take up 50% of the entire screen - and it scrolls with the screen ruining the app - it’s just insane,1,Even after subscribing an add to subscribe takes up 50% of the screen
250,"The amount of functionality that’s locked behind a subscription is pretty out of control. At the very least, I expect to be able to structure my own workouts, without being able to tap into guided workouts and coaching.",1,Paywall overkill
251,Worked great at first.  Now I experience connection and tracking problems all the time.  It will just cut off in the middle of my swim and not log it.  During free swim will not log the distance at all.  Today swam 825 meters it logged 275 meters.  Very disappointed.,2,Connection Problems
252,This free version is worthless. There is nothing there. I don’t mind if you want me to purchase more but don’t pretend you are giving me something. I’m so disgusted with your worthless free version I refuse to buy from you. On top of that $15/ month is ridiculous too. Now I just want to tell other swimmers not to support such nonsense.,1,Don’t bother
253,I’ve been using this app for a couple of years now and find it’s not accurate in recording distance (always short) and lately there has been trouble transferring my swim workouts to my account.  I using an Apple II watch and iPhone7.,1,Missing the Mark with Performance
254,"This App and everything it offers is astounding! Couldn’t be better!  Best app, year after year IMHO.  Improved everything for me!",5,BEST APP EVER! Masters Coach on your wrist!
255,"The app it is the best around for swimming but the app freeze each time I try to log or just watched the work out. Even I am not a free member. It is not randomly it happens 100%. 
Sometimes during the work out it also freeze, now this issue does happen now and then. 

But over all it is good and it is the best out there. 

Hopefully they will fix this little issues I am experincing with it. 

Enjoy",3,Good app but need to be polish
256,I purchased the app in full for a year . It’s expensive so I didn’t expect difficulty. The videos don’t play immediately. Also the graphics overlap on my programs,3,Video issue
257,I went on this app thinking there would be many workouts and I could actually do things! But no. I have to get an elite membership just so I can unlock the workouts I actually want to do. I do NOT recommend this app to anyone who actually wants to swim and workout.,1,Terrible. Way too expensive👎
258,"You can’t do anything with this app unless you pay for elite. I can basically log a workout and that’s it. I can’t watch any of the videos or get a set to help me structure a workout, not worth it unless you wanna pay for it!",2,Can’t do anything
259,Very misleading on the App Store. Appears to have a free version with some limited features but really has nothing at all. Would not even show me all the workouts that I manually inputted and logged. I don’t mind pay apps but don’t appreciate being deceived into a useless download.,1,Misleading - no free features
260,Awesome app.  Very user friendly and reliable.  I use it six days a week with the Apple Watch.,5,Outstanding swim app.
261,I was so excited to get the app and my new waterproof case from catalyst... well it won’t even let me start the workout and displays a warning... okay I have a waterproof case I’m not stupid... but the app doesn’t work!!! Really????,2,Doesn’t work with series 1 and waterproof case???
262,I used to love this app. I don’t know what happened. I took a break from swimming and when I came back it won’t track laps. Twice I hit start and after swimming several laps I looked at my watch and it was as if I never hit start.,1,Won’t track
263,"Really great app in theory, but has a lot of bugs. I have some workouts that I started to check the interface out but didn’t actually do, but I can’t seem to delete them???",2,App doesn’t let me delete workouts
264,What an amazing app to track my swim workouts! Definitely motivates me to do more and keep getting better!,5,Awesome swim app!
265,"This has some incredible stuff, and has the potential to be great. The structured workouts with vibration technology are really cool. But the stats and splits are so BAD it’s terrible. If you have a garmin and the stats are deal breaker for you….DO NOT BUY.",2,Good but bad
266,"I already paid the yearly subscription, I hope I won’t get charge 2 times",2,Not sure it asked me to buy again for the subscription
267,"The app used to let you do more with the Free version, but now everything is behind a paywall. You can’t even create a workout without a subscription. Definitely not worth.",1,Advertisement for Paid version
268,"Everything you click on brings you to a page to sign-up for “elite” membership (at $180/year!). No information or help is free, just a link back to that page. What a let down!",1,So annoying!
269,Easiest way to keep up with laps and stats One found yet. SO SIMPLE to use and follow!,5,Best App for Swimmers
270,The app is wonderful if you’re willing to dish out about 200 bucks a year. That’s more than my gym membership.. it’s unfortunate that there is no middle ground. Like a low rate to create your own workouts. Its free or $200 bucks. Where’s the middle ground?,1,Greedy Subscription Rate
271,I just know this app is amazing and that if it does work it would be fantastic. The problem is that it doesnt. I cant seem to open any of the training plans. Hopefully they fix this so I can give it a 4-5 star.,1,I know this app is great but…
272,"Often buggy: delayed logging, missed logging after start, eyc. Can't rely on it to Just Work. Strong customer service but need to focus more on the app testing and reliability.",2,iOS version seems buggy
273,"This continued bothering of swimmers trying to get them to use the paid tier is super annoying. Then the main guy giving people swim advice: talk about creepy using competitive swimmers footage to
tout his swim knowledge. The whole vibe from this company shouts rip off",1,Terrible company
274,"Just got app. Looks like it will be great but after putting in age, keypad wont clear to hit next action button. Just on age page and can’t advance. Oh well",2,Age Input Keypad Won’t Clear
275,"Using the MySwimPro App, Joining the Online Facebook Community and Having your Swim Video Analysis creates a full package for beginners to advanced swimmers!",5,Full Package App and More!
276,"How will people know if they want to decide to upgrade to pay for access to all of the workouts (required now to use at all, didn’t used to be) if there are no free workouts to use and test out first? Bring back a couple free workouts!",1,No more free workouts - useless “free” app
277,I used to like this app but the free version is completely non functional. I can’t press one button. Can’t even subscribe if I wanted to lol. Hard pass until next update.,1,Free version doesn’t work at all
278,I paid for a year membership and is unable to load workouts from iPhone to Apple Watch. Installed app and uninstalled app on both phone and watch but the workouts still won’t sync to my Apple Watch.,1,Not loading workouts
279,"Paid app looks legit, but the free app isn’t anything more than an advertisement for the paid app. Maybe someday, but need something to get started before taking on another monthly subscription. Deleted app.",1,Free App Worthless
280,"I stumbled across this app and love it. With Covid 19 running rampant, I’ve been team less. This app is a great AI coach, lol!",5,Great app for swimmers without a team!
281,About as accurate as I’ve seen for any app in the water.,5,MySwimPro
282,Very disappointed. Just installed the app. Not any purchase was mention in preview. I was surprised not found any even simple option of workout to see how it’s working. Don’t want to buy in blind. Reinstalled.,1,Cannot even try anything for free
283,This app is great for everyone even if you don't have premium,5,Love this app!
284,Fluid app design and extremely easy to use. Must get,5,Life Changing App!
285,"The app keeps freezing and don’t let me edit my workout, what I have to do since it doesn’t track kicks workout. It is very slow and I’m very upset",1,Can’t use it well
286,Have done a couple open water swims and app glitches and adds 200+ yards every time by picking up a GPS coordinate way away from my actual location.,2,Buggy GPS
287,Was great when I was able to build custom workouts for free. But with the latest update it’s behind the paywall and for $180 a year I’d rather just write my workouts on a sticky note,1,Too expensive
288,I love MySwimPro. Love white board Wednesday. My strokes are getting better and I am getting faster!,5,Faster w MySwimPro
289,If you want a free app for your Apple Watch that is a good tool for swimming expect to pay $99 a year for subscription. Otherwise the free features do not even compare to default Apple app.,2,Don’t expect much for free
290,"It’s a nice app but way overpriced. I’d wait until more developers hit the market and a free version will come out. I have a Fitbit versa and it’s still buggy, for a $100+ a year subscription I would expect a lot more out of the app.",1,Too expensive
291,"The app looks great, but is there a way to import all past swims that have been synced with Strava. Past month? Past year?",3,Past Activities...
292,App helped me learn to swim as an exercise. Highly recommend!!,5,Learning swimming as exercise
293,"Nice features but completely overboard with sales pitches. Just about deleted in disgust, but I wanna see how it integrates with my Apple Watch and explore a bit  more…",1,Completely infested with upgrade selling
294,"I would like to check it out, but the app crashes whenever I try to signup. Wasn’t ever able to check it out.",2,Sounds cool - doesn’t work for me
295,There’s always some sort of bug no matter what update happens…,2,Decent but buggy
296,"Hopeless when combined with the Fitbit.  Not intuitive at all.  Gets stuck and cannot be modified.  I’ve uninstalled it several times along with resetting the Fitbit.  No go.   
Waste of time.",2,Hopeless
297,This was a great app for making custom workouts for several years…until they decided they wanted $180 a year. Delete.,1,Deleted
298,I am trying to import my old training from Apple Watch but when I click on import all nothing happens. Please fix it!!,1,Import training doesn’t work
299,As a newbie I just wanted to learn how to swim better and improve my technique. Looks like this app is more suited towards the hardcore swimmers because most features like workout and coaching require a $10/mo subscription.,1,Worthless without $10/mo subscription
300,"Apple Watch app not working - It won’t even open.

Update: app opens on watch. Going to try it out soon!",3,Watch
301,"I was all excited to start my custom workout, got in the pool, pressed start on my apple watch, and was off on my first lap out of 4 in my first set. I finished 4 laps and went to take my break with the left over time from the interval that I scheduled between the sets. I looked down and to my amazement, the app did NOT count any of my laps towards the first set! I twirled the crown to unlock the water 💧 lock, had to swipe right, tap the “next rep” button for it to account for a completed 1 rep (1 lap), then it auto-locks, I had to twirl the crown to unlock again, swipe left, tap the next rep button to account for the 2nd lap I had already completed, and repeated this process for each lap I had already finished. I had no idea that after each lap, I have to unlock the water-lock, swipe, and tap next AFTER EACH LAP! I was under the impression that it would track my strokes and distance to detect when each 50 meter was complete, and then automatically begin the next rep (lap) and so forth. Now, I’m brand new to this app, so I’m hoping I’ve done something wrong or am misunderstanding the set up of a custom workout. But I feel like people looking to purchase this app should know that you’ll need to interrupt your swimming each rep to tell the app you’ve completed a rep (lap) and are ready to begin the next rep (lap). That, and you should add in a few seconds to each interval to make time for your manual entrees, and turn off the auto water-lock so that your not wasting further time spinning the watch crown after each manual entry. I’m so bummed about this. I really wanted something fluid and on-track.

Update: so if you scroll down when creating a custom workout, select record splits and tell it how long you anticipate each lap to be and it’ll auto-advance to the next programmed rep/set/group/lap. The tracking of meters already swam is still not 100% accurate unfortunately, but with all the other features this app offers its okay in my opinion. What makes up for it is that the apple watch records the meters swam in the background and I’m able to know the true distance I’ve swam. Unfortunately, when you make a custom workout, whether you’ve completed the full workout or not, it gets logged in your activity as fully completed whether you’ve swam that full distance or not, lol 😂 this may be great for some people.",3,Bummer.
302,"This app violates a basic tenant of design and then tries to charge an absurd premium. All I want is an app that can track my workouts. Not so hard, is it?",1,$170 just to track workouts?
303,"I tried to log my workout in Custom Workout, but it just does not accept the distance, so I'm about to delete it.",1,The Custom Workout quick log not working
304,Was billed $130 for a premium membership I never signed off on or agreed upon. Gonna clear this up with my bank but shame on the developers for creating an app that scams people in this way.,1,Predatory premium membership subscription
305,No real functionality with out 30/m subscription. Disappointed.,1,Essentially useless without subscription
306,It makes you think it’s free until it surprises you after you downloaded it with 127 dollars a month in order to continue. Don’t get this app it’s a waste of time.,1,Don’t get this app
307,"The app should not be listed as free when it literally bombards you with paid subscriptions as soon as you touch any button. 
Deleted…",1,Free app is misleading
308,"Every single workout I click on, either swim or dry land makes me pay for there subscription. It seams like a useful app but not for $120-$130 year and I can’t try any without signing up for the “free” 39 day trial.",1,"Free download, no free workouts"
309,"Can’t speak to the content of the videos as I didn’t go past the paywall, but this app deleted my two months worth of log details without warning. Pretty worthless. I’d rather use pen and paper... AND IM A MILLENNIAL",1,"Buggy, Deleted my logs"
