,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,platform
204,3aab03db-dea5-45c8-a0ae-341c3dad0e10,bill,https://play-lh.googleusercontent.com/a/ACg8ocK6at5BFZwVITJM7zR1SZYM1gSSLNgYQeWphaNEnWly=mo,is not accurate at all!,3,0,5.4.0,2023-06-14 06:27:13,"Hello Vasilis. We're sorry to hear that you're finding our app inaccurate. Could you provide more detail about which feature isn't correct? For more effective assistance, kindly submit your feedback through our mobile app. Navigate to 'Settings' and select 'Support' to share your feedback. Thank you so much.",2023-06-16 10:22:34,5.4.0,GooglePlayStore
205,52dcde40-42f4-471e-8682-6bdfcc1cd896,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tried and tried to record a swim... wouldnt let me.,1,1,,2019-07-13 14:05:43,,,,GooglePlayStore
206,d94ed1b7-421c-4f93-825d-681fa50d3d0e,Lillian Moore,https://play-lh.googleusercontent.com/a-/ALV-UjUumkeez3pDCJs29_on3CzG8XnXtgffAq8SWvUGgfsn1VvW,Very helpful for virtual coaching,5,0,4.3.0,2021-02-18 10:31:38,,,4.3.0,GooglePlayStore
207,acd931cb-3782-4542-bc9b-2cd8b3a02090,Justin Krebs,https://play-lh.googleusercontent.com/a-/ALV-UjXmczrw7rLfddDL_ObqxPFaKY5S94EEBMVgwNJa-TK4HINe,Why cant i screenshot my swim any more due to a privacy policy Spoiled it for me,1,0,3.9.4,2020-09-25 02:52:18,,,3.9.4,GooglePlayStore
208,4217fbd8-7086-4f63-8745-dddc06565b30,Michael Pait,https://play-lh.googleusercontent.com/a-/ALV-UjWnSBdPv7wQ1mT6VVh-HN4rpy9o2atfEw8Pylr_nVGJpcO8,Doesn't work with Fitbit sense... Sad,1,0,5.0.4,2022-02-11 05:12:50,,,5.0.4,GooglePlayStore
209,93c9be19-b5b4-40de-9e3c-c28a4e735a96,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Why is my Fossil Gen 4 smartwatch not campatible for this app?,1,3,2.3.5,2018-12-29 16:05:44,We are working on upgrading our app from Android Wear to WearOS. Perhaps the Android Wear app is the issue? Can you send us the details of your issue to support@swim.com so we can investigate further?,2019-01-01 00:25:33,2.3.5,GooglePlayStore
210,79190cc7-e4ce-4385-a970-23208885b8dd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,doesn't work with pebble and uses rediculous retarded measuring system,1,0,2.5.2,2019-08-04 16:50:28,,,2.5.2,GooglePlayStore
211,8df9d4c5-6a53-420d-952b-1253de078e86,Emanuel Gomes,https://play-lh.googleusercontent.com/a-/ALV-UjUOZumpP9glDpEwp1D4XyT79fMz-tCFhB63dYw0t7i9mmAm,Very compreensive statistics,5,0,4.8.1,2021-09-15 07:29:05,,,4.8.1,GooglePlayStore
212,358fef32-6841-466f-9a02-0eaf4beb20bf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't even open app,1,0,2.5.0,2019-07-29 03:21:57,"Hi Sarah - we just released a new version yesterday which fixed a critical issue that was preventing users from logging in. Please update to this version when you have a moment. If that does not fix the issue, please contact us at support@swim.com so we can figure out what's happening.",2019-07-30 19:47:33,2.5.0,GooglePlayStore
213,b4d75960-1765-4567-9a76-030829d6c303,Andrew Brill,https://play-lh.googleusercontent.com/a-/ALV-UjV0ttYr410U_5eo_rF6JaY1UQY-1gtAdlz_Jt9bhMq5Kjwf,Can't live without this app!,4,0,4.3.0,2021-02-06 02:32:06,,,4.3.0,GooglePlayStore
214,01ceebd9-950f-4f6a-9ee4-ef2c9db6b0d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"great app, very accurate",5,0,2.4.7,2019-07-09 16:30:46,,,2.4.7,GooglePlayStore
215,e3f383ce-20f9-41a2-84b1-d34d640a2c18,Treva Rice,https://play-lh.googleusercontent.com/a-/ALV-UjX4f3Qx6qmMg8AeDwHH7eDQgAbJUCXZIGRyrC2zczi22Zc,Send notices to them..never reply...wont work as they say...don't bother,1,1,5.0.4,2022-02-20 17:47:27,,,5.0.4,GooglePlayStore
216,7a7ce45f-08aa-47ea-b117-50b28b071b53,Jimmy Xiao,https://play-lh.googleusercontent.com/a/ACg8ocKd48q4N2Omu4joW2sxuadcD9SOHHHCUQ3VDqOm8MZP=mo,Google fit integration is broken,1,1,5.1.0,2022-04-29 02:30:40,"Our technical team has solved this problem. Please update your app to the latest version. If you have other problems, please contact us at support@swim.com.",2022-05-04 11:39:43,5.1.0,GooglePlayStore
217,2cb4d65c-04b9-427f-8999-8df357741de1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app for swimmers!,5,0,2.3.10,2019-03-12 07:25:16,,,2.3.10,GooglePlayStore
218,56099deb-4d0e-44f7-9d4c-37eb55eb16e4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best swim tracking app,5,0,2.4.7,2019-07-23 12:41:55,"Hi, thank you very much for your feedback!",2019-07-30 19:50:57,2.4.7,GooglePlayStore
219,de3a5840-1520-491a-b419-b9a06c0acd64,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Needs a little tweaking.,5,0,2.6.9,2020-03-03 01:48:41,,,2.6.9,GooglePlayStore
220,25462e80-6fde-43dc-b637-be2d1c90af31,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Will not send my swim history back from galaxy watch,1,0,2.3.2,2018-12-03 23:35:55,,,2.3.2,GooglePlayStore
221,31853d05-1f9b-4ce0-a538-5cf5058febb7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not compatible with Vapor 2.,1,0,,2018-11-15 23:20:10,"Currently, the Misfit brand of wearable devices is not compatible with swim.com. Please use the following link to obtain a listing of compatible devices. 

https://support.swim.com/hc/en-us/articles/201553019-Supported-Devices

Thank you!",2018-11-27 21:48:59,,GooglePlayStore
222,e924d545-f510-4642-b2a7-ec3854eaee59,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good package,4,0,2.3.5,2018-12-15 00:24:58,,,2.3.5,GooglePlayStore
223,7598ed84-6164-40aa-9dd8-5f8d8d9b5b54,Sandra Walklett,https://play-lh.googleusercontent.com/a-/ALV-UjUGmjEJtsEN_zYCz3WygoTBJ_FQFXQhnru5TDOf6nHReZc,Rubbish when used with samsung watch 4,1,0,4.8.1,2021-10-07 19:23:26,,,4.8.1,GooglePlayStore
224,76917d13-7faf-4a60-8423-9ba473f52611,Brendan O'Sullivan,https://play-lh.googleusercontent.com/a-/ALV-UjXAcRWlNkX453D_F38lH8765T9WICZYgT9SbRulVT-F43Lp,A great app!,5,0,5.0.2,2022-02-16 04:26:07,,,5.0.2,GooglePlayStore
225,fa097955-0ea3-4e31-a24d-9dae37921556,Aso Rwandzy,https://play-lh.googleusercontent.com/a-/ALV-UjWyplLwMDKxifDwoJFiheKAgCmyzB_tsWj3Bz9TbsSrIoM,I am glad with this App,5,0,5.1.5,2022-07-03 01:00:55,,,5.1.5,GooglePlayStore
226,d1efc51b-ca50-4180-9067-221bca90db51,Boris LETHE,https://play-lh.googleusercontent.com/a-/ALV-UjXvF3JnR5EwZZ18un5khMOdx8EqI-__URghrYw8doLoO28,New things for me. Honest distance.,5,0,4.8.1,2021-09-05 00:18:28,,,4.8.1,GooglePlayStore
227,ca096739-db96-4184-b654-43e0004ddc54,Michelle Woolley,https://play-lh.googleusercontent.com/a-/ALV-UjXXugIq3BKv7FxTFrA12WX169Fejw03TPfEAFQ8ABW8P04,Great swimming app,5,0,3.9.5,2020-10-20 04:08:57,,,3.9.5,GooglePlayStore
228,97705657-0ee3-4b91-81d9-66bef9e0a3e2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Much better than speedon,4,0,2.3.10,2019-03-22 02:51:52,,,2.3.10,GooglePlayStore
229,1d732e71-25a4-44da-a0eb-5e72b668e6da,Tan Victor,https://play-lh.googleusercontent.com/a-/ALV-UjUcMw80RwWwtDv-_XW_UT-vDOaGCc3DPMUNGdvzQRiA00M,Doesn't work on fossil wear,1,0,5.0.2,2022-01-17 15:11:23,,,5.0.2,GooglePlayStore
230,07f7441f-86f6-4103-8b82-1d9e9d1af99f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best swim app,5,0,2.6.8,2020-02-06 00:29:32,Thanks for the review Daniel!,2020-02-06 23:37:08,2.6.8,GooglePlayStore
231,7354b64a-814c-4c45-95eb-49a678e28cc1,Praise Makufa,https://play-lh.googleusercontent.com/a/ACg8ocK2PkgK-BI0RPvtmOiXCm_qa_OhE1a3COoNI1epLWPM=mo,No place with pool,2,0,,2022-11-20 17:48:54,,,,GooglePlayStore
232,b7f667e0-e2cc-46b0-9f25-93d6a5669124,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great so far,4,1,2.3.9,2019-02-06 02:08:46,"Thanks for the great rating! If you experience any issues or have a suggestion on something you would like to see added or changed, please send us a message at support@swim.com. The team is very interested in continuous improvement!",2019-02-06 06:55:48,2.3.9,GooglePlayStore
233,6beb32d1-f853-4868-a8cb-503a6062a0bb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,My go to swimming app,4,0,2.4.5,2019-06-15 09:41:21,,,2.4.5,GooglePlayStore
234,56e8b0cf-97d2-40fd-a658-2b365ba42276,Avi G,https://play-lh.googleusercontent.com/a-/ALV-UjXs77Hv3IwFhIQgGt6Pcwd153-cueXoP1mzqfFP5x5ByYQ,very good!!,5,0,5.2.1,2022-10-21 16:38:24,,,5.2.1,GooglePlayStore
235,0cd5984d-019a-4e9c-bcb4-3ffe75704aea,Alberto Caro,https://play-lh.googleusercontent.com/a-/ALV-UjV392VcI9k49rBsAwV7-8YfaK1c7sA7zxS4DjEALUGporY,Para nada intuitiva.,1,1,5.1.5,2022-07-21 19:09:14,,,5.1.5,GooglePlayStore
236,7a8f9d5e-5b92-4220-8ee0-28e0739a7d75,Khary Bentick,https://play-lh.googleusercontent.com/a-/ALV-UjVJcdsu1picdBJvNI6sWZsIMuLknL8G17qUQ7p9Cuj7jLc,Great App!,5,0,4.8.1,2021-09-05 01:53:33,,,4.8.1,GooglePlayStore
237,87bf6026-fbf1-4ca1-8833-01ac45eedb20,denis dashi,https://play-lh.googleusercontent.com/a-/ALV-UjXjOXS1qkKfgl36F_GH3wnQNNbWBYTNZ-VvT0CpJZzqTUhx,🙂🙂👌👌,4,0,4.7.1,2021-08-13 19:48:59,,,4.7.1,GooglePlayStore
238,c14f9ec6-ba83-410c-92ae-8c92cb350bf8,Gabriel Ramirez,https://play-lh.googleusercontent.com/a-/ALV-UjXQLdwidX2euVp8eLwu5vB1cezyKBUUd_ujnMPJ60Ft-JA,Great!!,5,0,4.6.4,2021-06-28 02:44:59,,,4.6.4,GooglePlayStore
239,dd893446-4933-43a5-af69-dd06de11d794,Ma Janedy Navasero,https://play-lh.googleusercontent.com/a-/ALV-UjVQZPQfwj70U-tGU4hc1WuXpB57vOvvIVLpqg1NVFW-YME,not working,1,0,4.3.0,2021-03-09 17:40:16,,,4.3.0,GooglePlayStore
240,a9e5838a-e8d2-4998-b93d-d9b4c8abfaa9,Ann-Marie Korpal,https://play-lh.googleusercontent.com/a/ACg8ocIAVgagKKBFxVU1d01nL4NjSgpyg5z_LoZNPeXbpWUq=mo,I used to love this app now it freezes at the end of my workout and then all my workout info disappears,2,0,4.1.3,2021-01-08 12:57:12,Hi Ann - there was an issue with the Swim.com app on Samsung devices that has been fixed in the latest version. Please update and let us know what you think!,2021-01-29 01:32:55,4.1.3,GooglePlayStore
241,52fe0e18-003a-46c0-991a-442cce315265,Paul Hamilton,https://play-lh.googleusercontent.com/a/ACg8ocLItSnPhlGresPMOMXvfgt_xdfr84LCYWjvkBjTWcDN=mo,Cool,5,0,3.9.4,2020-09-28 23:10:16,,,3.9.4,GooglePlayStore
242,910fff46-bd54-46e7-b586-f1f676bdaf9c,stuart jamieson,https://play-lh.googleusercontent.com/a/ACg8ocKpIxcXza0zab4vnhHC3tgWG0wh5roEVDoy1xFQYpF-=mo,Great app,5,0,3.9.2,2020-09-11 18:26:08,,,3.9.2,GooglePlayStore
243,a350664e-5e5b-47c7-8654-739e87101537,Michael Smith,https://play-lh.googleusercontent.com/a/ACg8ocKayjouve5odDyy0N4S-ZsxZC6sjY0nxE8gSKzUhso6=mo,Prompt feedback,5,0,3.8.1,2020-09-02 11:14:10,,,3.8.1,GooglePlayStore
244,f87d3dc4-327f-444a-a703-b737c4e0aba2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice app,5,0,2.6.6,2020-01-03 20:07:39,Thanks for the 5 star review! #leadyourlane,2020-01-11 21:55:58,2.6.6,GooglePlayStore
245,6da807ba-60ef-4482-b5c9-892ba196e244,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app,5,0,2.5.8,2019-10-28 15:06:18,,,2.5.8,GooglePlayStore
246,489b3f17-5ae9-4aa3-83ea-6c486bdccb0e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,2.5.8,2019-10-30 08:37:34,,,2.5.8,GooglePlayStore
247,dd509811-a696-47d8-a3ae-6033a1ba04e1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great,5,0,2.5.8,2019-10-25 16:54:48,,,2.5.8,GooglePlayStore
248,cca4bc1d-2d9f-4e2f-b3e0-c125214529c4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Given Android Wear compatibility with Fossil Sport is advertised, I'm disappointed with the current version. It doesn't know where I'm swimming despite GPS and a database of pools. The watch is incredibly inaccurate at tracking my swim, tonight's 2km was only recorded as 1.5km. I'm hoping these are just small software problems that can be rectified soon, it has so much promise! App lacks material design and any link to Google Fit that provides any accurate/meaningful data to my workout journal.",1,1,2.5.5,2019-09-30 02:49:16,,,2.5.5,GooglePlayStore
249,5b0f7acb-1381-4e5d-8a54-faee335d143c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good,5,0,2.5.5,2019-09-28 07:40:51,,,2.5.5,GooglePlayStore
250,983b8c0c-0431-417a-ae67-a3cb4855f388,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent,5,0,2.5.5,2019-09-07 00:30:32,,,2.5.5,GooglePlayStore
251,9d9a1139-f770-4996-a62c-b652df33657f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great,4,0,2.4.7,2019-07-06 17:55:14,,,2.4.7,GooglePlayStore
252,d61f90e5-c074-4ee8-8582-9919cd51325f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love it!!,5,0,2.4.5,2019-06-14 06:57:15,,,2.4.5,GooglePlayStore
253,5e054ee6-6c5a-40d4-8aef-c9db49a3b2ca,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,4,0,2.4.4,2019-05-22 04:39:24,,,2.4.4,GooglePlayStore
254,bcc77a2c-493d-47c9-b42f-dbd1adad89fa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app,5,0,2.4.4,2019-05-30 02:05:23,,,2.4.4,GooglePlayStore
255,bd967484-3367-4004-8c94-e5055a846352,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Just started using it again after two years, looks like some nice updates have been done.",4,0,2.3.10,2019-03-14 04:28:18,"Hi Bob, thanks for reporting this issue!  It's now fixed in the latest version :)",2016-08-31 09:03:37,2.3.10,GooglePlayStore
256,70d36669-0cd1-4e9d-ba14-c7475c2dcef7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent app with my smart watch,5,1,2.3.10,2019-03-28 05:56:53,,,2.3.10,GooglePlayStore
257,3f98f347-ea40-402b-adfc-691aa29c5cd7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app has improved greatly over the years. It could still be better at the social side.,4,3,2.3.9.2,2019-02-17 08:05:12,Thank you for your great feedback! We are actively working on improving the social aspect of our app. The New Year's and Carry On challenges are 2 examples of where we are trying to engage our community through virtual challenges. Please let us know if you have other ideas.,2019-02-19 05:34:01,2.3.9.2,GooglePlayStore
258,f8da14ac-ff8c-40da-a4fa-89d221d815dc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome app that keeps me motivated. Connected to my Pebble. Hopefully they keep up their support of the Pebble. Update 1/10/19: sadly support for Pebble has ended. Hopefully the developers can add it back because it was working non-stop for me. I don't understand why they would remove a working feature. I even uploaded my last workout on 1/8/19. It's such a shame! This truly is a great app and maybe the developers will take pity on me and other Pebblers and support Pebble again.,5,0,2.3.7,2019-01-11 09:13:01,"Thank you for the kind feedback. It was a very hard decision to end support for our Pebble users. However, you can use an older version of our app and still use your Pebble device. Please use this link https://www.androidpit.com/how-to-downgrade-to-older-version-of-apps-on-android",2019-01-21 23:20:14,2.3.7,GooglePlayStore
259,ae663fdb-83e8-4cc9-8029-620a1d86fe8f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Could better support Pebble watch at least save the watch type settings... 2019 despite the fact that that the application does not support them as much anymore I have been surprised to see my latest uploaded automatically this morning so I give it back out five star,5,0,2.3.7,2019-01-09 21:24:58,"It was a very hard decision to end support for our Pebble users. However, you can use an older version of our app and still use your Pebble device. Please use this link https://www.androidpit.com/how-to-downgrade-to-older-version-of-apps-on-android",2019-01-21 23:21:07,2.3.7,GooglePlayStore
260,57f7540b-a71a-4f47-8509-a2974df873d3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Does not work with Samsung Galaxy Watch. Will not pair. Have a fully waterproof watch that I want to swim with. Used to think that app was great. Please update asap. Thanks,3,0,2.3.2,2018-11-16 22:00:11,"Mark,

Please submit a ticket to support.swim.com. This will allow us to track your issue, get it to the right people to fix, and ensure it is effectively addressed. 

Thanks,
Tom",2018-11-27 21:43:23,2.3.2,GooglePlayStore
261,2c43a0cb-a600-41ff-8773-c572488e595b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The app is working as intended now on Sony Smartwatch 3. Thanks for the fix,5,6,2.2.1,2018-09-11 15:56:35,Hi David. We apologize for the issue and we are working on a fix. We have a potential solution that we are testing and hope to release it soon. Thanks for your feedback!,2018-09-08 03:47:56,2.2.1,GooglePlayStore
262,76dd9a9a-5606-4041-90e1-2c83cea36eee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This is the best app at mostly accurately counting my laps. Terrible at 
breaking up intervals. Example: Even though I flip at each turn it will 
show I swam 4x25 instead of 200. Does not distinguish between strokes. I 
like that i can force it to count drills so kick sets aren't lost. Overall, 
I have to spend a lot of time editing my workouts after it uploads. It also 
takes a long time before it uploads on my phone. Sometimes half a day. I 
use this with Gear Sport.",3,1,2.2.0,2018-08-02 03:26:54,,,2.2.0,GooglePlayStore
263,d099b7b2-1377-45e3-b84a-9ff59e2718dc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,No longer installs into Sony smartwatch 3.,1,1,2.2.0,2018-08-16 19:21:59,,,2.2.0,GooglePlayStore
264,394110b5-b753-4a8f-94e8-c62fd11afeed,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Latest version crashes on SmartWatch 3,1,0,2.2.0,2018-09-06 10:01:47,Hi Arnav. We are aware of the issue and working on a fix. We are hoping to have a fix deployed in the next few days.,2018-09-08 03:45:12,2.2.0,GooglePlayStore
265,7c684b3d-4fbb-4d8d-8343-5a940f893b1b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,4,0,2.2.0,2018-08-24 06:35:59,,,2.2.0,GooglePlayStore
266,c4bc93ac-7e9b-43b2-ac05-005d9f4a1f18,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tried this app with three Casio WSD-F20 smart watch. Useless, the developer 
promised it would work after updates but it's probably worse. All I want is 
an app that can accurately track my lengths, this one doesn't do that.",2,0,2.1.1,2018-07-18 03:35:35,,,2.1.1,GooglePlayStore
267,a8785edf-4dca-408c-8236-c8a355b32319,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Works ok with the pebble time. Doesn't recognise breast-stroke or drills. 
Otherwise works great",4,0,2.1.1,2018-07-18 03:16:24,,,2.1.1,GooglePlayStore
268,3d6756f4-25fb-4a2b-9aaa-830d5110c40f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"With Samsung Gear Sport. This is the best of the swimming apps I've tried 
in terms of accuracy.",4,0,2.1.1,2018-07-07 06:00:23,,,2.1.1,GooglePlayStore
269,582ea5a0-5850-4e47-a2f9-a75a8ddf4d0e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Works great with Sony smart watch 3,5,1,2.1.1,2018-07-03 19:27:56,,,2.1.1,GooglePlayStore
270,cf1ae5a7-e3bc-4841-ae76-6b9033d05178,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Works well now. Sometimes inaccurate, seems you need to avoid moving your 
watch hand when approaching pool edge",4,1,2.1.0,2018-06-14 00:44:54,,,2.1.0,GooglePlayStore
271,87b66594-cd49-4c04-9bcc-b49d2c327091,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome well designed app. Does it sync with new Samsung Gear?,4,3,2.0.4,2018-03-19 10:23:02,,,2.0.4,GooglePlayStore
272,f6bfd68d-40fa-4d79-a893-0863014976e0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great idea. Needs sync with Samsung Health and Map My Run. So far it gets the distance correct most of the time, unlike Speedo On or S Health, but it does not always detect my strokes correctly (Samsung Gear Sport). I get freestyle or unknown. At least I can edit this on the website and in the app (took me a while to find out how). Also the app is very slow to load each section. Looking forward to updates.",3,3,2.0.3,2018-03-04 17:38:15,,,2.0.3,GooglePlayStore
