,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app,sentiment,subjectivity
1064,2017-05-30 09:21:16,"In the last May update, when the watch touches the water the screen goes back to the clock app and MySwimPro does not record the distance. If you can eventually make it stay on the screen, there is no way to end and log your workout; the time keeps going and it says ""Ending workout..."" until you delete the app and reinstall it.",5,Not reliable,AppStore,,,,myswimpro,0.0,0.03333333333333333
1065,2015-10-29 13:30:14,"As a former college swimmer this app has helped me stay in shape and even prepare for season while I was still swimming. I love that I can track my progress, pick from a variety of sets, and customize my workouts to my ability.  The videos are helpful, especially for those just getting into swimming.  The new update is great with more set options. Definitely recommend!",5,Love this!,AppStore,,,,myswimpro,0.27662337662337666,0.5435064935064935
1066,2016-08-23 00:51:30,"I swim once a week. I'm a pool scrub, 800m and I'm toast. Working on getting better and looking for an app to help. This does with some videos and other training sundries. Unfortunately 80% of the app is behind a subscribe monthly wall which is far outside my appetite.

Also some bugs in editing swims. No matter what I edit. It saves the default program unless it is custom from the ground up. 

Good stats screen and glad to see something enter the arena but the pricing model will eventually push me away.",3,"Neat, helpful, costly",AppStore,,,,myswimpro,0.09687499999999999,0.653125
1067,2017-02-03 04:38:54,"I was able to get my times to sync from USMS, but the page to view top times doesn't load correctly. 9/10 times it gets frozen or something and doesn't display any events or corresponding times. It also seems a little tedious to enter workout info. I don't want to keep track of every set, just the overall distance and strokes used. Please fix the bugs and make the interface easier to use!",3,"Cool idea, seems kind of buggy",AppStore,,,,myswimpro,0.0625,0.525
1068,2017-05-26 16:15:36,"I just started back swimming laps and using my new Apple Watch. I like the features of my swim pro, it does show the different strokes. I usually swim 200 yd sets. 200 free, 200 back then 200 breast. How do I get the app to register the different strokes. If I swim without stopping at the end of a set, the app reports free. I have tried to pause between sets, then the app stops and doesn't register the next set. The app has even gone inactive and not recorded the session.",3,How see different strokes,AppStore,,,,myswimpro,0.07626262626262627,0.3893939393939394
1069,2016-07-12 23:24:42,"I have been using this app for a couple of weeks now and I have had very positive results with it. 

Easy to use, and with very helpful mini tutorials for strokes and techniques that help achieve proper form and overall ability to achieve a professional workout. 

Highly recommend.",5,"If you swim, get this app!!!",AppStore,,,,myswimpro,0.16982683982683983,0.3689177489177489
1070,2016-02-10 13:06:51,"I love this app! I use it if practice ever gets canceled. I'll write down the set, take it to the pool, and when I get back I log my swim! Maybe in the next update, there could be a feature where you can save the workout and edit the times you have to make. Great app, 5 stars!",5,Awesome!,AppStore,,,,myswimpro,0.2938888888888889,0.3277777777777778
1071,2017-05-25 17:48:14,"I have high hopes for this app.  Would love to see the option to input my 100yd base interval.  The selection of beginner, intermediate, advanced seems too broad a bucket and I have no way of knowing if the workout intervals are designed for lots of rest or if I should manually drop the times.  Having heart rate data is great, but would like to see that used to help coach the appropriate workouts and intervals.  Thanks!",3,Add Base interval option please!,AppStore,,,,myswimpro,0.2340625,0.5628125
1072,2016-12-09 17:19:12,"If I could rate the app for the watch part probably a solid 3.5 stars 4 when you factory in the possibilities under future updates. But the phone part of the app is just off NO METRICS for anything really if you use a garmin swim watch 920xt or better or anything like that you will be disappointed to not find any of your stoke count, swolf report, or even pace per individual interval... glad I could unsubscribe immediately.",2,Tri/swim geeks don't get excited...,AppStore,,,,myswimpro,0.06428571428571428,0.43928571428571433
1073,2015-09-26 18:43:25,I am a swimmer who was looking for an app that would help me improve and track all aspects of my performance and MySwimPro really delivered. It provides challenging workouts and I already can feel my stroke improving. I would recommend MySwimPro to anyone looking to improve their swimming.,5,Fantastic app,AppStore,,,,myswimpro,0.35,0.6
1074,2016-11-27 13:58:31,"Videos! Downloadable workouts! Stroke differentiation and auto-pause. Sure looks good and promises a lot. The problem is you can't actually start workouts from your Watch. Will hang indefinitely waiting for you to open one on your phone, which it won't recognize. Plus, the website is not optimized for mobile at all.

For 9.99, this app should be flawless. For the obscene subscription price of 9.99 a MONTH, having any issues at all is an insult.",1,Does everything except work.,AppStore,,,,myswimpro,0.44000000000000006,0.6177777777777778
1075,2017-05-23 01:21:10,Every single day I use this app it grows on me. Tracking workouts/stats/progress is very rewarding. Having followers helps drive accountability. Follow others to see what workouts your friends are doing. Double bonus with the large library of custom workouts.,5,MSP,AppStore,,,,myswimpro,0.19821428571428573,0.4107142857142857
1076,2017-07-14 22:13:23,I did my first workout but where is my data?  Also it took about ten laps for it to start recording my laps accurately.  I have gone online to try to figure out how to sync the iwatch with the app on the iPhone - nice looking blog site but does not share anything about using the iwatch or the app.  The app on the iwatch was short on instructions so i had no idea how to end the workout or save it.,2,Where are the instructions on how to use this?,AppStore,,,,myswimpro,0.25,0.4533333333333333
1077,2015-10-13 15:23:29,"This app works great! I have checked it out, and everything is flawless! The amount of opportunities are endless (and for free, too)! I think it's so cool how you can get customized workouts, down to the very last detail. Thank you for making this app!",5,Amazing!!!,AppStore,,,,myswimpro,0.3670634920634921,0.617936507936508
1078,2017-02-11 17:32:05,"Was having problems with the app crashing, but that is fixed in most recent version of the app. Overall, I like the workouts and have seen improvements to my times using this app for training. 

Developers are pretty responsive and open to feedback. 

I still see issues with mismatches in the distance reported by the app (say 2000 yards) vs the distance that is reported in Apple's activity app (1750 yards) for the same workout. It seems like the activity app doesn't count drills?

I'd love to see the app get smarter about rest time. If I always finish a set well below the suggested time then it should adjust.",3,Watch app crashing fixed,AppStore,,,,myswimpro,0.16875,0.39687500000000003
1079,2016-12-31 20:20:31,"I downloaded the app registered with an email all that jazz. Decided I should test this out. Followed all the steps on the Apple Watch and in the end not one stroke of one lap was recorded! Then I check my email to make sure I registered and then went to the website to write a comment, maybe I did something wrong. And the email won't send from the website. To say I'm disappointed is the understatement of the week. Hope they reach out.",1,Didn't work,AppStore,,,,myswimpro,-0.25,0.8462962962962962
1080,2016-10-13 10:15:51,It looks like all the pieces are here to benefit from integration with the Apple Watch series 2 but yet falls way short. Could only sink watch and app 1 x and couldn't even get work outs on the watch. Please fix the series 2 watch and app interface. Also the monthly cost is high in my opinion less than $5.00 a month is a more appropriate price point if everything worked (IMO).  Please fix and you will have a new customer.,1,So much potential but not here yet,AppStore,,,,myswimpro,0.1613852813852814,0.48017316017316014
1081,2016-11-07 18:19:17,I'm a lifeguard and at my job we are required to swim a lot. I  try to swim more so I can increase my strokes and to stay fit. This is a great app! However I wish there was a way to upload our own workouts so that I wouldn't have to pay for majority of them.  But it's a nice overall.,4,Great App,AppStore,,,,myswimpro,0.5166666666666667,0.6083333333333333
1082,2016-10-07 03:10:05,"I got injured and couldn't run for several months. This app helped me get through weeks of cross training with lots of different workouts, goals and new drills. I like having an exact plan to follow. Thanks for videos and definitions.",5,Helpful for cross training,AppStore,,,,myswimpro,0.09772727272727273,0.25075757575757573
1083,2017-02-23 21:40:05,"It doesn't track your distance when you are kicking and doesn't account for long streamlines, so the distances end up off when you're done with a set, sometimes by quite a bit. My workouts are typically about 1,000 yards longer than the app indicates. 

It's okay and it probably does the most it can for what it is able, but I was expecting more.",2,Limited,AppStore,,,,myswimpro,0.2972222222222222,0.5041666666666667
1084,2017-08-01 20:53:40,"Once I figured out that I needed to manually allow the app to access data obtained from the watch, it worked great. Might want to make that component more straightforward.",4,Seems like a decent app,AppStore,,,,myswimpro,0.5583333333333333,0.5416666666666666
1085,2017-01-09 03:56:10,"It freezes on my apple watch about twice in a 2 hour swim session. The mobile app also crashed multiple times when I would try to create workouts. Also, there's no way to create workouts for later, so you would have to create your workout right before you swim.",3,Almost good,AppStore,,,,myswimpro,0.09523809523809523,0.17857142857142858
1086,2017-02-08 03:16:17,"I would much rather use a specialized app like this over native Watch (ser. 2) swim tracker.  But i don't have time in a.m. to mess with a crashing app, and i don't want to risk paying for premium with no improvement in stability. What's going on?  The reviewers are killing you, so let us know that you see the problem and know how to fix it.",2,Watch app: Crashed 2 out of 2 times,AppStore,,,,myswimpro,0.012500000000000011,0.1875
1087,2015-06-15 12:43:25,This app is awesome for those who like to train by themselves or  for those who need help creating swimming workouts! I'm a triathlete and needed some help creating a training set!,5,If you're a newbie or an experienced swimmer this app is for you!,AppStore,,,,myswimpro,1.0,1.0
1088,2018-05-29 06:33:31,"I do love this app, I use it for every time I go swimming, but after I recently updated it, it deleted all of my recent swims.  It only saved all of the ones 30 weeks old or older.  It's a little aggravating because of all the work I've put in, but I'll continue to use it regardless…",3,Update,AppStore,,,,myswimpro,0.08273809523809524,0.4476190476190477
1089,2016-09-05 12:00:51,"Super app, it’s full of helpful information, tips and recommendations. I have just started to use it and already got first results. I improved my swimming speed by using the right technique.",5,Wow,AppStore,,,,myswimpro,0.3047619047619048,0.5214285714285715
1090,2015-10-07 14:16:04,This app is sweet. The best part is I can get individualized training based on my goals not just a generic set of workouts. Still experimenting with the options but video instructions are great as well. Thx!,5,Personalized Training at its best!,AppStore,,,,myswimpro,0.5875,0.425
1091,2016-11-11 03:47:30,This app has changed the way I train. I used to be mediocre but this app helped me improve to levels I didn't think were possible.,5,Life Changing,AppStore,,,,myswimpro,-0.25,1.0
1092,2016-06-17 03:37:42,I began swimming after stress injuries from running. This breaks down the workouts and gives great structure to my swims. Highly recommend for anyone looking to get more out of their pool time.,5,Great for beginners,AppStore,,,,myswimpro,0.32611111111111113,0.5197222222222222
1093,2016-07-12 14:10:13,"I'm a super novice, so this app was a godsend helping me walk through what to do and get an actual workout from my swimming instead of flopping about! Very easy",5,Great for learning and workout,AppStore,,,,myswimpro,0.2988888888888889,0.5888888888888889
1094,2017-05-21 14:22:34,"I have used the app on the apple watch series 2 for open water swims twice. Both times the app was very accurate and gave me calories and average heart rate which was great. But once the workout is done, the only place I can find stats is in the activity app on the watch/phone - no stats added to the swim pro app on my phone or watch. It's as if I never swam.",1,Can't get app to sync anything,AppStore,,,,myswimpro,0.23400000000000004,0.6946666666666668
1095,2015-10-25 15:51:49,This app is revolutionary! I love my FitBit and this app is basically the equivalent of it for swimmers! It's really easy to use and it will only get better I'm sure. Totally worth the download!!,5,Excellent training app,AppStore,,,,myswimpro,0.4211805555555556,0.6537037037037038
1096,2017-06-26 04:51:34,No review yet. Hope to get one soon. Just curious .. I have the series 2 Apple Watch. Am I able to actually exercise while swimming and take my Apple Watch with me while doing this ?,4,Need help,AppStore,,,,myswimpro,0.13333333333333333,0.5750000000000001
1097,2016-04-25 22:34:11,"Before the update and all the premium(we need to gouge money from folks) this was a fantastic app. It would still be one of it were a one time pay app, but to lock up all the variety and hold it hostage is crap. Guess I will be heading back to the web and creating my own once again.",2,Was a great app.,AppStore,,,,myswimpro,0.04999999999999999,0.675
1098,2017-01-07 00:44:18,"I wanted to find a swimming activity tracker with a few more features than the built-in Apple version in the watch. This is the second such alternative app that I tried, but its distance tracker is stuck at 0m and it doesn't pause or restart the chronometer automatically, making it the worst of the bunch so far. I have no idea how it got the ""best app"" distinction.",1,Distance: 0 meters,AppStore,,,,myswimpro,0.05714285714285715,0.4857142857142857
1099,2017-03-10 15:31:08,I use this app with my Apple Watch every time I swim now. It works great and is a useful tool in keeping track of workout while swimming. Keep up good work!,5,Great App,AppStore,,,,myswimpro,0.6583333333333333,0.45
1100,2017-04-06 16:21:31,I appreciate the commitment to make improvements which make this increases are use help for my swimming.,5,Better with every update,AppStore,,,,myswimpro,0.0,0.0
1101,2017-01-04 18:56:13,Please add a category for a swimmer with strong skills but low cardio that is trying to get back into the sport. Thanks!,4,Just a suggestion for future updates,AppStore,,,,myswimpro,0.17083333333333334,0.3083333333333333
1102,2015-06-21 07:49:37,Great for recreational use!! The simplicity of the app makes it easy enough for anyone to use and benefit from.,5,Very well Designed,AppStore,,,,myswimpro,0.4777777777777778,0.6944444444444445
1103,2015-10-27 02:36:33,"This is a great app for beginners who don't know how to structure a workout. I like the fact that it breaks down your workout in a circle graphic.

It also tells you approximate calories burned.

You can choose from the many workouts in a specific area you want to work (sprint, distance) or create your own personalized workout.

Excellent app, keep it up myswimpro!",5,Excellent app.,AppStore,,,,myswimpro,0.29305555555555557,0.5829861111111112
1104,2015-10-30 14:01:52,So simple and easy to use. Videos are very informational and sets are challenging. Definitely recommend for everyone.,5,Amazing!!,AppStore,,,,myswimpro,0.22666666666666666,0.5980952380952381
1105,2016-06-19 20:21:39,I've been always intimidate by the pool and swim training. This app helps me feel like confident when approaching the swim lanes with purpose and knowing what to do.,5,Useful App!,AppStore,,,,myswimpro,0.25,0.4166666666666667
1106,2016-03-29 20:03:11,"This app has allowed me not only to track my workouts, but progress as a swimmer",5,Helpful training tool,AppStore,,,,myswimpro,0.0,1.0
1107,2017-04-08 15:40:00,"I have used this for 4 months and it is horrible.
It does not track your first 25/50. Ever
It has now started doubling my distance if I pause. Upon restarting - doubles.
If you swim between 25 and 50 get ready to click 250 times to change. Yup. Standing on deck click click click click. You get it.
I'm done. Checking out a new one.",1,Bad,AppStore,,,,myswimpro,-0.10340909090909092,0.5719696969696969
1108,2017-02-04 05:10:48,"I have tried six or seven upgrades over the last two months, and they all either crash, freeze, or do not work on the Applewatch, Apple iPhone and iPad. The developer has been very responsive and always returns emails, but the program just does not work unfortunately.",1,Buggy,AppStore,,,,myswimpro,-0.09999999999999999,0.45555555555555555
1109,2017-02-01 15:01:47,"Used it once before the last two updates and now it won't even open on my watch. Was hoping the most recent update would fix it, but alas, it did not. :(",2,Excited for it to work but...,AppStore,,,,myswimpro,-0.10833333333333334,0.5527777777777777
1110,2016-06-13 14:33:29,"I like the look and ease of using the app, but I want to export the workouts and print them off it does not allow me to go back to the previous screen. Very frustrating.",3,SwimPro- frustrated,AppStore,,,,myswimpro,-0.2288888888888889,0.3888888888888889
1111,2015-11-04 21:58:24,This is an amazing app with cool features. It has great workouts and is an easy way to keep track our your practices.,5,Great,AppStore,,,,myswimpro,0.5458333333333334,0.7833333333333333
1112,2016-11-21 23:26:42,This app is great for beginner through advanced swimmers looking for a great swim workout. Plus the company is responsive and looking for new ways to add to the app!,5,Fantastic Swimming App,AppStore,,,,myswimpro,0.5426136363636364,0.6386363636363637
1113,2017-07-30 00:04:53,"You have to pay in order to get any of the workouts. It's free to log your own, but I was looking to get new ideas to mix up my workouts. $100 a year or $15 a month is a bit much. But if you have the money...go for it.",2,High cost,AppStore,,,,myswimpro,0.33409090909090905,0.6136363636363636
1114,2017-01-04 23:11:22,"The latest version does not accurately track distance.  After trying a half dozen times, I have given up on this app. The Apple Watch activity tracker is far more accurate in a simultaneous comparison.  Such a shame that the App of the year for Watch is no longer functional.",1,Fail,AppStore,,,,myswimpro,0.1619047619047619,0.6190476190476192
1115,2017-03-03 01:10:52,The strange issue I experience is that every swim is always logged twice in my health data.,4,Getting better,AppStore,,,,myswimpro,-0.05,0.15
1116,2017-01-31 04:11:40,Low rating for this version only. Otherwise great app to track swims.,4,New version crashes,AppStore,,,,myswimpro,0.26666666666666666,0.6833333333333332
1117,2017-02-27 23:01:29,"The practices provided on the app are nowhere close to the level of training we do on a daily basis. My team practices around 11,000 yards a day, for 4+ hours total. Also,  a dryland section would be nice,",3,Too Easy,AppStore,,,,myswimpro,0.19999999999999998,0.5833333333333334
1118,2017-08-04 13:29:52,"The app cannot discriminate strokes. It turns off frequently in the middle of sets. It does not register rest, instead adding it to your pace. It often fails to register individual sets instead calling your 10x100's im, ""1000 FR on 18 min."" The native workout app on the watch works better, hands down.",1,Don't bother,AppStore,,,,myswimpro,-0.009259259259259267,0.29814814814814816
1119,2015-09-25 19:07:16,Very impressed with the design and layout! Eager to hit the pool and generate some data! iOS 9.0.1 User,5,Professionally done design!,AppStore,,,,myswimpro,1.0,1.0
1120,2015-09-29 18:38:14,The best swim coach you ever had any time. Easy to use and great workouts!,5,Total awesome and easy to use!,AppStore,,,,myswimpro,0.8111111111111112,0.6277777777777778
1121,2017-07-14 11:22:49,"The only improvement I would suggest is adding option for swim/ drill, stroke/drill, kick/ swim, etc for 50s and some combos for 75s.",4,Almost perfect!,AppStore,,,,myswimpro,0.0,1.0
1122,2016-12-18 17:55:52,"I'd love to test this app out using my Apple Watch Series 2, but the watch app quits out immediately if I choose an open water swim.  I certainly will not pay $9.99 a month for an app that quits when I try to use it.",1,Watch App Quits Out Immediately when Choosing Open Water Swim,AppStore,,,,myswimpro,0.2380952380952381,0.5571428571428572
1123,2016-07-31 17:08:42,"This would be a great app if it wasn't so misleading. You get a few limited workouts and then are teased that more are available, but you can't access them if you don't pay a whopping $9.99 per month to subscribe. Deleting this app.",1,Tease!,AppStore,,,,myswimpro,0.28571428571428575,0.37857142857142856
1124,2017-03-05 01:56:43,I used it today and it didn't track anything! Only the time I was in the pool. I was out of range of my phone but that shouldn't affect the watch not tracking any yards. Does anyone else know why it didn't work for me?,1,Doesn't work!,AppStore,,,,myswimpro,0.0,1.0
1125,2015-08-08 00:35:08,"Easy to use, lots of great workouts...demo videos are a cool feature too!",5,Great swim app,AppStore,,,,myswimpro,0.5569444444444445,0.7444444444444445
1126,2017-01-04 17:24:23,Twice the app quit mid workout. And when it was tracking the yardage was inaccurate. I did not bump the watch. I just checked it midswim and it had quit. I hope you can improve it. I am done with it for now.,1,Didn't work,AppStore,,,,myswimpro,0.0,0.0
1127,2016-02-08 23:20:04,"Great App. When I can't swim with my USMS team due to work / life, this allows me various workouts to come up with.  Thank you!!!",4,Awesome App,AppStore,,,,myswimpro,0.225,0.5416666666666666
1128,2017-02-24 04:54:29,"Seems like a great app, but it always crashes. Even worse, you think you have it working once you start laps, only to get out of the pool and seeing that it crashed mid workout.",1,Crashes a lot,AppStore,,,,myswimpro,0.1,0.5875
1129,2016-06-28 18:23:34,This app helped me improve my swimming and meet my fitness goals! Very useful and great design.,5,Great app!,AppStore,,,,myswimpro,0.595,0.375
1130,2017-01-19 23:36:38,"Attempted to use and ended up with a watch screen asking if I would like to pause my swim. Unable to leave this page. Had to uninstall. 
Can not recommend.",1,Not user friendly,AppStore,,,,myswimpro,-0.5,0.5
1131,2015-08-07 03:02:29,Anyone looking for great swimming workouts will find this app very useful.,5,Great Swim Workout App!,AppStore,,,,myswimpro,0.595,0.375
1132,2015-09-25 16:19:37,I selected the advanced level and all of the workouts were way too easy. If you come from a competitive swimming background this app will be a waste of time.,1,The workouts are too easy,AppStore,,,,myswimpro,0.2111111111111111,0.4777777777777778
1133,2017-05-18 16:07:30,Workout time goes back to 0 in the summary a couple seconds after showing the actual time. Crashes halfway through the workout.!!!!!,1,Good concept. Could improve a lot.,AppStore,,,,myswimpro,0.0,0.05
1134,2016-07-20 18:01:09,"You have to pay if you want to unlock certain strokes. Usually workout apps you pay to get advice from a trainer, or to log things, not to unlock individual exercises...",1,Pay for strokes?,AppStore,,,,myswimpro,-0.01190476190476191,0.4071428571428572
1135,2017-03-03 23:22:56,This is a superb app!,5,The virtual trainer that makes you better!,AppStore,,,,myswimpro,1.0,1.0
1136,2015-10-30 12:24:32,It's almost as if this app was created by the gods themselves. Truly revolutionary. Just...wow.,5,Just wow,AppStore,,,,myswimpro,0.0,0.0
1137,2017-04-01 14:24:23,This is the best swimming app on the AppStore! Look no further! You are done!,5,The best,AppStore,,,,myswimpro,0.5,0.4
1138,2017-06-08 00:32:43,App constantly crashes during my workouts. I brought the issues I was having to the attention of the CEO. Still doesn't work.,1,Not worth it,AppStore,,,,myswimpro,0.0,0.3333333333333333
1139,2017-03-18 16:17:30,App looks great on first glance but the option to turn off auto renew seems to be no where in sight.,2,How do you turn off auto renew?,AppStore,,,,myswimpro,0.525,0.5416666666666666
1140,2016-12-15 22:52:01,"I installed this app on my Apple Watch Series 2, after swimming multiple laps this app shows 0 for everything :(",1,Everything looks good except doesn't work,AppStore,,,,myswimpro,-0.375,0.5
1141,2015-11-03 03:41:51,"Awesome workout app! It's like having a coach anytime, anywhere.",5,Amazing!!! - Vincent M.,AppStore,,,,myswimpro,1.0,1.0
1142,2016-12-10 23:27:02,"Can't understand. 

I started workout and the apple watch didn't lock the water switch.",2,Swim lock is not working :(,AppStore,,,,myswimpro,0.0,0.0
1143,2017-08-12 03:42:29,"I never got a chance to use this because every time I tried opening the app, it froze, then crashed.",1,Couldn't ever get it to work,AppStore,,,,myswimpro,0.0,0.0
1144,2017-04-04 02:58:14,"Apple Watch cannot open this program. Video cannot play, don't now how this app works. It looks like only the payment part is working.",1,Just not work,AppStore,,,,myswimpro,0.0,0.75
1145,2017-09-06 01:54:35,"Finally, a great Apple Watch swimming app! Premium has a free trial that I love!",5,So helpful! Great swimming app,AppStore,,,,myswimpro,0.6749999999999999,0.7166666666666667
1146,2017-07-27 17:45:28,Hands down best app on the app store for swimming,5,Amazing!,AppStore,,,,myswimpro,0.4222222222222222,0.29444444444444445
1147,2017-02-18 14:10:16,Don't waste your time it crashes every time. You will finish swimming and nothing is tracked.,2,Does not work,AppStore,,,,myswimpro,-0.2,0.0
1148,2016-07-12 05:34:27,Good to add to workouts in the off season,5,Good addition,AppStore,,,,myswimpro,0.7,0.6000000000000001
1149,2017-01-29 01:27:10,I have an iPhone 7 and Apple Watch series 2. Would think this featured app would work on the newest gadget but can't even get it to start.,1,If it's featured it should work,AppStore,,,,myswimpro,0.0,0.0
1150,2016-12-15 04:57:38,"Absurdly overpriced cash grab from an App that offers very little.

Swim Workouts and videos are available for free online, and the metrics pale in comparison to what Garmin offers for free. Where's my SWOLF? Where's my stroke rate?",1,$10/Month!?!? For What?!,AppStore,,,,myswimpro,0.055781250000000004,0.47875
1151,2015-10-30 20:59:42,This app is awesome. I wish I installed it earlier!,5,Amazing,AppStore,,,,myswimpro,0.5,0.75
1152,2017-05-20 06:31:37,I found that the Apple Watch build in workout app is much better than this one.,1,Not useful,AppStore,,,,myswimpro,0.5,0.5
1153,2017-02-07 02:37:56,Great information and tutorials. The application crashed on me while I was in mid workout.,1,Crashes during workout,AppStore,,,,myswimpro,0.4,0.375
1154,2016-12-30 00:39:28,Why can't these apps work without knowing your Facebook or email?  Not worth it.,1,Another app that requires your info,AppStore,,,,myswimpro,-0.15,0.1
1155,2016-07-14 22:03:19,"I think they should just show the fee for the app. It might be a good app, but it's not for free.",1,This app is not free. To get most of the work out you have to pay.,AppStore,,,,myswimpro,0.55,0.7000000000000001
1156,2017-05-27 01:23:10,Crashed the first time I used it and wiped out 30 minutes of lap swimming. Then I used it again and swam for 20 minutes. It recorded just 129 yards.,1,Crash,AppStore,,,,myswimpro,0.25,0.3333333333333333
1157,2017-07-05 21:39:25,This app appears utterly useless unless you pay tons of money every month. This app is strictly for the rich swimmer. Useless.,1,Most expensive,AppStore,,,,myswimpro,-0.20833333333333334,0.3833333333333333
1158,2017-02-04 20:16:16,"I hate this app. I want a simple swim tracker. (Swim IO, for instance, is great but doesn't synchronize with Apple Watch). The phone app UI is convoluted. Data entry is confusing. And manual entries don't appear in the activity app.",1,Bloated  kluge,AppStore,,,,myswimpro,-0.075,0.6017857142857143
1159,2017-01-27 19:16:58,2 swims in 2 days. 2 total fails. App crashes after 30 minutes of swimming. It was consistent in crashing!,1,Swimmer,AppStore,,,,myswimpro,-0.0625,0.43333333333333335
1160,2016-12-19 18:20:54,The app crashes when I try to view my feed or add a workout locally.,1,App crashes,AppStore,,,,myswimpro,0.0,0.0
1161,2016-07-12 02:29:40,5 stars awesome!,5,From a swimmer it's great,AppStore,,,,myswimpro,1.0,1.0
1162,2016-12-12 04:10:08,I'm swimming at home in a 45 foot pool.  No ability to customize pool length?  So the app will just assume I'm turning laps at record pace?  Stupid. It's a non-starter.,1,Uuhhhhh.  How about different pool lengths?!!,AppStore,,,,myswimpro,-0.7999999999999999,1.0
1163,2015-10-29 23:05:32,It's amazing I love it,5,Sophia GPG,AppStore,,,,myswimpro,0.55,0.75
1164,2017-08-05 03:44:18,Heart rate not working nor gps.  Very disappointed,1,Disappointed,AppStore,,,,myswimpro,-0.9750000000000001,0.9750000000000001
1165,2017-03-18 21:02:42,Suggest to find another app to train. Everything based on in-app purchases,1,Not proper trainings,AppStore,,,,myswimpro,0.0,0.0
1166,2016-07-19 03:56:38,Beyond that I didn't investigate the app since I swim in a 50' pool.,1,Did not offer custom pool length,AppStore,,,,myswimpro,0.0,0.0
1167,2017-02-22 04:01:51,"Not sure if it's the app, or the watch.  Didn't track laps/yards.  Stayed at 0.",1,Never tracked,AppStore,,,,myswimpro,-0.25,0.8888888888888888
1168,2017-04-05 17:03:37,Swam for 30 minutes with Series2 watch....0 yards.  what the heck?,1,poor indoor swimming,AppStore,,,,myswimpro,0.0,0.0
1169,2016-12-27 03:25:00,Help me.,2,Cannot download to watch. Help.,AppStore,,,,myswimpro,0.0,0.0
1170,2017-08-09 04:45:17,App is just waste of time and money.,1,What is this no sense.,AppStore,,,,myswimpro,-0.2,0.0
1171,2017-02-01 07:44:04,"I don't know where to begin. 

First of all, I love the idea of the app. I use to be a competitive swimmer and am familiar with creating a workout and timing, and blah blah. 

That being said, this app completely misses the bar, at least right now. 

Right to it:

• No clear way to create a custom workout and save it for future use without paying for the full membership. (This is enough for me to completely stop using the app.)

• 1/3 of the way thru my workout the watch app crashes and returns to the beginning of the workout when restarted. 

• The force touch unlocking feature doesn't register the first 2 times I try to do it. That is after you've tapped it five times to turn the screen on. All the while costing you 10-15sec when all you wanted to do was pause the workout. 

• The app (specifically with the use of the Apple Watch) could really use a ""Lap"" button to track times of non interval-time sets or a ""Rest"" button that you can set for a designated (10sec.) rest time after or in-between sets. 

• I expected the ability to track the time of sets; not the case. You just get the over time it took you to complete the whole workout. Very basic. 

• The Watch app could really use a back button too; to go back to the previous set. I accidentally clicked ""Next Set""...there was no going back, except starting all over again. 

• There is no indication between what sets you have completed. So, if you end your workout early the whole workout will be shown regardless of where you stopped. This is where split times of each set would come in handy. 

I hope this gets better.",2,Needs Work,AppStore,,,,myswimpro,0.1372331691297209,0.3353653530377669
1172,2015-11-04 02:24:49,This app is cool.,5,Amazing,AppStore,,,,myswimpro,0.35,0.65
1173,2015-10-25 15:58:28,THIS APP IS DOPE!,5,Dope app,AppStore,,,,myswimpro,0.0,0.0
1174,2016-07-16 16:52:04,VERY limited in practical application. Not recommended.,1,Dr,AppStore,,,,myswimpro,-0.09285714285714286,0.18571428571428572
1175,2017-05-29 04:45:40,"It's a great app because it's the only swimming app for Apple Watch.
It's a very mediocre app for its capabilities. 
Its only usefulness can be found for encouraging complete beginner swimmers to maintain a consistent workout scheme. 

The free version of the app gives you heart rate, distance swam, estimated calories burnt and that's about it. The paid version (which will cost you a hefty $100 a year minimum) will give you more graphs about how your workout consistency and... well, estimated analytics of your swimming. 

To make short, the app doesn't do anything else important than justify the water resistance of the Watch 2 and log your swimming sessions. You have to tell beforehand what stroke you're swimming and the only thing the app detects is basically the distance traveled. It's advertised as a revolutionary app that will make you a great swimmer, but the pretty layout of the menus are simply not enough. 

As a competitive swimmer, this app is completely useless to me and would be for any even barely experienced swimmer. 

Complete beginners will find it useful as it encourages consistency in workouts and advice on how to improve strokes etc... If you pay the $100 yearly subscription.

All in all very disappointed. I also have the Moov 2 wristband that provides with extreme accuracy in stroke detection, distance per stroke, precise times for each length, flip-turns etc... I was hoping to get the equivalent with this app for my Apple Watch but I will be sticking with my $60 wristband that actually gives me plentiful accurate feedback on my sessions.",2,Very limited app,AppStore,,,,myswimpro,0.14130434782608692,0.6634057971014492
