Unnamed: 0,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app
1594,2015-05-26 07:47:58,"I understand that the uploads are the fault of Pebble and not this app, but the issue of not being able to sign in while my phone is connected to WiFi is a problem with this app. To successfully sign in, I need to be connected to a mobile network.",3,,GooglePlayStore,3.0,1.5,1.5,swim-com
1595,2015-05-27 17:53:02,Forces you to create a new account but at Step 1 the app will not show any of the public pools near our location - totally useless. Guessing the only reason it has been added to the Play Store is so they can sell email addresses to SPAM services,1,,GooglePlayStore,1.0,1.5,1.5,swim-com
1596,2015-06-06 09:56:04,Does not sync with pebble.  Does not track swimming.  Pebble app stops keeping track after 500y worthless.,1,,GooglePlayStore,0.0,1.5,1.5,swim-com
1597,2015-06-05 02:32:48,Will not allow me to log in. Pretty worthless.,1,,GooglePlayStore,0.0,1.5,1.5,swim-com
1598,2015-05-20 19:15:14,Edit : Pebble sync still doesn't work after app update. Tried on multiple devices. Failed every single time.              The sync just doesn't work. Proper testing isn't done before releasing the app. Disappointed me. Was the primary reason to buying the pebble watch.,2,,GooglePlayStore,4.0,1.4,1.4,swim-com
1599,2015-05-11 16:23:26,"I had lots of problems with the standalone Pebble uploader, but the new integrated uploader has worked first time for me for my two workouts since switching from the standalone uploader.",5,,GooglePlayStore,0.0,1.4,1.4,swim-com
1600,2015-04-30 02:21:53,"Like the other commenters, I have also experienced issues with uploading. But even once workouts are uploaded, it's not that valuable. There are no workout breakdowns (pace, etc per length/50/100), or at least they are impossible to find. The user interface is challenging to navigate. The social aspect has possibilities but it suffers currently from lack of user base. I will keep using the app but it will take some new features before it's something I love.",2,,GooglePlayStore,0.0,1.2,1.2,swim-com
1601,2015-04-14 22:50:14,"it worked consistently.  I bought the Pebble and got this app for swimming.  Unfortunately, the data transfer from the Pebble to the app (this one and the uploader app) fails to work more than it does work.  Feedback in the pool is limited, but would be acceptable if I could actually get the workouts uploaded after to review the rest of the information.  If you guys don't get this working consistently quickly you will lose all credibility and it will allow someone to come in with something that does work.",2,,GooglePlayStore,1.0,1.2,1.2,swim-com
1602,2016-07-15 19:05:28,"The app will work, it would track my swim on every lap and then the next time I go to swim, it will stop tracking. It will go as far as 125 meters then stop when I'm at my 400 meter mark. It's very aggravating and I'm at the point of getting rid of my peeble and this app.",1,,GooglePlayStore,0.0,,,swim-com
1603,2016-11-16 01:03:51,"Polar m600 is an Android watch. However, this app does not work with Polar. Too bad!  I like the idea of a locked screen and hope this can be fixed in the future.",1,,GooglePlayStore,0.0,,,swim-com
1604,2015-08-21 17:47:29,On my pebble steel I get a message to check my data connection. There's nothing wrong with my data connection. Firmware 2.9.1,1,,GooglePlayStore,0.0,,,swim-com
1605,2019-11-30 00:57:53,Works great,5,,GooglePlayStore,0.0,,,swim-com
1606,2022-02-21 12:08:32,Nice,5,,GooglePlayStore,0.0,,,swim-com
1607,2018-11-11 09:08:43,Useful,5,,GooglePlayStore,0.0,,,swim-com
1608,2015-02-23 23:43:09,Best,5,,GooglePlayStore,0.0,,,swim-com
1609,2019-11-04 15:41:38,Code brown,1,,GooglePlayStore,0.0,,,swim-com
1610,2015-02-06 18:33:38,I like it,5,,GooglePlayStore,0.0,,,swim-com
1611,2018-10-15 14:50:36,"After using this app for two years on a Pebble watch, it was hit or miss.  Moving on to an Apple Watch 2, the interface was better but motion tracking and distance recording was only slightly better.  Recent updates under iOS 12 and WatchOS 5 give much better tracking in the pool.  I still get occasional phantom laps added but overall, length tracking is very good.

The app still cannot distinguish my breaststroke from freestyle.  So frustrating. 

I wish the app allowed better data analysis of multiple workouts over a period of months, like being able to chart swolf for all of my swims.  I’m not a competitive swimmer so many of the apps features don't appeal to me.  I just don't understand why I cant look at the pace of all my freestyle sessions over time and see if I’m improving.",4,Improved tracking but data analysis still weak,AppStore,,,,swim-com
1612,2019-07-23 14:42:06,"Strictly from an App Design standpoint, it breaks several of Apple’s UI Design Recommendations. For instance, when searching for a location, the “X” should clear out the text in the search field, because that is the standard for this UI, but in this case, it closed the location settings all together.  There are lots of other clunky and unpolished UI decisions that make it hard for me to want to engage with the app as well.  

In functionality, my pool isn’t listed so all of the leaderboard functionality is not going to work for me.  I’m surprised that it asked to read my health data, but didn’t go ahead and import all of the swims that are already recorded into their application, especially when it claims that breaststroke is my least swam stroke (it’s actually fly).

Lastly, this has a very social media feel to it in some places, especially as I was going through the privacy settings, so if that isn’t your thing (like it isn’t for me), make sure you turn your profile to private.",3,"It has potential, but still needs work.",AppStore,,,,swim-com
1613,2023-04-25 01:11:37,"They’ve made some good improvements to the app over the last few years. I like the drill setting, and how it’s easy to edit workouts. However, stroke detection needs work. I’m a pretty experienced swimmer, with really good form, but it still thinks my butterfly is freestyle, and sometimes thinks my backstroke is breaststroke. I’m not sure if this is a bug with Apple Watch 8 (stroke detection was better on my series 5). It is good with lap count, but could be improved in recognizing sets better…even tho I do flip turns and long sets, it still divides sets into smaller sets. 

Still, I do like the improvements they’ve made in the last few years. Keep working on it.",4,"Good, but a little wonky with stroke detection",AppStore,,,,swim-com
1614,2020-07-28 14:19:24,"At 70 yo I sometimes ( no, all the time) need motivation in these times to get up and do something healthy   Keeping track of my daily yardage and checking cumulative weekly, monthly and annual yards against others in similar age groups keeps me getting up early and driving daily to the Y.  Having just learned to swim last year i can keep track of how my speed has been increasing.  I’m still a tortoise but it’s getting better.   Really place a lot of credit for keeping with this new hobby on this app.  Just wish the app was better able to discern between my backstroke and breaststroke.  Looks like I do a lot of breaststroke ( which I never do); preferred stroke is backstroke which I do a lot of.  Other than that I have very few complaints bout this app.",5,Use it for motivation,AppStore,,,,swim-com
1615,2018-03-04 18:09:33,"This app has all the potential of being great but the inaccuracy of the total distance swam makes it annoying. Additionally, if you’re a  consistent long distance swimmer (+4,000meters at a time) it has a high likelihood of crashing. I’m part of a club team and we have “wall tap counters” (every time you touch the wall it counts the lap you’re on) we found the app to be about 10-20% off on the total number of laps swam. So...I have a solution for you. The reason why the app counter is wrong is because it doesn’t take into account that some swimmers have longer “strides, glides, wingspan” then others, one way you could fix that is by allowing the app to calibrate individual swimmers. At the start of your app, you should have swimmers swim 25-50 meters so that the App gets used to how many arm lengths it takes for that particular swimmer, making the app more accurate.",2,Inaccurate/buggy,AppStore,,,,swim-com
1616,2019-11-16 21:25:49,"Installed this app because I was looking for some better views on my watch of laps, time, heart rate, etc when swimming. The Apple Workout app wasn’t cutting it for me. The watch views are exactly what I was looking for but I noticed after a couple swims that my active calories are significantly under reported compared to the Apple app. When comparing heart rate data from other workouts it seems this app is under reporting rather than other apps over reporting. The difference is significant for a 30 minute workout, about half the reported calories.",4,Good Watch Views; Questionable Activity Tracking,AppStore,,,,swim-com
1617,2018-07-06 13:04:57,"I want to like this app. It has potential, and I’ve stuck with it for the past three years. Unfortunately, the bugs are overwhelming. Even something as simple as drill mode, where the app doesn’t need to do anything except what it is told by the user, fails to record proper distance and time. Not to mention the latest “upgrade” to drill mode that uses force touch to control it at every interval. In water, force touch doesn’t work that well, so it is a nightmare to use. What’s more, half of the time the workouts don’t upload correctly from an Apple Watch. Spend more time on bug fixes rather than continuing to push forward useless and detrimental features. Make the app solid and reliable first, then focus on upgrades.",2,Bug fixes > Useless features,AppStore,,,,swim-com
1618,2022-12-05 14:40:28,I like this app because it’s the only one I know of that lets me edit back in my kick set yardage after the workout is done. There is no choice for a kick set in the editing section so I call them a drill. App worked well until recently then suddenly stopped uploading data to Apple health. After about one month an update was released and now everything is working properly again.,4,Stopped uploading to Apple health,AppStore,,,,swim-com
1619,2021-02-08 22:44:13,"Easy to use and manually add my yardage. I have a iWatch but can't figure out how to use it with this site
When I click the Leaderboard, it only shows I've done 75yds so I'm obviously doing something wrong as my 3x per week swims are close to 7,500.  I'm 67 yrs of age and since covid pandemic have been away from synchronized swimming so loving the pool again 
Not techi but at least I can manually enter my yardage
Reported my pool as having changed names and it was quickly corrected!   Thank you!",5,Enjoy tracking,AppStore,,,,swim-com
1620,2017-11-22 05:16:33,"The new iPhone app format update is the worst user interface I've ever seen. Lots of wasted space with useless bar graphs and useless lifetime totals, difficult to see your last workout data, and hard to read it when you find it. And a new focus on offering workouts but if you don't need them you're going to have to constantly navigate around that. The Apple watch workout app shows the real data a million times better. Hopefully they'll fix it because their Apple watch app is better than the workout one. 

Lastly, still useful from an old review:
There are no weekly totals, no analysis of improvement. If they improve all this stuff it could be useful.",1,Needs work on interface in phone app,AppStore,,,,swim-com
1621,2021-03-24 16:57:10,Communicated with John who was very helpful. App has always correctly recorded times for me for the almost two years that I’ve used it. But one swim recently showed correct total time but recorded each length as exactly same time - obvious error. John guided me through a few steps and consulted with his engineer. Problem seems to have fixed itself. I appreciated John’s concern and his checking in with me later to verify app was working fine now.,5,Weird record on one particular swim,AppStore,,,,swim-com
1622,2017-11-06 17:47:34,This app is great when it works. Just after the new iOS update the app has been buggy and lost two of my swims. I️ like that it handles rest between intervals and sets. I️ also like to set the drill mode. The Apple Watch workout app tracks in the background and it adds to your rings.  Ending a workout can be a pain since the way the Apple Watch and app are relying on pressure. Did a 4000 yard workout with my masters group and the app locked up and lost the workout. It needs serious fixes and an update. May go back to apples fitness app which is harder to handle I️. The water for drill sets.,3,Good app,AppStore,,,,swim-com
1623,2019-11-20 05:54:27,"I haven’t even gotten around to using this app in the pool because the interface/settings are extremely cumbersome. This app won’t save your preferences on workout searches; it defaults back to the preferences you input when you set up your account. I made the “mistake” of setting up preferences that turned out to be very restrictive and only showed one workout. If I want to search for a new workout, I have to change my preferences every time I navigate away from the Workouts tab. If I favorite a workout after fiddling with my preferences for the umpteenth time, I have to change my settings yet again when I want to view those workouts.",1,Terrible functionality,AppStore,,,,swim-com
1624,2020-02-19 02:55:25,Swim is doing a lot better with updates: a few things that I would love improved - for some reason integration with strava has the pace graph all messed up. Only when I edit my swim in the swim app in any way and then post to strava does the pace graph look like my actual swim. Also would love for the heart rate connection to strava be a lot better - there are tons of gaps that equate to zero when they should probably just be connected by a line,4,Strava integration could be better,AppStore,,,,swim-com
1625,2021-08-22 18:35:04,This has been happening to me in the past month at least one a week and I was hoping the new update would fix this but it happened again today and I lost all my data! I was doing a drill and I was ready to do my last 100 yards and I looked at my watch to check my pace and the app was back to the start as if I had not just swim 2500 yards.,4,Stops working during swim,AppStore,,,,swim-com
1626,2023-01-17 13:38:53,"This app works. I am not sure where all the complaints come from. It counts laps, yards/meters, shows heart rate in one place. The new redesign on AW is just perfect. Especially the color coding. The stats on phone seems to be a little “cluttered” but still show all that is needed. This review comes from a guy with over 40 years of experience swimming. To developers, keep up the great work. Thanks!",5,Great app for swimmers!,AppStore,,,,swim-com
1627,2020-02-19 17:04:15,"Only complaint is there’s no option to NOT put in distance. Sometimes I just swim for “time” and don’t count the distance. App requires a multiple to place in the distance box. I just put in a random number and then in the notes I explain what I did on this particular training day. Other than that, app is easy to use and very useful, especially for me as a “returning swimmer”, so I can measure my progress. Cheers!",5,Awesome app!,AppStore,,,,swim-com
1628,2019-01-02 22:26:34,"My primary complaint is that the last lap appears to throw in a couple of seconds. One can check this by comparing the splits against the last. Now to work around this problem, I simply add another 50 yards to the interval and use the next to last split and final times. And it makes a better workout!

One other request. I would like to see room on the watch face for stroke rate with the existing parameters you already show at intervals.

You are building a very good tool and our requests are a testimony that we’re using it but want more. Very common in the software business.

As I mentioned earlier I would be happy to pay for this app so don’t stop!

And thank you!",4,Still not as good as the original swimsense but it’s a very good tool.,AppStore,,,,swim-com
1629,2021-09-12 17:21:18,I’ve used this App for 4 years and over the last year it has been crashing and dropping my swims halfway through my 3500 yard sessions. I regularly have to check and manually add 1300+ yard sets to accurately track my total distance. I submitted a report and they told me it was because I’m not running the current version (which I am on an Apple Series 6). Unfortunately this is the best tracker I have found so far so I deal with the crashes that have become a regular part of my training.,2,Used to work brilliantly,AppStore,,,,swim-com
1630,2018-01-05 22:14:23,I like the app on the Apple watch 2 but doesn’t translate well to iPhone. The workouts usually take days to sync and the calories always show 0 even though my watch obviously picks up the movement. It just doesn’t equate to the same number of calories as the resistance brings when the watch knows that your swimming. Not sure I explained well but it’s frustrating. The only thing I like about his app is that it differentiates resting vs swimming time. Haven’t found another swimming app that does that automatically.,2,Sync issues. Doesn’t show calories.,AppStore,,,,swim-com
1631,2022-12-30 02:20:40,"More accurate than iSwimStat, and I compare it with a couple others but this doesn’t load quickly. It takes hours or even days to show up even though I refresh many times. Not sure if I’m using it correctly.  Synched with Apple Watch.",4,Not loading stats,AppStore,,,,swim-com
1632,2020-10-28 19:37:14,I like this app - it’s free and you can’t argue with the value for what it does (other apps charge you for stats/membership). The only reason for 4 stars and not 5 is my being unable to put/list myself on leaderboard. Perhaps it’s just a learning curve - I’m using this app only for a 3-4 months. Do you know how I can fix that?,4,Great app,AppStore,,,,swim-com
1633,2018-08-17 23:55:22,"In my opinion, the best app. It stops automatically, you have the possibility to record distance swam for drill mode (apple watch native exercise app does not offer this possibilty), you have the possibility to swim a set in a fixed amount of time (repeat in), which is another important feature that the native app does not have).",5,The best!,AppStore,,,,swim-com
1634,2022-01-07 14:30:13,When it automatically syncs it is good but each year have problems with this. I love when it works correctly but not so much when it doesn’t. The service with issues of connectivity or syncing not much help. But it would be five stars if it worked correctly all the time.,3,A sometimes frustrating,AppStore,,,,swim-com
1635,2018-06-14 23:48:59,"Not sure where the negative reviews are coming from regarding accuracy. This app comes within 50 yards of my 3000+ yard workouts, and gathers excellent data. The best part, however, is an easily accessible drill mode for kick sets. Best swim app available at time of this writing, and I’ve tried them all.",5,Very Accurate For Pool Swimming,AppStore,,,,swim-com
1636,2023-01-23 22:55:51,"After 3 years of using this app, I can say it covers all the needs of the swimmer and it keeps evolving and adding functionalities.

Unmatched and highly responsive customer support makes it even better.",5,Excellent App and customer support,AppStore,,,,swim-com
1637,2018-02-19 16:00:16,"I have used this app with my Series 2 Watch, and it worked well. The user interface is great, and accounting for kick drills is excellent. 

It needs an update however for the new Watch iOS. I don’t blame the developer, but it needs to be addressed. Blows away Apple’s swim
tracker, when it works.

UPDATE:

I have uninstalled and then reinstalled. Still doesn’t work on Apple Watch Series 3. Developer is VERY responsive, which is appreciated, but still not working. Hopefully soon because it is an excellent app, when it works.

FINAL UPDATE:

I have done everything short of sacrificing a goat to get this app to work. I even reset my Apple Watch Series 3 to factory settings. After 200 meters, watch read 50. 

Done with this app forever. Great concept, but reality is much different. It just doesn’t work.",1,Doesn’t work with Apple Watch 3,AppStore,,,,swim-com
1638,2021-08-30 20:58:44,"I was really excited about this app, but it blocks out all relevant information and covers the face of my watch with just the time of day so it’s nearly impossible to figure out what my splits are or what comes next in the workout. I tried raising my arm, touching the screen, jiggling the Digital Crown, but nothing reliably called up the info I wanted to see. I finally gave up and went back to the watch’s built in lap tracker. Disappointing.",1,Makes Apple Watch useless,AppStore,,,,swim-com
1639,2021-08-15 20:30:31,"Never had an issue with calorie transfer to health app until the recent update that was supposed to fix an issue regarding that. Said I burned 197,000 calories the first swim workout I completed since the new update. I have an Apple Watch 5 and iphone12 plus.",4,Recent update,AppStore,,,,swim-com
1640,2020-01-30 14:15:22,"Have nearly 900k yards tracked with only a handful of errors. Accurate tracking, consistent splits, and one button start/stop. On top of that, developers that listen and want to fix issues and constantly make this app better. Highly recommended.",5,The Best Swim Tracker,AppStore,,,,swim-com
1641,2020-11-11 19:20:26,"Frequently adds laps, even for a 100 it may record 125. It also doesn’t correctly I’d strokes. Tech support doesn’t seem interested. I have the latest pre beta version with open water tracking, they told me all bugs were fixed. I use the latest “pre” beta version which I was told had the latest algorithms   Unfortunately I see the same errors as the previous versions",2,Not consistant,AppStore,,,,swim-com
1642,2021-03-09 21:03:33,"I had some issues with the Swim app on my Apple Watch a few years ago so I switched to Apple’s swim workout app -that is until Swim stopped loading the data (I think due to an Apple update)

Now that I’m using Swim again, I notice two problems. 

1) the calories count is about half what it should be on my 2250 yard swim, but agrees with Apple’s count on my 250 yard swim. 

2) I typically do a long swim (2250 yds) followed by a short (250 yd swim). My last 2 sessions (using the Swim app on my Apple Watch 3) only one swim would load on swim. 
One time the app crashed when I ended the longer swim.",4,Calorie count seems off,AppStore,,,,swim-com
1643,2019-04-09 22:08:55,"This app is exactly what I wanted!
-build swim workouts
-track swim workouts

4/5 stars because it’s very slow and communication with my Apple Watch is a bit glitchy. Couldn’t track this morning’s swim. Saw the update and downloaded it just now so hopefully that helps.",4,Perfect but slow,AppStore,,,,swim-com
1644,2020-09-22 22:48:33,I like the app and the ability to have my workouts on my Apple Watch.  The connection between the Watch and app does not work and when it does then the app to the activity tracker does not work.  I have followed all the suggestions in the support but it’s still unstable.  Connection to the internet is not the problem.,3,Good and Bad,AppStore,,,,swim-com
1645,2019-08-21 11:17:22,"Downloaded the app and tried to create a new account by putting all my info in, but I clicked on create new account nothing worked.",5,Will not let me create a new account,AppStore,,,,swim-com
1646,2019-12-18 10:37:35,The concept of the app is great and really needed as there is little support for swimmers.  I have had the app for a long time.  When it was launched I expected it would quickly start aligning with all the watches that support swimming metrics.  I support Polar who have been in the swimming space for a long time.  There is still no support for Polar or a raft of other watches.  If you want to grow your customer base surely appealing to a wider audience is a no brainer but I must be wrong!,1,What’s the point,AppStore,,,,swim-com
1647,2021-07-10 23:41:24,"I bought my Apple Watch 6 last week. It only tracked 20 of 60 minutes in the pool. I’m starting out doing kickboard front/back crawls (no arms yet) and the tracking is wonky.

I just want to track my laps. I’m looking for the swim lap tracker for dummies. I don’t think this is it yet. I’ll try for another week but I’ll be honest. I’m looking still.",2,Noob can’t track laps,AppStore,,,,swim-com
1648,2020-08-21 18:38:52,Great concept but the ease of use isn’t there. The app isn’t intuitive to use and is a bit behind the power curve when it comes to inputting your times. There is no option for tenths and it refers to your time as “duration.” I’m not thrilled with this at all. Did they use actual swimmers when running this thru testing? I can’t imagine they did.,2,Not thrilled,AppStore,,,,swim-com
1649,2018-12-05 00:15:50,"Some swim sessions are not being saved. Disappeared completely out of the box 😂
It gets me frustrated, especially after swimming 4kms 🤯
The new update of the app on the apple watch displays a weird layout sometimes, buttons and labels are getting outside of the screen 😳",3,A bit disappointed,AppStore,,,,swim-com
1650,2019-08-20 14:55:31,"I am able to adjust date of swim, but it does not save. I forget to input day of swim occasionally so unfortunately my swim is posted day late. Hope the ability to do that is fixed. Also, many times I need to input info twice for it to save.",3,Needs improvement,AppStore,,,,swim-com
1651,2022-03-05 13:32:05,"It used to auto-import swim workouts from the health app, but for some reason they removed that feature. Now it’s back.",4,auto-imports swim workouts fixed,AppStore,,,,swim-com
1652,2023-07-29 23:21:41,Great website to use for logging and viewing my swim stats,5,Great app enjoy using and seeing the data breakdown after my swim / very helpful.. thanks,AppStore,,,,swim-com
1653,2023-05-13 22:59:20,Apple Watch SE owner since October 2022. For some reason the app is overstating my distance in the water today I did 500 yards the watch record of 1200 yards however using the native activity app that comes with the phone My distance was recorded accurately. Any ideas?,3,Overstating Distance,AppStore,,,,swim-com
1654,2019-03-14 12:57:54,The leaderboard feature is absolutely incredible! Couldn’t have asked for a better tracking device!,5,Fantastic!,AppStore,,,,swim-com
1655,2020-08-25 16:14:28,"To use this app for *anything* you have to turn over incredible amounts of personal information.  If you make any part of your profile “private” the app won’t work with any of the myriad of virtual events. The UI is an abomination and doesn’t work effectively with manual entries, making this YET ANOTHER “service” that requires a $300 watch. Very unfortunate that USMS has partnered with such a low quality venture.",1,Utter Garbage,AppStore,,,,swim-com
1656,2019-06-07 11:50:59,Love building workouts and viewing them on my Apple Watch while swimming. Tracking accuracy is the best compared to other apps.,5,Love this App!,AppStore,,,,swim-com
1657,2021-08-07 20:01:04,"When I complete a warm up the app will then say the workout is complete.  I have to continue the swim to continue to track the workout.  Overall, the app works well besides that glitch.",3,Error,AppStore,,,,swim-com
1658,2021-01-20 22:01:36,"I recently got back into the pool November 2020 and was very pleased that this app would log all of my swim workouts automatically but since Jan 3rd, 2021 it doesn’t recognize them. I’m not sure what to do to fix this problem. Please help!!!",3,Unable to log my swim workouts,AppStore,,,,swim-com
1659,2020-11-17 04:43:27,"I was swimming with Garmin watches for a long time, and switch to Apple watch. I'm a technical person work the latest and greatest gadgets, and could not figure out how to connect your app to the watch (it did install it inn the watch). I have a five min rule, and off takes longer, you out (good thing took me less to figure out my Tesla).",1,Can someone just get Garmin to work with Apple,AppStore,,,,swim-com
1660,2017-12-09 14:59:22,"Not usable: will crash in the middle of a workout loosing all my work. Last time it crashed during my warm up 300 m. 

Had to go to the Watch app. Which does not have work outs and distance can be off but at least it does not crash. 

I want to be a happy customer again.",2,After Wos 4 useless,AppStore,,,,swim-com
1661,2019-06-16 12:52:32,Picked up swimming again and it really helps me track my progress!,5,Keeps me on track,AppStore,,,,swim-com
1662,2023-04-25 17:10:25,Use only the done button helps,3,App tends to lock up when using upload button. Had to delete and reinstall app each time it happens.,AppStore,,,,swim-com
1663,2017-11-18 11:23:37,"The old app prior to IOS 11 was great! HELP! The old app you gave lap number and accumulated time.....the new app is a step back ... please add these stats back to the app...say for a 1000 meter swim the old app displayed lap number and accumulated time. Thus I don’t know my accumulated times say for 200, 400 etc.....using the new app? Can you help? Thanks!",2,I want the old app back.....,AppStore,,,,swim-com
1664,2019-10-08 18:48:49,"Filters keep resetting and filtering favorite workouts out. Finding and creating workouts takes too long, and then you still have to jump through many hoops to find them. Hopefully they fix this soon.",2,Good potential but too buggy,AppStore,,,,swim-com
1665,2017-11-10 18:27:18,"The core of the app works well. I swim about 10k a week, and the tracking works great with the apple watch.

The new update.... ehhhhh... what is the top section?! Filters dont seam to work correctly, harder to navigate... I hope track stays good!",3,"Tracks good.. but sync issues, date..",AppStore,,,,swim-com
1666,2017-10-07 18:46:00,"25 meter pool, the only workouts I could find were about 4 all freestyle. I was really hoping for kicking drills. The website doesn’t really function properly. Trying to find other swimmers at your pool, or just even setting your default pool Does Not Work. Lots of interesting ideas, next to no follow through on execution.",1,"Supporting website DNW, only freestyle drills.",AppStore,,,,swim-com
1667,2019-06-25 18:49:15,"I have use this app for a number of years. Early on I found it was fairly accurate, occasionally missing half a lap or so. I’m not sure what changed but right now the app is completely useless to me because it misses three or four laps at a time on a long segment. I’ve moved on to other apps that work better",1,Drops too many laps,AppStore,,,,swim-com
1668,2019-07-06 21:23:02,"I find this app hard to figure out. Hard to turn off on my Apple Watch. 
Need some instructions as to what steps to do on the phone and watch to have it work the way it’s designed to. Not happy with it !",3,No so good,AppStore,,,,swim-com
1669,2023-01-09 18:27:09,"This app has been unstable for years. Every time they make a change they break something else. 

The latest is that you can no longer count laps. Pretty basic thing to request. The developers obviously have no quality control. 

The app is also not private. And they share my location and name with others. I have no desire to have my name on a feed when my privacy is important to me. 

At the very least fix the app so it can count laps again instead of yards",1,Latest release can’t count laps,AppStore,,,,swim-com
1670,2021-09-05 19:08:05,The moment you swim the info on the watch is blurred out and only the time is shown. This is the main thing that makes the app useless and keeps it from being awesome. I don’t understand why the developer hasn’t fixed this yet,1,Could be great,AppStore,,,,swim-com
1671,2023-08-26 21:30:40,Joining challenges keeps me going back to swim. Updates are slow but great for tracking swims.,4,Great motivator,AppStore,,,,swim-com
1672,2023-02-06 23:09:08,"For some unknown reasons, the app stop recording the activity about 10 min earlier than the actual recorded time. I could find a solution to this annoying issue. Writing to support did not yet produce any result",1,App does not record exercise time correctly,AppStore,,,,swim-com
1673,2020-11-13 20:36:52,This app recently started crashing on my iPhone. I get about 30 seconds to view my workout and then it goes off. I deleted and reinstalled but that didn’t work. My Apple Watch and phone are both updated to the newest version.,1,Crashes on iPhone 8,AppStore,,,,swim-com
1674,2019-11-08 14:07:53,"This would be the best swim tracker app if it didn’t have so many bugs, predominant amongst them the fact that it occasionally does not save a swim workout to the Apple Workout/Health app.",3,Best swim tracker except for bugs,AppStore,,,,swim-com
1675,2019-07-09 02:59:18,"Despite setting all my filters to the most relaxed options available I cannot find a single workout, even under the “All” screen. This seems like a pretty serious problem for an app with swim training as its raison d’être.",1,Seems to have some fundamental problems,AppStore,,,,swim-com
1676,2021-02-17 18:40:21,Manual entry of a swim does not sync with Apple Health.  I have no issues with other health apps linking with Apple Health.,4,Manual entry does not sync,AppStore,,,,swim-com
1677,2020-10-12 18:40:23,"The app syncs from my watch to the app about 60% of the time. 
This flaw is making it so I have to workout almost twice as much ...",3,To sync or not,AppStore,,,,swim-com
1678,2023-02-04 09:08:42,Please make similar to Garmin in being able to do totals for month and year. Instead of us having to manually add up. Also would like cumulate to date.,1,Stats need improvement,AppStore,,,,swim-com
1679,2022-01-27 03:37:48,I used this feature for every one of my swims and now I have to manually import. Can no longer get my splits.,2,What happened to auto imports?!?,AppStore,,,,swim-com
1680,2018-03-15 15:49:00,I just downloaded it and I like the iPhone app but every time I try to select it on my Apple Watch it just crashes back to the app screen.,2,Not downloading correctly to watch,AppStore,,,,swim-com
1681,2020-06-07 14:51:04,"It has been a while with the covid shut down, but the app remains clunky and it’s flexibility to provide options are limited.",2,Changes are not for better,AppStore,,,,swim-com
1682,2022-01-01 15:23:14,Great.,5,Much better than Apple Watch native tracker,AppStore,,,,swim-com
1683,2018-09-26 22:47:04,"I just got a iPhone XS and Apple Watch 4. The 600 yards of freestyle I did synchronized to the Apple activity app under exercises, but the 200 yards of drills I did not sync. Is this a know issue?",3,Drills not syncing to apple activity app,AppStore,,,,swim-com
1684,2019-11-16 19:46:14,Love this app. It helps motivate me and keep me on track.,5,Love everything about app,AppStore,,,,swim-com
1685,2022-11-30 04:06:47,However after updating to apple watch 8 it’s not importing my swims t the Apple activity tracker …..,3,This app was working great….,AppStore,,,,swim-com
1686,2019-08-10 20:44:05,"Great app in theory, but many of my swims are not recorded, not transferring from USMS FLOG it my iWatch. No response from the company other than “watch and wait.” Needs to get more responsive and user friendly for me to up my rating.",2,Swims not transferring from USMS,AppStore,,,,swim-com
1687,2018-10-07 03:44:43,Loved it till the latest update.  Now it just crashes when I select pebble.  Please fix pebble integration.,3,Latest update broke pebble integration,AppStore,,,,swim-com
1688,2019-06-06 20:16:44,This app has really helped me get motivated to get back in the pool!,5,Great motivation!,AppStore,,,,swim-com
1689,2019-04-17 19:06:51,Downloaded app and clicked on workouts and app just said “loading” forever. Then couldn’t get off app without deleting it. Tried again and it did the same thing,1,Glitch,AppStore,,,,swim-com
1690,2022-07-05 18:14:45,"The app randomly splits pools while swimming, so the total number of pool in a swim is larger and thus the pace is faster than the actual one. I use the app with iWatch 7",2,Miss on pool counting,AppStore,,,,swim-com
1691,2021-04-02 15:04:11,Many rhanks for the great app and all the functionalities around it! Fantastic job particularly under our COVID 19 circunstances4 congratulations!,4,Great app & swim community,AppStore,,,,swim-com
1692,2019-08-21 11:26:06,Pebble watch no longer supported so I can no longer use this app.,3,Pebble watch no longer supported,AppStore,,,,swim-com
1693,2017-12-31 17:29:45,Hate the new layout.  I liked the dashboard showing your average pace and last distance swum.,2,New layout needs improvement,AppStore,,,,swim-com
1694,2017-12-30 04:33:46,"Clunky interface for starting a swim from Apple Watch. Lap counting was terribly inaccurate, for example I swam 1600y breaststroke and the app only counted 950y. The swim tracking built in to the Apple workout app has been far more accurate.",1,Cluttered and inaccurate,AppStore,,,,swim-com
1695,2020-11-05 00:43:54,Don’t waste your time with this App. Constant bugs render this App totally useless. It drains your phone battery and overheats the phone. There is something seriously wrong with this App. Look elsewhere.,1,Terrible App and support,AppStore,,,,swim-com
1696,2019-07-24 22:39:01,"Just got the app, found and joined my masters team. But, the workouts won’t load from the workouts page on the app.",2,"Great idea, but it doesn’t work",AppStore,,,,swim-com
1697,2019-05-19 18:38:27,I love using this app in the pool. I wish they would add an open water swim tracker.,4,Love the App for the pool,AppStore,,,,swim-com
1698,2023-01-12 22:13:11,The app randomly stooped letting me log in or create a new account even after I deleted and redownload it. Super annoying.,1,Working great and then I can’t log in,AppStore,,,,swim-com
