Unnamed: 0,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app
776,2021-07-29 15:45:44,This app really helped me keep track of my swim workouts when my swim team season ended I was trying to keep swimming an hour everyday but I wouldn’t have time to right down a workout and I was so used to my coaches making the workout that without them it was hard but this app really helped me keep track of what I was doing 10/10 recommend,5,GREAT!!!!,AppStore,,,,myswimpro
777,2021-07-27 03:57:40,I’ve been a competitive swimmer for three years i’m 16 now and my club is on a month long break. i was looking for ways to not only stay in shape but get better while away at the same time taking a break from swim. these are the perfect workouts to work on whatever you might struggle with. a complete guide showing you what to do and when do it it’s amazing.,5,MYSWIMPRO DRYLAND,AppStore,,,,myswimpro
778,2018-11-29 23:21:44,"The perfect training tool! With this app on my watch, I actually show up to the pool and get a tough workout in. I swam my whole life and played water polo in college. After college I struggled with swimming on my own, it’s just so boring! MySwimPro definitely helps with keeping me accountable. Perfect training for masters swimming and polo. Love tracking everything too, cause “numbers don’t lie!”",5,Helping this former collegiate water polo player get in shape,AppStore,,,,myswimpro
779,2018-12-27 14:15:00,"I’m a swimmer on a team who likes to track down what we do every day. We swim about 2 times a day for 6 days a week and whenever I try recording my times from meets, it doesn’t even record down the time and I have to do it all over again. It’s very buggy and it’s split recording isn’t good. The good part about this app is that it makes it easier to record our practices and times but however, with these problems it makes it nearly impossible to.",3,It’s a good app but has some problems,AppStore,,,,myswimpro
780,2022-10-20 19:01:04,"Been using for years and used to like it a lot. I understand the developers have to make money, but these days it’s quite annoying to use this app if you don’t need any to sign up for one of their paid subscriptions. It’s constantly barraging you to subscribe, make a training plain, etc. 

If you want to use this app as your coach it’s probably a good one. But if you just want to track your swimming activity, there are probably better options now.",2,Only worth if you have a paid subscription,AppStore,,,,myswimpro
781,2018-06-01 18:54:03,"I have been using this app for almost 3 months and just finished one of their training plans. It’s been a great experience both in and out of the pool as the team really listens to and welcomes feedback. 

It has a great swimming glossary built into the app to help clarify any terms you might not know. In addition to that it’s easy to use and saves you having to memorize or write down your routines.",4,You don’t have to swim like a pro to love this app,AppStore,,,,myswimpro
782,2019-06-05 05:02:41,"As a former high school swimmer, I’ve been looking for a swim app that would not only record my stats but assist me with endurance, speed, and technique while physically in the pool. I can’t tell you how ecstatic I was after my first swim with this app. Total game changer !!! I can finally brag to my husband about all my metrics and geek out on all the analytics and swim plans!!! It’s like having your own personal coach on your wrist. Thank you!!!",5,Game changer,AppStore,,,,myswimpro
783,2020-07-14 12:07:11,Have always been a swimmer. Needed some structure now that I live in an area without master swimming teams etc. Have been using this app for two years and appreciate it every time I complete a work out. Am not connected to a watch / device at this point and that is a little limiting at times.  Using Form goggles and only wish the two were connected.,5,Helped me get back into Seim shape,AppStore,,,,myswimpro
784,2023-06-10 02:36:22,"Freaking LOVE this app! I wish it was easier to filter the workouts by things like equipment or add dynamic adjustments to intervals when you miss some, but those are really minor gripes. I love not having to write my own workouts but being able to customize the premade ones if I want to. This app has made lap swimming so much more fun!",5,"Best app, 10/10",AppStore,,,,myswimpro
785,2021-09-17 00:50:44,Having to unlock the watch just to switch the reps is very difficult because there is water on the watch and that messes with the screen heavily. Only way it’s possible is to dry your hands and the watch every time. My suggest is being able to double click the crown button or side button to switch reps. I think this is a pretty big pit fall which is why I gave 3 stars. Otherwise it’s a great app.,3,Switching reps is less than ideal,AppStore,,,,myswimpro
786,2022-03-18 14:21:47,I love this app! As a swimmer this app is super user friendly and simple. I don’t have the premium version but the free routines they have are still good quality. I also love that you can make your own personal workout and track it. The only thing I wish for is more free routines. But besides that I love everything about this app.,5,Great App!,AppStore,,,,myswimpro
787,2022-01-27 21:19:13,"As a swimmer there are many things you need to know, watch, learn, practice and count. Having a coach was something that helped but had limitations especially if you change countries and travel. Since I started with MySwimPro I felt the best professional coach I can ask for is back with me always whenever I need it.",5,Excellent swimming companion,AppStore,,,,myswimpro
788,2023-03-22 20:49:51,"I love this app, it makes swimming fun and I look forward to using it every day. The only reason I am not giving it 5 stars is because it does not keep track of my lap times very well which in turn messes up the swolf score, my best times and lap splits, etc. That being said, I have tried the available swim apps and this is still the best swim app out there!",4,Very user friendly,AppStore,,,,myswimpro
789,2022-04-26 02:48:55,MySwimPro sets the ‘gold standard’.   I’ve hesitated to write a review until I really put this app thru it’s paces. It has been almost 4 years  since I started using MySwimPro.   Communication with there team is excellent.  The diversity of workouts is endless and there are training plans for every need from the beginner to the triathlete or masters swimmer.,5,The one and only,AppStore,,,,myswimpro
790,2018-03-25 02:56:13,"This app looked like a promising way to make my swim sessions more interesting but instead I got:

* A “free” trial that ended in 30minutes (as soon as I cancelled auto renew). Apple still says my subscription should be valid for a week but the app suggests otherwise and keeps prompting me to sign up for premium again. This is in the best case a bug and most probably against apples terms of use.

* Their companion Garmin app for the 735xt simply doesn’t work. It asks me to login via Garmin connect but in Garmin connect, under the app settings page it doesn’t provide any interface to enter your credentials like other Garmin connect apps do. Hopefully that’s a bug that can be fixed.

* Initially Garmin sync would reset itself every time I entered “Account Settings”. I had to uninstall and reinstall the app to get that working as expected.

It’s a real pity as pool swimming can be quite monotonous without a coaching aspect.",1,Shady trial structure and Garmin 735 issues,AppStore,,,,myswimpro
791,2023-06-10 16:18:33,"I have been using the app since it was launched. Today I use it to measure pace, etc. I utilize the sync/import my workouts feature for the most part. However since the last couple of updates, they have come through broken. My 200s come through as 25s, 75s…even though when I look at them in the iOS Fitness app they are tracking together. Please take a look. Thx",3,Please fix swim import feature,AppStore,,,,myswimpro
792,2021-02-08 23:00:25,"I encountered some issues that stopped the app from working at one point.  Thankfully, installing the most recent version fixed them.

The app makes it reasonably easy to write up and execute your own workouts.  Times recorded are not very accurate, but that may be more a function of the Apple watch than the app - each swim may be off by several seconds.",4,Issues fixed with new version,AppStore,,,,myswimpro
793,2022-01-29 00:42:11,"It is a good app with good plans. I use it most every day. The biggest issue is it doesn’t work with high end Garmin watches to export swim plans although it sells this as a feature. I have the MK1 and integrating between the app and devices is so complicated and never works. Even their customer service team could t figure it out.  

This also isn’t a product for people on a budget. You can find so many free workouts online. So it’s good but could be great. Just do your research.",2,Poor Integration for Garmin Swimming,AppStore,,,,myswimpro
794,2020-05-06 01:35:48,"I switched from Apple Watch app because I’m looking to get more accurate info on my work out. I’m having trouble to connect to Facebook to connect with people, it keeps on kicking me back out. Now on my Facebook page it shows I have the app connected and it gave me my work out notification. But I’m not able to connect on MySwimPro. I didn’t upgrade, is that why it’s not working?? Please help.",4,Facebook bugs,AppStore,,,,myswimpro
795,2020-11-20 11:38:21,"I have a Garmin watch and I can’t see any benefits of using the free app, the info appears to be about the same you get for free with your watch app. It seems the Apple Watch features are great for doing workouts in the pool. However, there are no free workouts, everything has to be paid for, even stuff that is free on their website and the price is really ridiculous if you just want the workouts. May be worth it if there is actually a proper coaching strategy but not sure that’s the case, didn’t even go for their free trial. Deleted.",1,Only makes sense if you have an Apple Watch and lots of money,AppStore,,,,myswimpro
796,2018-08-07 17:45:13,"I was in the process of completing one of the training plans when I took a 6 week break for vacation. I needed to restart the program and no matter what I did on the app, I wasn’t able to go back to the first set of workouts. I emailed support through the app and received instantaneous responses fixing the issue in a matter of moments. Love this app!!!",5,Great customer service!,AppStore,,,,myswimpro
797,2017-12-07 01:08:34,I have been using the app a few months and have actually switched to an annual subscription due to the value I gained from it. It is the next best thing to having a live coach and their customer service is the best I have seen from any app developer. Definitely a smart investment for any level swimmer.,5,Fantastic app that actually works well on your watch,AppStore,,,,myswimpro
798,2022-11-22 08:30:27,"I love all the features of this app and it truly is top notch. Unfortunately, the cost of subscription is unreasonably high. I understand the amount of work and the excellence that went into this, but it doesn’t serve people who need an app like this that is reasonably affordable. I already pay a gym membership premium. Having this would be excellent for training, but would be like adding an additional gym membership to my budget. 
If the subscription is ever lowered substantially, count me in!",2,Great app! Too expensive,AppStore,,,,myswimpro
799,2021-01-25 14:08:58,The workouts are not challenging or tailored to my performance—annoying since the app has spent nearly 2 years collecting my data. The videos and various workouts can all be found (better) on the internet. Hardly worth $119. You’ll also receive all sorts of emails and “training” videos that are essentially advertisements pushing some product they’re in a partnership with—like a $200 device to build lung capacity. This may be helpful for beginners but if you’re an intermediate or above swimmer it’s not worth the money.,2,Why bother,AppStore,,,,myswimpro
800,2019-12-03 17:31:56,"I downloaded this app with high hopes. Unfortunately I encountered multiple issues right from the start, and eventually gave up and deleted it. 

After downloading the app to my phone and registering, I tried to open the app on my watch. It didn’t recognize that I had registered on my phone and wouldn’t move past the login screen. I had to restart my watch for it to log in. 

Once I got past the login screen and tried to start a workout, the app froze on a screen telling me to spin the crown and force push the screen before I could move on to the workout screen... and I ended up having to restart again. 

Finally I got back in and started a workout. When it was time to end the workout, I spun the crown to unlock it... and then the app locked up again. I couldn’t end the workout. 

3 restarts in the first 10 min of using the app. Don’t waste your time.",1,Don’t waste your time,AppStore,,,,myswimpro
801,2021-05-10 23:48:02,"When using Garmin watch, it does not record distance for kick sets and distance is off on other intervals occasionally.  Also, it does not recognize your rest time for each interval, pace per 100 recorded in Strava includes rest, which is inconsistent with my previous workouts so makes progress monitoring challenging.",4,Does not record distance correctly,AppStore,,,,myswimpro
802,2018-07-02 21:01:41,"I can’t advise this enough - RUN and do not do the trial. I didn’t remember signing up for a year subscription, just a 7 day trial that would result in a monthly fee after. I was automatically charged $100 after 7 days. I stopped using the app after the first swim, as it shuts off my Apple Watch ability to track data using Apple Health. I cannot find a customer support number anywhere, even though they promise their “premium” members ample support. More like endless links to wiki articles with no human in sight. Don’t make this mistake folks. This is a fraudulent app.",1,NO CUSTOMER SERVICE - Charged $100 for deleted app,AppStore,,,,myswimpro
803,2022-05-25 17:56:35,"As a swim coach, I love that this app keeps me on track. I was frustrated with my Apple Watch that never counted my kicking laps and couldn’t get drill tracking correct either. This records all that I do. It also forces me to do the sets at the correct training paces. I highly recommend it for anyone unable to join a team.",5,Awesome Coaching Program,AppStore,,,,myswimpro
804,2020-01-20 18:07:39,Cool app nice to help keep track of my pacing and stuff. But I find it odd you have to load the workout on the app first and get it to sync before you can start. So I have to bring my phone with me to the pool to get it to work. Don’t like that since it could get ruined if it falls in the pool or something. Otherwise cool app. Please find a way to make it work without having to utilize the phone . Thanks,4,Nice app,AppStore,,,,myswimpro
805,2018-12-27 16:41:58,"Getting to connect is difficult, and keeping connected even more. I have an Ionic, I loaded a workout last night, tried to use it this morning and it was fine, had to leave the pool to go get the phone to load it again. Then the app would not work because it the watch was not connected to the phone (had synchronized a minute before). Finally, I got the workout in, dis the workout and the data never made it to Fitbit dashboard. I also have an Apple Watch, I’m gonna test it with it, if it doesn’t work I’m deleting this app, so far not worth the money.",1,NOT for Fitbit,AppStore,,,,myswimpro
806,2020-01-09 05:09:42,I loved my swim pro until this last update. Yesterday I updated and can no longer see the set on my screen. It looks too high and I can only see the interval. Also every time I swim or start a new set the water lock goes on.  I do not like the lock on. I am spending way too much time on the watch now. Any suggestions?,5,New update not good,AppStore,,,,myswimpro
807,2023-05-28 17:48:16,"The main thing I like about this app is it it tells you what your moving pace in the pool was, not just whatever interval you went on. i’m not sure how accurate it is in open water but I don’t use it for that very much. Still worth five stars",5,Has a lot of good features,AppStore,,,,myswimpro
808,2018-10-12 02:19:23,"I usually don’t leave reviews but really wanted to support the guys building MySwimPro. My swimming has taken off since I started using the app on my Watch. The workouts are great and very motivational. I don’t have the time to attend a club, but having a training plan and guidance through the workout has proved very valuable. Thank you!",5,Revolutionized my swimming,AppStore,,,,myswimpro
809,2023-07-28 02:40:23,"The app looks great there are a lot of workout options and I liked the layout inside the workouts…when I could see it. Which brings me to why I’m giving it 3 stars, 99.9% of the app is behind a pay wall and it’s expensive. To pay for it on top of the gym membership to access the pool is not worth it. Especially since it doesn’t even sync with my smart watch (Fitbit).",3,Looks great but…,AppStore,,,,myswimpro
810,2022-09-28 12:43:01,"Upgraded to Apple Watch ultra from apple 6 . Not sure why it is not working at all The app swimpro stuck frozen on 2 screens - first screen: profiles stats: showing miles, hors & workouts - second screen : message : Apple Watch ultra has a resistance water of 100 But the app frozen on this message : we don't recommend swimming with, or submerging an Apple Watch that is not rated water resistance 50 meters. Pls advise",3,Not working with Apple Ultra watch,AppStore,,,,myswimpro
811,2022-06-21 23:39:56,"i was impressed with apple watch's built in swim tracking, it would pay attention to when I was moving and when I wasn't, logged pace per lap accurately

I was happy to try MySwimPro because I appreciate all the how-to videos, but when running a 100yd exercise, if I only get half that done in the goal time, the watch still logs 100yds, so I have no idea how far I actually swam.",3,Isn't logging exercises accurately,AppStore,,,,myswimpro
812,2022-10-11 21:24:36,"Fantastic app, total game changer. Gives new meaning to your swimming especially in conjunction with an Apple Watch. I bought one just for this reason. It is that good.

Can't wait to see where this is going in the future, in particular with respect to even more personalization and community!",5,Game changer,AppStore,,,,myswimpro
813,2020-06-28 17:42:05,I was very excited to see the new Apple Watch / swim app counted strokes because I have an endless pool so length of pool or gps are of no value.  I was very disappointed when the stroke count turned out to be length of pool/time and not actual strokes it seems if you can count steps you should be able to count strokes with latest and greatest Apple Watch,4,Endless pool,AppStore,,,,myswimpro
814,2020-05-27 14:50:10,"This is a good app. I like it. But, all workouts are only available with a subscription, even the dry land ones which I was interested in due to the COVID-19 shutdown. Oh well. At least I can connect my Fitbit to it and use the app into a train by session. You can log workouts and it’s very helpful! I only gave it four stars because there should be at least 2 free workouts.",4,Pretty good!,AppStore,,,,myswimpro
815,2018-05-06 20:26:01,"I wish there was an app like this for every exercise. Would be great for track running and interval type workouts. Even regular lifting to a schedule would be great with this type of app.

Would love the opportunity to build my own workouts, but the workouts they provide are well done.",5,Perfect with Apple Watch,AppStore,,,,myswimpro
816,2023-07-14 19:37:51,"I’ve really appreciated using this app on my iwatch, dug how it pushes your workout/set details into Strava, but with iOS9 on my iwatch8  stops recording as soon as I hit the water. Not sure what’s up. I’ve tried starting it several times and the app just closes.  Not sure if it’s a bug with iOS9, a bug with low power mode for workouts, etc.   regardless I Had to go back to relying on another app :(.   Let me know if I can provide any other feedback to help problem solve. 

Best to your dev team 🤘🏼",1,New version crashing w iOS9.5.2,AppStore,,,,myswimpro
817,2021-07-09 17:51:26,"At 3 times the price of comparable apps I expect an app that works. Display while swimming is nicer than Apple Watch and it’s nice that some programs are included and displayed on screen but lap counts are less accurate than apples native app, the program is constantly wrong about which ones I have completed and the way it dynamically tries to update my times is way off. Will be trying out some other apps or sticking with Apple watch’s swim tracker as advantages over a printed swim workout are minimal.",1,Buggy and overpriced,AppStore,,,,myswimpro
818,2019-04-19 09:16:58,"I was using the Apple Watch swim activity and that normally worked fine but I was doing lengths with little purpose. MySwimPro has me working on improving my technique leading to better times and increased fitness. Plus, having a workout to complete means I normally end up doing more than I was before.",5,Best way to swim with purpose,AppStore,,,,myswimpro
819,2023-01-27 22:36:54,MySwimPro has made a huge difference in my swim workouts. There are SO MANY resources and great tech support. The personalized workouts really work for me. I have increased my swim skills and speed significantly since I started using it. I highly recommend it for anyone-at any skill level!,5,Love it!,AppStore,,,,myswimpro
820,2021-02-21 23:55:41,"It’s not just about getting good at swimming, because you will. Nor is it just about getting fit, because you will. It’s about fostering community and inclusivity, encouraging excellence with enthusiasm, and having a lot of fun. The customer service team is on point, and no one will let you fail.",5,Community and Excellent,AppStore,,,,myswimpro
821,2019-01-10 13:11:16,"A great and well made app! One tip for beginners: setting intervals for your workouts to “no interval” allows you to manually advance each set, rather than being subject to a timer which can be difficult when just getting used to structured swim workouts. 

Thanks to the devs for their prompt and helpful support!",4,Great app with a bit of a learning curve for beginners,AppStore,,,,myswimpro
822,2020-08-14 23:39:18,"Actually closer than 2nd ... this app gives serious swimmers so much, to complain about its kinks is  ungenerous. That the app isn’t super slick is beside the point. That watches don’t do as advertised in many situations is not Myswimpro’s fault. This app opens a world of coaching and training advice. I love it.",5,Swimmers first software engineers second,AppStore,,,,myswimpro
823,2020-01-28 14:13:48,Latest update gets splits for your reps if you load a workout to your watch- even if you don’t have time to put the workout in beforehand (like me) it does a pretty good job at figuring out your workout sets and intervals. The workout of the day every day is worth the premium subscription alone 👊🏼,5,watchOS 6 🔥,AppStore,,,,myswimpro
824,2021-12-10 16:33:22,"I used to swim without a plan, which I see is a huge mistake. Swimming with MySwimPro is fun, stimulating, challenging, and I learn a lot from the training videos. I have other swimmers using it now at the Y. Highly recommend. I want to swim when I am 94 so please stay in business.",5,This app is the best!,AppStore,,,,myswimpro
825,2022-08-11 16:32:46,This app is very high quality but almost all of the structured workouts require the paid subscription. The biggest let down is not being able to create a custom workout for free. I would have rated a 5/5 if not for that.,4,Needs more free features/workouts,AppStore,,,,myswimpro
826,2018-12-30 05:12:36,"Although I grew up swimming in a pool, I have never swam for anything other than leisure. Due to a bad back I decided I wanted to try and learn techniques of swimming laps. This app gave me a workout but not what any of it means. What’s an FR, KI, IM, DR, etc? It’s not broken down into real basics. This appears more for someone who swam on team at some point. I don’t know technique and there are not videos for all the strokes. Pretty disappointed with this app advertising to true beginners such as myself. The search continues....",2,Not for true beginners,AppStore,,,,myswimpro
827,2018-06-16 17:53:24,"I use this app in China to keep up with my swimming. One Sunday I swam 8500m (that’s 9295 yards). I’d NEVER swim that much alone. I just wouldn’t. I’d get way to bored. But myswimpro kept the workout fresh and exciting, keeping me on pace every few hundred yards. It’s like an über masters coach, loaded with great workouts that you can bring anywhere. 

I also use myswimpro with my normal masters swimming program to get in extra distance before and after workouts (like today where the normal workout was 3600 but myswimpro kept it real for 8500). 

Perfect for long distance swims to keep things interesting. 

I love myswimpro!!!",5,Super awesome app,AppStore,,,,myswimpro
828,2021-04-12 14:00:46,"the workouts are great and work well with my apple watch. i like using the training programs, however when i complete a workout from one of the programs the app doesn’t update - it still shows that my next workout in the program is workout #1. to resolve the issue i have to log the workouts as completed from the program page and then go back and delete those workouts in order for my training program progress to update. it’s super annoying, especially when this app is fairly expensive as far as monthly subscription workout apps go - hence the two stars. for $20/month i expect smoother functioning.",2,bug with logging training program workouts,AppStore,,,,myswimpro
829,2017-11-22 08:48:32,"Ok so was wanting a swim workout that would work with my iWatch as well this seemed to fit the bill I signed up with my Twitter and it never opens keeps telling me error also does pop up a reminder banner here and there I have deleted and downloaded a few times and keep getting the same thing

Had to do it with my email Twitter wasn’t working. as a log in",3,Can get off signup screen fixed,AppStore,,,,myswimpro
830,2023-09-25 21:55:47,"Updating a previous review - I had subscription issues but MySwimPro support resolved them very quickly. Now that I can use the app, I’m finding it to be great, a boost to my swim routine - so many tips and tools to optimize your workouts.",5,Really nice app,AppStore,,,,myswimpro
831,2022-07-01 17:14:19,"This is based solely on the app experience and the design. It’s very poorly designed with text overlapping on the same color background impacting legibility. There’s a strange bug with some of the video tutorial that won’t minimize when you try to scroll down to read content. Worst of all, I didn’t see a single free workout on this app, its all geared for paying the premium price with annoying banners and ads everywhere.

Total sham, I actively uninstalled it.",1,Terrible,AppStore,,,,myswimpro
832,2023-07-24 03:17:11,"Look, I’ve only been at this for sixty days after pretty much not doing anything since 2020. I was very excited to get an Apple Watch, and read about how great these swim apps are. Too bad you don’t qualify until you can swim at least 500 yards. The REAL outta shape need not apply here, I guess. That’s really too dang bad because this would probably help me get to 500 yards quicker. 
You know, developer, it’s a dang numerical slider- y’all chose to start it there- Shame.",1,Outta Shape Need Not Apply,AppStore,,,,myswimpro
833,2022-10-15 01:48:53,"I’ve used this app for years and they seem to have taken away the ability to even write your own workouts into it without paying an exorbitant fee. There is nothing free about this app, they should just charge the hefty price for it in the App Store to even download it.

Should have kept the paid features to the workouts written for those that want to pay for them. This app is useless without paying.",1,Bait and Switch,AppStore,,,,myswimpro
834,2022-07-01 02:32:49,"Love the app. Been a subscriber for a few months now, just bought a Garmin forerunner 745 because as most triathletes know the apple watch doesn’t cut it as a real fitness watch. You do not support this device so I stopped my subscription… happy to start it back up if you add the forerunner 745. 
Pry not the only customer you are losing because of this.",3,Forerunner 745,AppStore,,,,myswimpro
835,2021-09-14 12:52:57,"I’ve subscribed to this app and unsubscribed because it simply doesn’t work consistently. When it does work, it’s great. But the other 45% of the time, it won’t count laps on the Apple Watch, so you start swimming and 30 minutes later realize it’s recorded 0 laps. Super frustrating. Contacted support, they were friendly, but could not fix the problem. Save your money and just use Apple’s workout app, works every time.",1,Lap counter that doesn’t count laps,AppStore,,,,myswimpro
836,2019-12-23 07:23:04,"This happened at least a couple of times for me.. after swimming for 30 mins or so, when I try to press and hold to end or pause my workout it just wouldn't respond to long press. I either had to kill the app or restart my Apple watch 4. But by then my workout is not saved 😌. Really a piece of crap app this one is.. I also bought a yearly subscription a couple of days ago and I will simply cancel the subscription..",1,App gets stuck when I try to end the workout,AppStore,,,,myswimpro
837,2023-04-10 04:54:25,Can’t begins to describe how well-designed and intuitive this app is. MSP is a strong platform - the best out there and I’ve tried ‘em all. Lots of digital tools to support your training and growth. Excellent customer service if you ever need it.,5,Elegant and Effective,AppStore,,,,myswimpro
838,2022-05-04 22:29:38,"Initially impressed by how slick this app looks and the ability to create your own work-outs, until I discovered it has very limited functionality (e.g. see lap analytics, split times and pace, and most of the workouts) unless you pay the $180/yr subscription fee to unlock those features. I guess I’ll stick to my free Swim . Com app which has most of the same features.",2,Slick app but not at this price,AppStore,,,,myswimpro
839,2018-11-09 14:43:10,I am a former competitive swimmer who wasn’t pushing myself hard enough in the pool. This app provides excellent workouts and training programs that are challenging and satisfying. I love that it adjusts to MHz skill level. It syncs well with my Garmin watch. I have only great things to say about this app.,5,Love this app!,AppStore,,,,myswimpro
840,2021-08-09 17:12:34,"MySwimPro is the best of all the swim apps, but it's now priced so expensively. I get there are a lot of dedicated swimmers who use the app and many of the features are geared toward them, but what about the casual, beginner swimming, or couch to 3000m swimmer? I'd rather pay for a set training regime because I don't need or use the whole catalog of workouts. There isn't a decent equivalent to the couch to 5k apps they have for running.",2,Not priced for the casual swimmer,AppStore,,,,myswimpro
841,2021-04-02 16:50:17,Has good features and workouts but if your walls are decent it will not track your distance correctly. From there it’s far to cumbersome to return to the app and correct the distance.,4,Needs improvement,AppStore,,,,myswimpro
842,2019-10-01 04:01:40,"I am a great user of this app but I had to uninstall it from my new Apple Watch (series 5), tried few times and it was unresponsive even after unlocking the waterproof mode. I am Waiting for a fix to enjoy the daily WOD again",5,Love this app but iwatch app needs fixing,AppStore,,,,myswimpro
843,2019-04-18 00:21:59,Great App. I synch it up with my Apple Watch and it delivers my workout set by set. There is always a workout of the day (WOD) and if that does not work for you there are plenty of others to choose from. Upgraded to Elite after a month of using the free App. Worth every penny!,5,Best swimming app,AppStore,,,,myswimpro
844,2021-08-03 20:57:40,"I’m a beginning swimmer and hoped to find some direction with the free trial before deciding if both swimming and this app are for me. But you have to subscribe for the free trial. That model really bothers me as it puts the burden on the user to cancel, rather than just locking the user out after 30 days. I won’t play that game. Oh well. App deleted.",3,Free Trial requires subscription,AppStore,,,,myswimpro
845,2020-05-06 01:01:42,"Fantastic swim (and now dry land) programmes, generally very easy to use. Swim programmes are varied and you feel and see the results quickly. The dry land ones are like having a PT! 
Also, they’re very approachable, and fix any issues super quickly. Highly recommend.",5,Fantastic,AppStore,,,,myswimpro
846,2019-09-26 11:48:22,"I uninstalled last year because it stopped recording without warning. Decided to give it another try. It was really sweet for 2 workouts, and now it’s back to not recording again.",5,Stops recording randomly,AppStore,,,,myswimpro
847,2022-11-22 06:34:05,"Let’s finish the hassle to find a coach.. 
The Science is here behind this app..
All you need to know about your progression in swimming like: laps, heart rate, stroke per lap, swolf score, meters, calories, etc..
This app will help you achieve your goals in no time.",5,Progression in no time,AppStore,,,,myswimpro
848,2020-01-23 12:29:41,"Never could I believe that at my age I would be a good swimmer and enjoy it. And doing 1500
Yards every other day. Thank you MySwimPro.

Still going strong and enjoying my swimming. Getting strong I am getting better. I’m seventy two years feel like 60 or better. Thanks MySwimPro.",5,Beyond me.,AppStore,,,,myswimpro
849,2019-10-18 15:48:11,"I downloaded the app to track my swimming, didn’t know it’d cost a monthly fee around $20. Had I known that I wouldn’t have downloaded the app. I feel like it should’ve been in the app description so I’d know not to download it. 

On top of that I have to get their stupid spam every few weeks. I tried to unsubscribe but I still get it and I never asked for it.",3,Hell no,AppStore,,,,myswimpro
850,2018-10-02 20:31:13,"I had high hopes for this app , but i was very disappointed. I signed up for a trial period, the app doesn’t work well with my watch and doesn’t deliver as promised so I cancelled the premium membership before trial expired. They charged my card regardless. There’s no way to get on touch with support , although I tried several times . They keep trying to charge my card every 2 days. I would love to hear back from MySwimPro and have this issue sorted out .",1,Keeps trying to charge,AppStore,,,,myswimpro
851,2017-12-15 01:39:26,"I really like the app, however after the first few times of it working perfectly, I am no longer able to end my workout.  It doesn’t crash like other reviews said, but it is still frustrating.  I now manually enter the workout on my iPhone.  It was better when I didn’t have to do that.",3,Used to work great!,AppStore,,,,myswimpro
852,2021-10-06 22:55:19,"I loved this app. Then it broke a couple of weeks ago.

But as of today, this latest update is AMAZING! 

Thanks for adding the visual refresh and fixing the buttons bugs. Really. This is great!",5,Holy smokes with the latest update!,AppStore,,,,myswimpro
853,2019-05-14 16:33:12,"I had a problem syndicate workouts with my Fitbit Ionic. I contacted Fares via WhatsApp and reached out to me directly And assigned one of his team to call me, in Poland no less. My problem was solved and Fares demonstrated that the art of customer service is not lost.",5,The Art of Customer Service is Not Lost,AppStore,,,,myswimpro
854,2023-05-17 20:00:08,"Loved the app until about two weeks ago. Now, all you can do is look at multiple offers to subscribe. It’s now so laggy I can’t even see previous swims, any given swim split times, or my accomplishments. It just stops responding. 

When it works right it’s “*****” (five stars). 

PLEASE FIX IT!",3,Used to be excellent,AppStore,,,,myswimpro
855,2022-10-11 05:49:02,"When skipping intervals (for example the interval is 5mins but you finished in 4 and want to get to the next set), the app has a tendency to either freeze on the timer or just end the workout and not save any of your workout. DO NOT USE THIS APP UNTIL ITS FIXED. It has been going on the past month including my workout this morning after their latest update two days ago.",1,Bug will dump your workouts,AppStore,,,,myswimpro
856,2020-11-02 01:15:34,"Quite a few good features but unless you are swimming nearly every day there’s almost no way to take advantage of most of them. If you decide to quit, good luck trying to cancel your subscription. The manage subscription function on both the app and the website won’t let you login no matter what browser you use.",2,App overpromises; cancellation is difficult,AppStore,,,,myswimpro
857,2022-09-15 14:18:10,"This app used to be wonderful- it would let you track workouts through time, record your PRs, etc. If you wanted, you could pay for workout suggestions and coaching. Now you must pay an absurd fee for everything- even logging your own workouts. A monthly subscription costs as much as my pool fee- and that’s just to track workouts!",1,This app costs as much per month as my pool fee,AppStore,,,,myswimpro
858,2022-08-01 23:10:52,"Needs tons of bug fixes.  Not sure why anybody would pay or join, when you can’t change any of your workouts.  It only sets the workouts by some computer program, nothing the swimmer may want.  You can’t save any changes, very frustrating.",2,Sometimes works less than half the time,AppStore,,,,myswimpro
859,2019-07-18 19:43:16,"I’ve been using the MSP app about a month and love it. Workouts are easy to follow and have helped improve my swim.  I also have had quick response when asking questions or needing advice.  Overall, great app.",5,Great App and support,AppStore,,,,myswimpro
860,2022-08-30 23:10:52,"Used to be able to write my own workouts and save up to 5 at a time. Now it won’t even let me write my own workouts without paying a high amount. 

If you want the coaching and the workouts, then this app can be great. However, I have workouts from my coach and used the app to write my workouts and keep me on pace. Now that I can no longer do this, I have no use for this app.",1,Bad update,AppStore,,,,myswimpro
861,2019-05-17 04:23:52,This thing is like being on dial up in 2001. I love it but I hate how it stalls and is so slow when I add my own workouts in. I updated and have all the new features but it’s still so friggin slow when I save my workout or tap on share. iPhone 8 Plus user.,4,Love the app... BUT,AppStore,,,,myswimpro
862,2019-05-03 19:50:40,I love the app but have to print out workouts to use with my garmin because when I use the watch to train it adds hundreds of yards to my swim. The workouts are great but hope the bug gets fixed.,5,Love the app,AppStore,,,,myswimpro
